#{"t_start": 1764083157.271582, "env_id": "None"}
r,l,t
-37.819778,186,32.101407
-32.216482,187,32.159599
-38.012927,200,32.223948
-53.192857,196,32.284258
-37.492857,183,32.341531
-46.079225,200,32.402874
-35.854002,200,32.46499
-33.351326,200,32.527021
-39.092231,200,32.589558
-42.666315,200,32.651117
-26.266447,200,32.713279
-23.701211,200,32.77556
-39.982159,183,32.833137
-29.672456,200,32.89537
-30.770493,200,32.956767
-51.562075,183,33.014055
-37.338948,191,33.072854
-32.554919,196,33.134485
-46.06032,181,33.190104
-42.133028,189,33.248923
-44.471429,184,33.305398
-38.460385,200,33.367753
-51.35983,188,33.428601
-40.143009,189,33.487686
-68.897938,158,33.536923
-50.081598,196,33.597155
-49.498134,200,33.659668
-46.652425,200,33.721489
-42.821429,165,33.775066
-46.092857,188,33.833094
-33.695627,200,33.8955
-36.031953,200,33.95695
-32.65834,196,34.019839
-33.592857,200,34.082673
-41.578298,193,34.142817
-34.087196,183,34.200822
-47.542857,186,34.25897
-34.904757,186,34.316934
-35.7216,179,34.37275
-35.193731,184,34.430585
-43.507143,185,34.487321
-63.021429,184,34.545007
-40.665622,184,34.603448
-39.840696,189,34.663884
-37.707143,200,34.725335
-40.592857,200,34.788039
-23.293824,200,34.850505
-28.54851,198,34.911097
-34.935889,178,34.966875
-35.642857,187,35.024397
-38.685181,187,35.083171
-37.092857,195,35.143347
-21.056189,200,35.207993
-55.707143,196,35.269753
-35.242857,186,35.326791
-12.825382,200,35.389166
-38.065962,189,35.447786
-18.005388,200,35.510244
-36.347295,191,35.568733
-37.540583,187,35.627494
-33.114451,200,35.689222
-37.277131,163,35.740154
-39.106405,182,35.797415
-33.842857,186,35.856053
-35.095195,187,35.914393
-32.741203,191,35.973707
-38.307143,177,36.028545
-45.642857,189,36.087614
-34.692857,193,36.146877
-37.342857,186,36.205389
-35.042857,182,36.262261
-34.142857,191,36.321235
-36.717308,186,36.380354
-38.469146,186,36.438156
-34.180746,192,36.498027
-29.596156,187,36.556217
-29.806991,188,36.615168
-30.060964,191,36.6736
-30.450577,184,36.731271
-37.857143,176,36.785373
-34.228137,200,36.848307
-32.792857,179,36.903384
-41.357143,191,36.964957
-54.575684,197,37.025751
-34.907143,164,37.077512
-35.792857,183,37.134019
-38.636792,160,37.184189
-43.843064,199,37.245588
-36.692857,182,37.302044
-37.507143,162,37.352347
-36.092857,191,37.411677
-36.587852,185,37.469305
-76.231259,194,37.531263
-35.298687,187,37.589837
-33.785632,200,37.651587
-23.713048,200,37.714028
-36.907143,172,37.766961
-34.792857,188,37.825961
-32.740418,187,37.884087
-37.132022,182,37.940747
-35.557128,186,37.99853
-36.207143,166,38.0502
-40.921429,153,38.099181
-36.024389,184,38.156871
-33.792857,182,38.213531
-39.065998,186,38.2713
-34.202498,183,38.327669
-29.396512,189,38.386505
-32.842857,189,38.445589
-33.542857,185,38.503074
-34.477224,183,38.559541
-34.538191,187,38.61771
-20.276728,200,38.681624
-30.131264,198,38.743563
-24.784408,199,38.805987
-34.864245,194,38.86541
-38.592857,193,38.92515
-37.871429,160,38.974653
-13.738441,200,39.037092
-8.011505,200,39.099009
-28.065382,195,39.160072
-61.584577,159,39.211329
-12.216877,200,39.275332
-80.671429,188,39.334484
-39.373545,191,39.393654
0.29323,200,39.483307
-24.204714,186,39.54121
-40.71738,200,39.602809
-29.521429,200,39.665042
-24.233917,200,39.726877
-28.107288,200,39.789215
-23.51091,200,39.850562
-19.554451,200,39.914447
-39.441797,165,39.965226
