#{"t_start": 1764075635.633224, "env_id": "None"}
r,l,t
-80.0,152,0.550279
-63.072026,156,0.581636
-71.445964,150,0.611736
-75.7,156,0.643844
-79.65,167,0.676589
-65.607433,156,0.706943
-72.57585,168,0.741443
-79.0,159,0.772538
-66.721429,180,0.80769
-72.687227,160,0.840001
-71.835714,162,0.876393
-72.279666,159,0.908061
-82.5,155,0.939673
-72.905202,153,0.970368
-73.15,162,1.002758
-72.259673,166,1.037362
-71.5,155,1.068945
-66.735714,200,1.10809
-76.95,153,1.139131
-76.15,153,1.170783
-74.7,155,1.203741
-70.733812,200,1.243186
-60.935714,165,1.277861
-61.435714,158,1.308913
-81.1,157,1.341321
-77.652598,156,1.373463
-70.895884,170,1.406821
-75.55,159,1.438381
-74.7,152,1.470225
-75.135714,200,1.510414
-74.2,156,1.544631
-74.270103,163,1.578825
-69.085714,200,1.619278
-56.885714,163,1.651664
-62.221429,174,1.697953
-59.685714,162,1.734412
-62.435714,160,1.766673
-57.457143,164,1.801492
-68.2,156,1.833033
-64.927106,155,1.863951
-70.277435,158,2.050644
-57.771429,166,2.30521
-63.735714,160,2.623623
-62.629406,155,2.720786
-64.6,157,2.762422
-65.185714,181,2.857506
-57.835714,158,2.919907
-64.273295,163,2.952874
-67.971429,196,2.993819
-57.835714,162,3.026649
-75.5,161,3.061569
-73.4,162,3.095497
-75.25,161,3.128918
-70.994944,157,3.161163
-63.421429,170,3.19724
-65.985714,152,3.227925
-68.0,152,3.260658
-77.75,152,3.292724
-81.5,166,3.326564
-68.952036,168,3.360664
-63.185714,151,3.395191
-60.120572,161,3.429952
-64.432963,156,3.46363
-69.072876,161,3.49728
-67.485714,160,3.530895
-72.6,160,3.563337
-70.65,155,3.594655
-72.6,164,3.629576
-67.389856,162,3.663046
-67.764269,158,3.695028
-68.05,155,3.729942
-68.45,157,3.762751
-74.05,161,3.796415
-73.25,163,3.831676
-74.4,162,3.865591
-61.885714,157,3.897882
-62.971429,200,3.939899
-72.3,161,3.97314
-50.535714,160,4.006018
-69.35,151,4.039157
-71.2,161,4.07494
-76.35,160,4.108149
-78.2,159,4.142528
-66.285714,161,4.175289
-79.65,160,4.208193
-63.185714,164,4.242938
-54.535714,163,4.277421
-67.118411,148,4.307693
-63.801036,160,4.341994
-67.15,151,4.374612
-55.40975,160,4.409845
-61.924706,161,4.444519
-64.435714,149,4.475906
-59.335714,161,4.51035
-50.535714,154,4.546807
-58.421429,175,4.584994
-56.205988,163,4.619329
-51.971429,167,4.655484
-55.45308,158,4.690182
-74.75,156,4.722513
-50.421429,157,4.758457
-56.985714,157,4.791702
-54.735714,164,4.826557
-52.021429,161,4.861846
-54.785714,150,4.893753
-56.052869,162,4.928634
-61.585714,164,4.964088
-61.735714,164,4.999817
-63.471429,200,5.042732
-54.485714,164,5.078953
-67.136151,157,5.114501
-56.727388,162,5.149738
-52.221429,161,5.186339
-62.171429,191,5.227163
-61.221429,167,5.262336
-58.835714,166,5.299087
-56.49211,156,5.332516
-66.768319,161,5.366927
-51.135714,161,5.402853
-56.769863,163,5.437981
-69.75,157,5.473916
-53.443173,160,5.508911
-57.61735,153,5.542381
-65.961787,170,5.579632
-62.435714,155,5.614342
-61.708479,160,5.648086
-62.921429,200,5.690634
-56.833391,161,5.726615
-64.135714,168,5.762049
-62.616785,157,5.795931
-51.50649,159,5.834064
-59.785714,160,5.869015
-58.635714,164,5.904149
-59.571429,162,5.940829
-70.65,160,5.975339
-67.142,158,6.009508
-63.196493,153,6.045969
-64.960233,163,6.081353
-57.071429,158,6.114872
-54.021429,186,6.157382
-57.780039,150,6.191932
-53.281488,160,6.228059
-60.649695,153,6.262583
-62.81451,161,6.296976
