#{"t_start": 1764083864.165195, "env_id": "None"}
r,l,t
-76.95,152,0.515679
-70.64339,156,0.545939
-66.335714,152,0.574627
-83.3,154,0.604447
-67.296371,168,0.635831
-71.620667,163,0.666221
-75.8,155,0.696137
-60.735714,160,0.726925
-77.65,162,0.757137
-71.4,148,0.784466
-70.885714,200,0.824662
-66.585714,157,0.854112
-69.4,153,0.882822
-66.83533,162,0.913377
-62.885714,150,0.942038
-77.55,164,0.972621
-67.085714,151,1.000753
-73.112163,200,1.038759
-69.7,157,1.068329
-77.7,154,1.097179
-80.9,158,1.128059
-72.335714,200,1.166901
-80.05,151,1.195517
-75.05,155,1.225505
-74.444723,162,1.257237
-84.65,162,1.287835
-78.5,156,1.31701
-73.6,162,1.351166
-71.904086,160,1.407736
-81.1,165,1.451633
-73.061028,158,1.519496
-73.085714,167,1.607414
-70.235714,200,1.648188
-73.649494,151,1.679028
-79.7,153,1.710422
-71.585714,166,1.741815
-62.885714,157,1.772059
-73.188383,162,1.803066
-75.856347,168,1.834818
-77.05,160,1.864814
-61.770682,163,1.897619
-62.167312,200,1.936171
-71.932824,160,1.966973
-66.711865,161,1.997526
-67.197364,162,2.029357
-57.485714,166,2.06079
-62.435714,163,2.091386
-65.035714,175,2.124329
-68.184034,165,2.156066
-68.284237,152,2.184514
-73.6,156,2.21574
-64.007959,156,2.246231
-69.177402,166,2.277815
-71.821827,164,2.308638
-73.892563,162,2.340891
-67.935714,155,2.370721
-74.2,155,2.39979
-58.585714,163,2.430549
-50.185714,162,2.462349
-60.785714,170,2.494064
-65.585714,154,2.525175
-67.93208,159,2.556096
-61.585714,149,2.584583
-64.45,161,2.615357
-60.289383,157,2.644822
-58.771429,186,2.681543
-76.0,155,2.71032
-68.196858,169,2.743066
-63.185714,160,2.773963
-66.421429,169,2.805996
-59.671429,154,2.836823
-61.335714,160,2.86728
-69.671429,197,2.906143
-57.385714,170,2.939017
-63.185714,161,2.969676
-58.435714,161,3.001501
-65.371429,200,3.039827
-61.063205,164,3.071002
-71.135714,173,3.104675
-64.735714,157,3.135383
-66.127126,200,3.176696
-68.618499,161,3.207462
-66.871429,200,3.246981
-73.85,156,3.276581
-76.6,159,3.307264
-60.485714,160,3.339345
-68.685714,155,3.36888
-63.739269,163,3.400547
-62.885714,160,3.432184
-75.55,159,3.462249
-59.923989,160,3.494822
-57.102036,159,3.525738
-54.721429,159,3.55714
-71.035919,164,3.588645
-57.335714,172,3.621828
-68.541913,200,3.660962
-65.725198,168,3.693231
-60.459313,158,3.723809
-65.585714,185,3.759351
-60.035714,162,3.791195
-67.477275,158,3.823882
-65.635714,158,3.853647
-68.085714,157,3.884826
-53.035714,153,3.915203
-64.8,153,3.944952
-65.735714,172,3.978191
-57.061737,162,4.010352
-58.385714,161,4.04157
-67.285714,157,4.072329
-59.435714,161,4.104478
