#{"t_start": 1764356713.287679, "env_id": "None"}
r,l,t
-76.732264,156,0.540429
-74.25,157,0.569187
-73.524459,169,0.599689
-60.571429,156,0.627755
-80.35,161,0.656317
-82.45,155,0.683692
-77.441474,153,0.711583
-71.15,162,0.73983
-79.5,157,0.767478
-72.3,151,0.79404
-64.635714,158,0.822616
-72.442098,163,0.851102
-72.904213,154,1.216181
-70.314995,159,1.24571
-65.320043,165,1.274893
-78.5,164,1.30405
-65.471429,200,1.340372
-67.235714,161,1.368767
-77.476899,155,1.39601
-75.0,154,1.423079
-72.9,161,1.452403
-81.1,158,1.480075
-71.582715,159,1.507827
-73.385714,158,1.53556
-76.467983,163,1.564807
-71.239523,163,1.88261
-76.8,149,1.909139
-69.66705,151,1.935854
-65.635714,164,1.96679
-59.785714,154,1.995064
-60.635714,165,2.024233
-81.55,162,2.05288
-63.285714,154,2.081163
-69.135714,200,2.116841
-62.721429,162,2.1453
-60.335714,164,2.175002
-70.635714,180,2.207248
-70.650462,160,2.235512
-54.585714,153,2.545736
-67.878843,157,2.573497
-59.991086,158,2.602784
-65.985714,166,2.632023
-66.785714,158,2.659839
-59.535714,154,2.686759
-74.15,158,2.715422
-73.412739,163,2.744168
-76.75,150,2.770449
-67.217666,165,2.799357
-57.945947,164,2.828985
-69.152323,157,2.85636
-65.9,150,2.882744
-71.259974,192,3.199451
-60.948374,165,3.229799
-56.185714,156,3.257412
-60.386297,165,3.286681
-68.683007,163,3.31539
-74.45,155,3.343508
-68.9,158,3.371294
-58.471429,179,3.402767
-57.886718,168,3.432223
-75.9,161,3.461412
-60.542421,159,3.489389
-65.61828,153,3.516413
-62.20851,153,3.824606
-66.65,156,3.852215
-48.285714,154,3.880873
-64.171429,185,3.913665
-61.38785,157,3.941393
-59.826547,165,3.971661
-63.121429,188,4.004724
-58.08808,160,4.033056
-53.285714,158,4.061143
-59.135714,157,4.089915
-61.571429,188,4.123169
-54.285714,164,4.152127
-53.778716,160,4.462927
-62.016622,151,4.490783
-71.226549,170,4.521689
-57.285714,168,4.551437
-69.385714,165,4.580859
-54.535714,157,4.609629
-58.635714,160,4.637989
-68.65,150,4.66444
-51.521429,163,4.693237
-55.535714,164,4.723236
-54.796977,158,4.75078
-68.70108,166,4.779797
-50.485714,160,4.808859
-46.844781,147,5.11667
-55.744916,160,5.146526
-55.871429,180,5.178674
-48.985714,152,5.205216
-53.329123,158,5.233906
-55.535714,163,5.26294
-58.885714,161,5.291378
-61.085714,168,5.320894
-57.835714,150,5.348305
-48.385714,161,5.376886
-54.185714,169,5.40654
-65.2,150,5.432779
-56.285714,164,5.462708
-50.431295,157,5.778635
-51.121429,161,5.807363
-53.635714,156,5.834874
-53.69696,160,5.864152
-50.385714,161,5.892963
-42.371429,165,5.922221
-60.793729,158,5.950005
-49.917215,157,5.979002
-54.707808,164,6.008254
-50.835714,158,6.036241
-55.321429,161,6.064621
-54.185714,162,6.094158
-50.585714,171,6.124514
-52.585714,164,6.43764
-49.985714,163,6.466522
-50.435714,162,6.495904
-46.535714,162,6.525359
-43.585714,162,6.553885
-50.521429,160,6.582116
-46.885714,163,6.612076
-56.272874,154,6.639422
-53.821429,158,6.667258
-40.021429,161,6.695754
-53.771429,165,6.726188
-45.985714,156,6.757134
-55.285714,154,7.248097
-48.621429,159,7.276619
-45.885714,164,7.307042
-51.071429,162,7.335772
-49.221429,163,7.36489
-48.935714,161,7.393301
-43.085714,157,7.422481
-49.985714,158,7.450578
-47.635714,161,7.479289
-47.535714,165,7.509395
-50.135714,152,7.536709
-36.771429,159,7.56488
-46.385714,155,7.592448
-50.221429,164,7.911767
-37.821429,159,7.942665
-50.035714,159,7.97146
-41.471429,163,8.001737
-45.021429,156,8.029926
-43.685714,160,8.060802
-41.371429,155,8.089716
-46.935714,159,8.11771
-50.435714,163,8.147266
-46.121429,161,8.175681
-39.421429,157,8.203488
-60.435714,160,8.231591
-49.521429,159,8.26072
-44.171429,157,8.581179
-63.05,161,8.609937
-38.821429,164,8.638867
-47.035714,159,8.666786
-47.435714,166,8.697132
-55.535714,180,8.72894
-45.785714,164,8.757723
-45.004647,167,8.788429
-47.671429,161,8.816555
-53.885714,160,8.844826
-38.521429,160,8.872997
-55.685714,161,8.902746
-51.535714,161,8.931361
-52.935714,161,9.277667
-42.421429,149,9.306112
-52.335714,153,9.336015
-36.171429,158,9.365203
-42.971429,163,9.395297
-43.237125,156,9.438461
-44.670596,162,9.467428
-49.021429,188,9.500911
-43.371429,156,9.529728
-51.185714,156,9.55819
-39.471429,161,9.586876
-41.907143,162,9.615903
-45.648484,153,9.948234
-45.285714,154,9.976213
-36.171429,158,10.004152
-41.621429,159,10.032062
-41.371429,184,10.065654
-41.985714,161,10.094266
-35.871429,163,10.123293
-41.391753,160,10.151466
-41.021429,161,10.180939
-41.621429,160,10.20914
-38.171429,156,10.236552
-38.871429,165,10.266292
-46.385714,159,10.294652
-41.421429,165,10.702435
-41.971429,160,10.731784
-37.757143,156,10.759786
-47.085714,162,10.790506
-47.585714,157,10.818927
-34.371429,154,10.846273
-41.735714,159,10.874571
-43.871429,162,10.904352
-37.371429,156,10.93213
-39.521429,163,10.960825
-42.357756,157,11.005565
-48.771429,163,11.043022
-45.771429,158,11.072326
-42.621429,186,11.400097
-46.321429,150,11.427608
-46.135714,156,11.455463
-36.580892,164,11.484426
-55.585714,161,11.512807
-41.271429,156,11.541105
-41.621429,153,11.567914
-40.371429,160,11.595934
-41.171429,160,11.623991
-40.621429,156,11.652405
-47.935714,166,11.681924
-33.271429,150,11.708488
-46.371429,163,11.738068
-39.471429,157,12.063034
-42.085714,163,12.092867
-46.221429,162,12.122734
-41.021429,160,12.152986
-38.621429,161,12.18461
-36.771429,152,12.2138
-39.721429,156,12.243432
-34.221429,161,12.275922
-34.971429,153,12.304586
-39.371429,160,12.334423
-34.371429,158,12.374008
-36.071429,161,12.403505
