#{"t_start": 1764356346.3130639, "env_id": "None"}
r,l,t
-62.4,153,11.291271
-51.950518,159,11.323209
-69.35,160,11.351812
-61.4,162,11.385261
-60.75,155,11.413111
-59.324978,157,11.446271
-61.96619,157,11.478672
-46.763048,164,11.507949
-63.95,161,11.539569
-68.15,162,11.571824
-45.844598,163,11.601738
-45.335714,164,11.634136
-53.526585,158,11.66252
-61.85,152,11.693529
-60.853517,162,11.725489
-62.9,159,11.754124
-65.2,156,11.785398
-54.7,167,11.818967
-63.35,158,11.846957
-60.390188,154,11.876761
-61.45,160,11.906999
-56.728617,165,11.942012
-53.585714,153,11.973148
-57.938476,162,12.00358
-58.000046,158,12.035835
-64.45,154,12.066473
-59.217727,160,12.096041
-51.985714,159,12.127421
-62.9,160,12.156085
-64.05,159,12.1881
-61.55,164,12.222417
-61.5,159,12.251911
-62.4,162,12.28418
-65.7,159,12.316864
-63.0,154,12.345009
-50.635714,162,12.376785
-45.581745,164,12.406887
-66.4,162,12.4558
-63.3,155,12.525213
-59.299078,153,12.554871
-56.824547,154,12.587715
-64.7,156,12.616927
-63.55,165,12.651707
-49.032427,167,12.685328
-63.0,158,12.71391
-57.05,161,12.746975
-53.649239,160,12.778889
-61.05,158,12.808288
-51.335714,158,12.840837
-59.0,154,12.868898
-62.9,150,12.898481
-61.35,148,12.927664
-44.38546,157,12.957657
-47.605632,162,12.992187
-47.771778,165,13.032072
-52.535714,163,13.070047
-65.35,162,13.109812
-57.85,154,13.140619
-47.922168,154,13.179578
-63.3,158,13.214467
-57.25,167,13.244326
-46.121261,157,13.276938
-66.55,155,13.305613
-56.651827,169,13.339944
-46.787062,166,13.373991
-60.45,158,13.403671
-49.221429,164,13.436202
-57.725004,166,13.469902
-45.735714,167,13.501297
-58.7,150,13.533823
-55.666661,156,13.564515
-71.65,160,13.594249
-62.25,162,13.626277
-60.3,157,13.654782
-62.15,157,13.686957
-62.65,153,13.717219
-51.197025,158,13.745793
-57.1,157,13.776403
-59.75,161,13.806732
-56.271086,162,13.838855
-62.6,156,13.871043
-61.65,152,13.899727
-64.85,156,13.931012
-56.135714,177,13.965349
-56.865345,152,13.992342
-52.0,159,14.027085
-52.509973,160,14.056726
-63.25,156,14.087392
-62.6,152,14.118297
-61.25,158,14.146386
-55.05,156,14.177029
-64.35,158,14.208765
-66.5,161,14.238244
-61.35,155,14.269637
-55.911689,161,14.299654
-64.05,160,14.332255
-58.85,158,14.363126
-59.161185,168,14.393306
-61.55,157,14.425475
-63.95,158,14.456171
-61.05,159,14.484407
-61.4,159,14.516807
-60.243567,160,14.546615
-65.75,161,14.578313
-50.807505,155,14.608677
-60.75,148,14.635861
-57.65,154,14.666556
-58.6,155,14.694301
-59.95,157,14.724811
-65.2,160,14.756864
-47.196377,163,14.78632
-61.8,159,14.818068
-62.55,154,14.847387
-58.506455,162,14.878823
-69.15,155,14.909327
-60.862764,148,14.936815
-65.35,153,14.968579
-52.135714,160,15.002464
-62.15,159,15.031465
-60.65,148,15.062014
-60.5,151,15.089943
-47.201001,157,15.121168
-61.05,152,15.150996
-65.6,154,15.179394
-61.9,157,15.209823
-62.3,153,15.237113
-61.3,169,15.270497
-58.9,159,15.30152
-65.45,159,15.330306
-65.0,162,15.362669
-46.403266,163,15.396231
-59.55,152,15.424419
-55.931452,160,15.456441
-64.85,162,15.487168
-60.8,165,15.522999
-62.4,159,15.554709
-64.9,156,15.583275
-59.35,146,15.612658
-59.438193,159,15.641363
-57.982784,161,15.672961
-55.517259,160,15.705663
-58.6,158,15.734189
-66.3,162,15.765664
-57.65,154,15.796259
-63.0,160,15.825216
-45.445472,157,15.856435
-54.635714,162,15.886383
-57.8,160,15.918637
-60.35,153,15.948769
-61.7,154,15.977267
-57.15,156,16.010803
-56.3,155,16.038367
-44.644499,167,16.072122
-61.1,155,16.103422
-58.85,161,16.136254
-45.135714,158,16.175822
-61.05,158,16.210885
-45.975972,154,16.246498
-49.302663,164,16.279846
-45.570858,166,16.310219
-60.1,156,16.342262
-44.583508,162,16.374668
-46.135714,172,16.406229
-65.5,160,16.439103
-54.95,162,16.470977
-53.4,160,16.499423
-66.2,151,16.530986
-45.958955,158,16.56014
-65.25,153,16.591307
-51.471285,155,16.622417
-48.435714,165,16.65285
-61.6,159,16.684061
-60.0,153,16.713975
-64.0,163,16.742799
-65.65,153,16.774319
-56.598635,161,16.80435
-46.845419,164,16.836144
-55.504622,161,16.868273
-55.7,152,16.894945
-43.435714,162,16.926306
-52.999234,163,16.958834
-64.3,154,16.986265
-61.05,161,17.019686
-46.785751,150,17.047718
-45.935714,165,17.08151
-59.65,152,17.112813
-62.15,158,17.141991
-56.599489,147,17.172094
-66.7,153,17.201022
-51.133971,160,17.233116
-47.479415,157,17.26494
-50.535714,154,17.294288
-43.471429,160,17.326049
-44.231834,163,17.354891
-63.2,159,17.387079
-55.715312,157,17.418301
-60.75,160,17.446897
-62.4,162,17.478122
-65.5,157,17.51207
-40.258941,156,17.540284
-59.35,153,17.570034
-56.05,154,17.598191
-51.585714,163,17.630959
-59.4,161,17.663341
-52.063823,165,17.692805
-51.329745,166,17.726178
-65.75,153,17.756029
-54.4,163,17.784828
-62.2,157,17.816243
-64.9,157,17.844395
-47.034511,165,17.876222
-50.935714,158,17.906653
-59.55,153,17.935928
-54.121429,182,17.971512
-48.635714,165,18.005589
-47.960182,166,18.036716
-60.35,152,18.06648
-46.297201,155,18.094061
-65.2,160,18.126317
-52.403365,153,18.156631
-43.671429,164,18.186893
-50.385714,181,18.223186
-42.185714,160,18.255163
-52.770793,156,18.282943
-57.514188,160,18.314697
-62.85,153,18.343945
-52.970368,157,18.375582
-45.985714,162,18.408426
-58.76636,161,18.438884
-66.05,155,18.468966
-53.097157,157,18.501356
-43.985714,158,18.530586
-51.235714,164,18.564
-46.595085,155,18.591268
-49.439578,166,18.62338
-54.168547,152,18.654183
-62.65,156,18.68173
-65.4,163,18.71392
-57.15,158,18.745375
-48.835714,153,18.774331
-58.185714,159,18.806225
-54.5,165,18.836531
-59.1,150,18.866958
-51.485714,162,18.898216
-62.1,161,18.926495
-55.170581,161,18.957349
-51.163001,167,18.992829
-61.35,159,19.021365
-49.635714,160,19.053099
-47.185714,159,19.08295
-55.885714,161,19.113927
-64.9,155,19.143784
-65.2,161,19.172088
-46.085714,158,19.204039
-51.385714,159,19.235406
-63.7,162,19.265507
-45.485714,167,19.299167
-58.7,149,19.325448
-47.085714,153,19.355316
-49.937015,151,19.385687
-46.635714,158,19.414343
-50.535714,156,19.444819
-61.15,155,19.47243
-37.971429,154,19.505899
-47.185267,163,19.538389
-53.985714,164,19.567693
-62.15,158,19.599217
-72.35,159,19.630299
-53.985714,156,19.658209
-47.09965,163,19.689945
-45.089404,160,19.72039
-51.336162,161,19.75173
-45.385714,163,19.783487
-44.674079,171,19.815895
-45.333548,155,19.84614
-55.67981,158,19.876705
-51.035714,164,19.907145
-64.55,157,19.938794
-62.3,160,19.967248
-51.418835,157,19.99934
