#{"t_start": 1764231618.45541, "env_id": "None"}
r,l,t
-77.6,159,3.20667
-71.35,157,3.227645
-76.15,161,3.248834
-72.6,152,3.269631
-59.735714,159,3.291301
-76.25,154,3.312222
-63.146962,168,3.335642
-76.75,158,3.356722
-58.29498,152,3.376567
-70.271429,192,3.401003
-67.691511,152,3.547699
-71.620015,165,3.569901
-75.4,148,3.58955
-71.419274,163,3.610538
-68.242498,157,3.631532
-76.85,155,3.651701
-84.0,163,3.67299
-74.763749,164,3.694283
-66.685714,200,3.720863
-77.2,160,3.741831
-76.7,161,3.895204
-78.297115,164,3.917566
-67.980708,155,3.938445
-65.685714,200,3.965021
-71.782985,153,3.985451
-69.75045,162,4.05647
-69.533624,160,4.077106
-69.50835,165,4.098315
-75.0,155,4.118784
-68.105378,154,4.138707
-58.859014,163,4.290217
-77.65,160,4.310141
-68.857009,160,4.33026
-75.064057,168,4.352495
-81.6,167,4.374273
-77.65,159,4.395009
-74.6,155,4.415986
-76.4,156,4.436389
-73.174324,162,4.458125
-70.185714,163,4.479542
-80.38889,163,4.623284
-77.451654,167,4.644653
-66.285714,158,4.665487
-57.135714,165,4.687885
-69.302808,165,4.709348
-62.421429,186,4.733601
-80.0,156,4.753852
-67.485714,164,4.775587
-86.85,165,4.796508
-79.25,160,4.817388
-70.235714,200,4.979294
-63.321429,169,5.002086
-64.485714,160,5.023833
-71.429674,155,5.044574
-77.5,154,5.065197
-74.2,159,5.085657
-68.251477,155,5.105568
-73.526002,155,5.12612
-73.25,157,5.14856
-64.735714,200,5.175201
-71.5,151,5.333392
-72.9,158,5.354428
-70.379981,165,5.37638
-68.612001,156,5.396974
-80.552419,159,5.41912
-67.772767,163,5.442035
-69.65111,160,5.46362
-78.4,164,5.485692
-63.585714,163,5.507613
-68.235714,159,5.529637
-73.0,157,5.67179
-77.25,155,5.691149
-69.604149,163,5.711549
-71.331473,159,5.779044
-71.0,155,5.799451
-68.871881,162,5.820656
-73.635714,166,5.842492
-64.197083,159,5.864026
-75.0,156,5.88441
-75.377732,160,5.90532
-72.985714,200,6.051649
-70.063936,155,6.072364
-69.556098,159,6.093802
-70.712917,160,6.114965
-74.12874,165,6.137048
-71.75,162,6.158116
-63.135714,176,6.181085
-78.2,165,6.203268
-69.18851,162,6.225334
-69.735714,200,6.251138
-73.505025,160,6.408856
-81.6,160,6.42944
-57.985714,157,6.45
-57.885714,156,6.470451
-61.021429,171,6.492769
-59.585714,159,6.514147
-66.085714,200,6.540231
-67.179436,165,6.561793
-79.6,157,6.582157
-67.582191,157,6.601904
-72.261158,165,6.75476
-63.979587,160,6.776173
-68.793179,200,6.803121
-66.943549,159,6.824271
-73.2,152,6.844376
-69.05,155,6.865134
-54.308235,162,6.887267
-73.3,153,6.906982
-77.1,149,6.92613
-75.6,149,6.945191
-68.136521,160,7.09569
-63.168035,161,7.116055
-68.892879,161,7.137251
-61.785714,162,7.159356
-63.55,159,7.1806
-65.827484,163,7.202331
-57.085714,160,7.223489
-70.05,160,7.245309
-65.785714,200,7.272194
-76.95,156,7.292852
-52.435714,163,7.439903
-56.085714,155,7.460858
-62.385714,152,7.481269
-64.985714,158,7.502353
-76.85,164,7.524423
-64.835714,158,7.593446
-66.435714,200,7.61986
-65.431347,156,7.640153
-68.047263,164,7.661578
-59.321429,158,7.681749
-65.655797,168,7.830101
-68.092175,194,7.854321
-62.185714,200,7.880141
-58.335714,168,7.902419
-66.585714,163,7.923951
-70.970817,161,7.945519
-74.0,161,7.966557
-79.8,165,7.98809
-77.3,153,8.008165
-64.752877,160,8.029923
-62.735714,200,8.183195
-69.29591,166,8.205665
-73.85,155,8.226879
-67.216243,156,8.247166
-72.85,158,8.267752
-65.235714,165,8.289072
-70.15,161,8.31038
-63.685714,159,8.331173
-65.685714,163,8.352319
-67.157124,156,8.372536
-69.2771,158,8.522987
-72.25,159,8.544265
-59.537677,162,8.565653
-57.985714,175,8.589437
-64.824642,160,8.610479
-70.641609,150,8.630389
-64.035714,162,8.651829
-59.235714,165,8.673569
-63.635714,160,8.694016
-72.035714,172,8.715982
-60.335714,167,8.86385
-61.585304,180,8.886307
-66.035714,159,8.906346
-58.171429,169,8.928492
-69.929493,159,8.949834
-64.385714,200,8.975997
-54.335714,160,8.996756
-69.05,152,9.016798
-66.538089,163,9.038754
-65.635714,161,9.06007
-64.800962,157,9.206468
-61.769644,162,9.228358
-53.05334,162,9.249748
-70.3,162,9.271553
-67.75,156,9.292431
-71.1,157,9.359265
-68.5,162,9.380013
-69.151795,162,9.400556
-67.9637,149,9.419395
-67.65,154,9.439242
-69.65,158,9.582029
-50.485714,164,9.602459
-70.5,156,9.621867
-66.020025,170,9.644571
-58.135714,163,9.665735
-56.085714,160,9.686768
-67.258915,162,9.708304
-56.885714,154,9.727743
-63.235714,157,9.747527
-65.824563,162,9.767927
-73.35,158,9.90768
-62.4,152,9.927972
-61.035714,163,9.949853
-59.335714,200,9.975884
-70.1,155,9.996511
-61.505916,164,10.018237
-65.689042,161,10.039295
-60.085714,164,10.060266
-61.635714,164,10.081315
-63.9,151,10.100196
-55.571429,200,10.252132
-54.247937,159,10.273005
-61.71177,157,10.29392
-63.515252,161,10.31531
-62.772665,152,10.3352
-60.35,159,10.356528
-69.5,153,10.376455
-70.2,149,10.396151
-63.121429,197,10.422168
-77.1,154,10.441757
-67.1,161,10.594414
-75.15,163,10.616596
-62.585714,154,10.637482
-64.456941,159,10.658754
-54.735714,165,10.680797
-49.253879,163,10.702716
-61.135714,160,10.723928
-64.741642,162,10.744637
-67.85,155,10.764417
-60.185714,166,10.785684
-58.2,155,10.937691
-71.5,157,10.957689
-64.835714,200,10.984218
-62.155865,161,11.005929
-60.152058,166,11.073985
-68.672608,195,11.099691
-57.635733,159,11.120541
-52.914436,161,11.141335
-59.4,155,11.160686
-54.085714,159,11.181138
-72.15,149,11.327307
-72.0,158,11.348519
-57.035714,158,11.369467
-50.585714,156,11.39018
-57.913698,163,11.411254
-64.25,152,11.43125
-72.85,156,11.451285
-62.830446,158,11.471487
-72.15,151,11.491346
-55.19345,158,11.511559
-63.8,152,11.650124
-76.55,160,11.670503
-59.363683,155,11.691453
-57.867628,157,11.712225
-68.957199,199,11.738469
-64.8,153,11.758886
-57.781665,153,11.78035
-69.95,152,11.8005
-73.1,162,11.821904
-63.0,154,11.84175
-59.381487,155,11.982173
-69.65,157,12.001851
-66.5,160,12.021757
-77.45,161,12.042741
-70.7,159,12.063892
-63.6,161,12.084937
-51.515367,153,12.104795
-71.45,149,12.124638
-61.308743,157,12.144971
-68.95,148,12.164165
-61.121478,165,12.305592
-64.925758,163,12.326865
-79.15,156,12.347352
-55.256348,158,12.36834
-69.75,153,12.388638
-75.05,158,12.409717
-53.385714,160,12.430378
-67.15,152,12.449883
-70.1,153,12.469615
-69.279614,164,12.491212
-64.535714,163,12.634243
-67.116804,165,12.655016
-51.451031,164,12.675893
-67.885714,156,12.742208
-62.65,157,12.76319
-68.2,155,12.783812
-67.55,155,12.80438
-68.6,154,12.825289
-63.45,154,12.844805
-50.812359,168,12.865909
-66.15,155,13.005065
-56.881306,163,13.026681
-60.387477,159,13.047573
-57.906782,160,13.069055
-64.65,161,13.090725
-56.551082,155,13.110515
-66.0,153,13.130155
-65.119565,161,13.150805
-60.847162,159,13.171696
-60.992687,163,13.192623
-60.940524,165,13.336325
-60.186987,163,13.358225
-52.721429,200,13.385664
-62.577911,168,13.40859
-65.4,152,13.428798
-73.05,158,13.450536
-62.693253,164,13.472122
-63.460216,155,13.492016
-73.35,155,13.511815
-58.427048,160,13.532835
-64.5,158,13.676346
-69.6,163,13.696711
-55.299612,153,13.715824
-63.383247,165,13.737589
-58.57259,153,13.757956
-63.3,159,13.778843
-59.402843,166,13.801069
-64.988695,163,13.822518
-60.276245,161,13.843533
-66.7,160,13.864461
-54.890436,161,14.006905
-60.35,148,14.026834
-53.006332,161,14.048383
-56.271429,174,14.071102
-59.417151,165,14.092765
-62.25,160,14.11324
-60.525654,159,14.133697
-61.25,157,14.154216
-48.012663,159,14.174773
-54.07498,152,14.19432
-52.7,154,14.326555
-52.65,153,14.338076
-53.15,163,14.349965
-52.7,154,14.360995
-52.9,158,14.372714
-52.8,156,14.384346
-52.65,153,14.395655
-53.2,164,14.40827
-52.65,153,14.419722
-58.3,166,14.432148
