#{"t_start": 1764083314.797344, "env_id": "None"}
r,l,t
-78.35,152,0.546833
-59.085714,156,0.584042
-76.1,150,0.619496
-78.5,156,0.656284
-66.271429,200,0.702352
-78.35,154,0.738439
-60.662034,156,0.774791
-69.385714,162,0.812198
-80.55,159,0.849892
-77.25,159,0.886276
-76.75,160,0.924652
-73.916851,164,0.96298
-56.285714,152,0.998386
-69.686479,153,1.034423
-86.75,162,1.072809
-72.8,160,1.110368
-71.439409,161,1.147358
-68.035714,153,1.183931
-71.848594,161,1.221147
-68.844432,163,1.259135
-76.15,155,1.297137
-70.335714,200,1.343595
-77.1,153,1.379684
-83.3,160,1.418064
-75.035059,161,1.455798
-68.035714,160,1.493441
-75.79169,157,1.530691
-66.885714,160,1.567842
-80.35,161,1.604865
-79.95,158,1.642746
-74.75,161,1.68137
-73.5,155,1.718667
-76.35,159,1.755628
-77.45,149,1.790211
-55.035714,156,1.827197
-71.160008,157,1.865276
-67.389402,151,1.900479
-69.06619,157,1.937113
-74.435714,164,1.976273
-64.685714,152,2.01187
-70.565043,160,2.051667
-66.485714,167,2.09107
-76.65,160,2.128343
-66.235714,155,2.165635
-62.685714,162,2.203458
-69.18231,160,2.241045
-67.291675,146,2.276189
-72.245446,200,2.322779
-71.8,156,2.359254
-77.443897,159,2.396814
-63.436543,153,2.43534
-55.435714,159,2.473083
-70.492657,154,2.510787
-62.135714,159,2.548795
-63.785714,200,2.596062
-66.273956,200,2.644553
-75.35,152,2.681349
-69.521429,200,2.743423
-65.185714,161,2.786832
-74.65,165,2.827202
-69.85,156,2.86544
-63.985714,162,2.904102
-74.4,146,2.939044
-58.750207,154,2.975625
-64.65,151,3.010938
-60.035714,158,3.049654
-61.285714,160,3.116085
-57.745789,157,3.153799
-67.83375,166,3.19368
-59.485714,161,3.231416
-63.135714,159,3.271903
-60.735714,158,3.309208
-82.6,156,3.345838
-66.785714,163,3.385534
-72.613037,160,3.423819
-56.438518,155,3.460209
-67.585714,200,3.508137
-75.95,161,3.545805
-78.05,161,3.584081
-70.6,159,3.621672
-66.385714,175,3.665243
-72.3,151,3.700902
-69.285714,162,3.739881
-69.228683,159,3.777534
-62.521429,200,3.825787
-73.4,156,3.862824
-64.546747,162,3.901252
-70.535714,162,3.941078
-58.285714,157,3.978577
-74.7,159,4.0162
-73.65,154,4.054822
-69.385714,160,4.092546
-60.107798,162,4.131789
-75.8,153,4.167881
-56.185714,162,4.206403
-60.335714,166,4.246946
-65.518693,155,4.2837
-77.35,158,4.320747
-60.817928,159,4.359554
-71.35,158,4.396915
-67.25,155,4.435303
-54.082553,158,4.474229
-57.256678,151,4.509679
-67.099763,163,4.54844
-76.9,153,4.585335
-57.971429,171,4.626204
-77.6,161,4.664032
-62.135714,162,4.703844
-68.7,155,4.740609
-57.734598,164,4.779737
-77.55,152,4.818506
-64.285714,153,4.8549
-66.85,161,4.892987
-64.3,157,4.931221
-82.45,159,4.969057
-67.085714,165,5.008819
-67.95,154,5.04638
-63.371003,153,5.083381
-56.371429,159,5.12295
-66.789954,166,5.162248
-61.435714,200,5.211845
-79.05,156,5.250182
-72.3,152,5.286331
-55.971429,162,5.32593
-58.721429,178,5.369084
-62.371429,175,5.410707
-59.885714,165,5.45082
-62.385714,183,5.494984
-58.085714,170,5.536139
-66.535714,160,5.575709
-60.301314,160,5.61551
-58.090125,157,5.653346
-60.616128,154,5.690789
-58.727217,165,5.730495
-64.937273,165,5.76926
-68.406384,152,5.80666
-61.550402,153,5.843253
-66.085714,157,5.880595
-67.885714,200,5.929847
-56.777827,161,5.968483
-56.285714,163,6.010009
-63.24753,159,6.048132
-57.671429,157,6.085904
-69.185714,200,6.134365
-53.135714,158,6.172832
