#{"t_start": 1764358283.792295, "env_id": "None"}
r,l,t
-71.171746,156,0.510318
-83.9,157,0.539261
-71.479598,169,0.569758
-78.1,154,0.598625
-70.685714,156,0.626868
-69.085714,163,0.655475
-78.023296,166,0.684744
-75.05,156,0.714023
-67.880137,163,0.742868
-77.486769,161,0.770934
-73.25,157,0.799185
-74.448619,163,0.828474
-75.7,159,1.192035
-72.900697,162,1.222996
-66.335714,150,1.250278
-78.5,164,1.279866
-76.45,151,1.308038
-76.919417,167,1.339269
-76.65,157,1.367377
-84.05,153,1.39486
-84.9,161,1.423326
-78.25,160,1.453209
-75.3,164,1.481841
-76.435714,200,1.51745
-67.335714,162,1.547397
-66.535714,159,1.872607
-82.95,158,1.90131
-81.1,159,1.929775
-73.860765,160,1.959677
-79.2,160,1.988588
-72.16715,166,2.018464
-75.25,155,2.045705
-71.385714,158,2.07483
-70.578782,161,2.103424
-77.484673,161,2.131334
-67.139006,160,2.159104
-73.7,155,2.188184
-67.921429,200,2.223089
-65.520728,159,2.546913
-68.785714,157,2.575363
-61.835714,158,2.605307
-65.819961,157,2.63339
-66.8,158,2.661788
-71.2,160,2.691342
-74.9,167,2.721706
-74.285714,200,2.757251
-67.735714,168,2.787609
-62.771429,200,2.824787
-68.571429,200,2.860343
-69.750208,160,2.888668
-65.65,158,3.211542
-67.527849,161,3.243789
-66.769361,163,3.275681
-72.07609,164,3.335384
-76.847342,159,3.367247
-70.085714,200,3.407464
-73.05,152,3.438939
-74.1,166,3.471672
-85.9,164,3.504992
-62.218444,164,3.564227
-64.829573,161,3.596732
-60.860735,158,3.653765
-71.95,153,4.162371
-60.535714,160,4.19301
-68.353463,159,4.221684
-71.15,158,4.250191
-72.05,152,4.278711
-67.235714,165,4.308588
-79.0,153,4.336262
-69.973314,158,4.365017
-73.343653,165,4.396067
-71.7,154,4.423705
-71.975607,170,4.45461
-62.701218,160,4.483647
-66.070622,163,4.513079
-64.585714,200,4.927652
-63.546987,162,4.961333
-72.863908,164,4.996245
-76.8,162,5.031759
-70.201086,166,5.065507
-62.359416,149,5.094967
-66.021429,200,5.13897
-73.95,155,5.170248
-74.75,153,5.217265
-74.75,148,5.270892
-63.271429,200,5.309887
-72.95,153,5.340081
-65.685714,161,5.667779
-65.323319,153,5.694686
-67.172673,160,5.722584
-69.11177,154,5.750959
-62.509434,157,5.7785
-77.45,154,5.808068
-63.669855,162,5.839589
-72.1,163,5.878859
-64.769349,162,5.910024
-65.285714,200,5.951423
-68.132703,161,5.985484
-65.026915,158,6.023549
-65.485714,151,6.05704
-70.416991,200,6.446337
-63.635714,159,6.477158
-73.85,158,6.506826
-72.35,154,6.535665
-77.8,160,6.564709
-67.35,152,6.594485
-74.470289,165,6.624856
-66.235527,154,6.652601
-71.435714,200,6.705486
-77.868591,161,6.73468
-78.7,157,6.7636
-68.326177,165,6.794675
-67.754795,165,7.116817
-70.770328,198,7.153164
-62.435714,161,7.18206
-70.097108,200,7.219269
-59.529028,158,7.24735
-72.321429,194,7.282279
-73.7,156,7.310191
-81.15,158,7.33976
-70.688656,156,7.367427
-67.056947,165,7.397504
-70.67411,160,7.427402
-71.95,150,7.454745
-70.25,156,7.779742
-70.636542,163,7.809211
-67.8,154,7.836884
-71.15,160,7.866789
-61.421429,200,7.902778
-64.998148,157,7.931262
-77.6,155,7.960509
-74.7,163,7.989488
-64.841546,161,8.018138
-57.616439,163,8.047159
-71.043465,152,8.075674
-66.013678,154,8.103443
-71.85,151,8.130468
-66.306404,152,8.448588
-68.35,149,8.476664
-60.15,161,8.506117
-66.45,155,8.533914
-69.05,153,8.561411
-69.085714,182,8.594769
-71.75,161,8.623765
-63.079409,160,8.652361
-63.979404,167,8.681365
-69.05,156,8.710153
-64.534375,151,8.737328
-63.396626,161,8.765826
-64.91847,157,8.794633
-63.885714,169,9.115194
-65.635714,171,9.146077
-53.335714,155,9.173339
-65.161974,156,9.200717
-59.035714,167,9.231372
-67.1,155,9.258964
-54.285714,154,9.287055
-64.864989,157,9.316049
-58.735714,165,9.366683
-61.714354,162,9.395871
-59.014601,165,9.425321
-60.085714,159,9.455049
-63.85,151,9.48232
-66.1,158,9.800091
-59.7,160,9.828822
-51.235714,158,9.858677
-55.421429,164,9.888192
-52.74401,171,9.918366
-59.7,148,9.944399
-76.6,157,9.973862
-58.58264,168,10.003264
-58.692145,162,10.031715
-63.5,147,10.058558
-66.309454,153,10.086242
-47.599557,168,10.116026
-50.041098,162,10.144241
-68.15,155,10.460754
-46.085714,155,10.489696
-57.427669,153,10.516861
-69.5,156,10.545237
-52.616958,165,10.574795
-58.285714,162,10.604774
-50.335714,158,10.633144
-60.3,152,10.659637
-45.735714,153,10.687588
-55.935714,157,10.716194
-62.215273,159,10.744857
-66.5,157,10.773287
-59.73271,157,10.802561
-68.05,163,11.121072
-56.706492,158,11.149962
-69.65,158,11.178111
-64.45,153,11.204823
-63.95,151,11.232462
-51.844195,163,11.26149
-48.640349,161,11.289661
-57.579003,157,11.316965
-61.767629,157,11.347663
-67.6,162,11.377146
-70.25,158,11.405659
-63.050167,166,11.437638
-64.228769,160,11.466524
-59.65,157,11.78598
-59.464838,159,11.814568
-57.529428,164,11.844988
-52.671429,182,11.878107
-46.371429,161,11.90739
-45.035714,158,11.935947
-62.65,157,11.96549
-62.6,159,11.994013
-51.768697,161,12.022165
-61.15,158,12.050479
-46.735714,162,12.079699
-45.839398,159,12.108028
-60.7,160,12.425021
-49.421429,163,12.454646
-64.2,160,12.484724
-38.871429,167,12.514031
-55.296986,160,12.542877
-48.721429,168,12.573188
-52.635714,158,12.60286
-64.0,161,12.631709
-57.304028,157,12.660061
-45.255401,162,12.69022
-58.429155,155,12.718307
-55.046968,164,12.747895
-50.885714,159,12.776582
-38.021429,163,13.094765
-56.30111,162,13.125227
-54.05,160,13.15439
-65.25,157,13.182165
-46.485714,158,13.210887
-45.239056,154,13.238526
-56.320934,161,13.266994
-49.235714,157,13.294577
-44.485714,156,13.323118
