#{"t_start": 1764356368.03107, "env_id": "None"}
r,l,t
-70.9,159,5.653617
-60.585714,161,5.686723
-55.419877,162,5.718326
-58.085714,170,5.753569
-65.556488,162,5.78681
-61.485714,157,5.837906
-73.45,160,5.869067
-62.865069,164,5.901901
-64.835714,172,5.939304
-66.5,156,5.970177
-59.935714,180,6.005842
-62.532753,161,6.037758
-55.471429,160,6.072624
-58.835714,177,6.108243
-72.35,164,6.140093
-59.935714,174,6.175832
-52.021429,158,6.209083
-50.417233,159,6.241473
-66.3,154,6.272796
-53.768106,158,6.305013
-62.65,153,6.337094
-60.785714,200,6.378075
-55.735714,157,6.409575
-62.445995,163,6.440919
-56.935714,160,6.476901
-50.621429,158,6.508019
-63.59039,163,6.540669
-67.001178,165,6.573268
-59.339463,161,6.608183
-59.085714,158,6.639352
-58.885714,162,6.672833
-51.921429,154,6.703531
-66.1,156,6.737062
-54.942522,161,6.768342
-47.785714,158,6.801573
-54.174424,164,6.833437
-64.8,152,6.866623
-61.894532,165,6.899741
-67.85,151,6.930512
-59.785714,161,6.962528
-51.442631,155,6.996177
-63.95,151,7.027145
-58.521429,198,7.06625
-64.8605,157,7.097589
-62.205648,158,7.132445
-64.433914,160,7.163491
-52.421429,155,7.195051
-64.5,162,7.227732
-71.7,162,7.262571
-64.6,148,7.291344
-58.046994,158,7.324589
-65.95,150,7.354032
-47.221429,154,7.386345
-49.521429,165,7.42088
-58.384091,157,7.451744
-70.1,157,7.48327
-70.5,158,7.517453
-57.385714,169,7.552002
-50.921429,154,7.581985
-59.771429,166,7.615104
-58.5,152,7.648456
-65.985714,188,7.685945
-61.685714,200,7.725231
-59.024442,160,7.761008
-58.843224,157,7.792234
-62.522931,163,7.825125
-69.95,157,7.856776
-65.45,152,7.889626
-61.717616,153,7.920252
-72.0,154,7.951298
-67.535538,151,7.982088
-59.385399,161,8.013156
-58.67819,158,8.048612
-66.949317,157,8.079564
-59.588971,166,8.112811
-70.65,163,8.144887
-61.685714,200,8.188927
-67.75,160,8.219744
-60.863077,163,8.253288
-67.25,154,8.286012
-55.435714,200,8.325749
-57.433419,172,8.360863
-64.65,159,8.39208
-57.035714,159,8.42625
-71.5,162,8.458091
-56.535714,155,8.490965
-66.25,161,8.522079
-54.935714,165,8.557514
-69.5,163,8.59057
-54.335714,176,8.626008
-51.427828,157,8.657824
-51.635714,168,8.693092
-47.885714,158,8.725177
-53.335714,161,8.756551
-46.876615,161,8.790578
-48.985714,155,8.824243
-55.935714,160,8.856843
-57.03757,154,8.887752
-53.285714,165,8.92126
-55.430387,161,8.955018
-55.035714,171,8.989597
-47.885714,156,9.02122
-47.835714,164,9.054262
-55.232023,150,9.085819
-46.685714,156,9.119023
-53.135714,155,9.14924
-56.881753,157,9.179586
-45.521429,150,9.21382
-52.735714,158,9.244726
-55.912158,163,9.277431
-49.235714,157,9.308924
-44.221429,167,9.345519
-54.085714,168,9.379508
-48.735714,154,9.409536
-50.969375,161,9.442153
-57.55,154,9.475645
-60.635714,181,9.511956
-62.85,159,9.544201
-59.75,158,9.57605
-58.135714,174,9.612228
-48.622012,160,9.645956
-49.281108,159,9.677248
-40.671429,159,9.709344
-54.485714,164,9.744715
-51.635714,163,9.777786
-57.8,162,9.809134
-46.472522,156,9.842018
-47.185714,164,9.876572
-60.7,151,9.90724
-48.135714,159,9.939025
-48.185714,162,9.971902
-63.8,157,10.004943
-61.9,151,10.035679
-52.085714,169,10.069438
-53.135714,162,10.102258
-45.521429,157,10.135218
-53.485714,159,10.168912
-55.622896,160,10.200122
-49.185714,152,10.230838
-61.553989,154,10.264182
-62.329985,163,10.297276
-54.260398,156,10.327463
-57.957997,158,10.359131
-52.021429,200,10.40274
-61.05,153,10.432686
-62.65,149,10.461847
-52.740095,154,10.494242
-58.959793,161,10.539421
-59.75,154,10.578131
-62.3,158,10.608923
-51.828984,156,10.640829
-49.785714,164,10.675967
-44.880825,159,10.708544
-52.820369,159,10.739557
-62.55,152,10.769132
-60.3,158,10.804019
-47.785714,157,10.834601
-45.621429,165,10.86774
-46.167703,158,10.899669
-52.95,155,10.933302
-53.954259,165,10.965394
-44.485714,160,10.998458
-45.30829,161,11.030121
-44.485714,163,11.065088
-45.885714,167,11.099894
-59.8,158,11.131065
-50.985714,171,11.165217
-46.135714,164,11.200449
-50.609753,147,11.231018
-43.935714,162,11.262423
-51.185714,158,11.294036
-45.935714,154,11.327358
-50.385714,161,11.359907
-54.753529,157,11.390529
-43.985714,160,11.4226
-44.085714,160,11.457346
-53.855623,159,11.488218
-45.638,164,11.522063
-44.735714,159,11.55457
-51.152124,163,11.588529
-46.997901,157,11.621186
-44.703921,168,11.654395
-42.382081,158,11.686191
-50.652703,162,11.720028
-43.56685,161,11.753973
-57.5,159,11.784771
-58.031435,156,11.816109
-44.285714,161,11.850781
-51.785714,155,11.882082
-56.95,163,11.91378
-42.885714,160,11.947247
-43.685714,163,11.98156
-67.95,158,12.013689
-54.151578,163,12.046226
-62.65,155,12.077866
-53.435714,161,12.111484
-62.15,161,12.144111
-59.0,163,12.177055
-50.136326,156,12.208533
-48.935714,156,12.240936
-57.182478,158,12.27301
-48.831401,162,12.306029
-48.585714,151,12.335604
-60.408379,160,12.37127
-72.2,161,12.402926
-73.25,162,12.435878
-78.6,160,12.467767
-71.35,156,12.501953
-76.5,158,12.532855
-59.271657,152,12.563796
-81.8,153,12.594758
-68.5,147,12.625424
-77.2,157,12.658039
-65.682696,160,12.690008
-70.15,158,12.722182
-70.75,163,12.755506
-80.3,159,12.789186
-77.3,158,12.820448
-80.75,157,12.85212
-80.15,165,12.885891
-84.35,161,12.919956
-59.235714,166,12.952777
-67.3,162,12.985369
-56.829147,165,13.022032
-47.650789,167,13.054893
-52.804791,156,13.086364
-53.710924,162,13.119158
-50.635714,159,13.153591
-61.15,154,13.183916
-51.11339,159,13.215923
-46.749324,162,13.248671
-42.985714,155,13.280676
-65.35,162,13.314304
-54.482732,158,13.345659
-44.335714,168,13.379383
-58.95,160,13.41462
-56.55,158,13.446027
-53.361115,159,13.478232
-47.721429,160,13.50934
-57.543349,155,13.542772
-48.891837,163,13.576591
-56.966208,161,13.609444
-52.84916,157,13.64161
-65.25,157,13.674519
-59.403097,170,13.708995
-54.885714,166,13.743875
-52.933381,161,13.775311
-63.939267,155,13.810308
-56.708574,159,13.843195
-57.951759,156,13.87525
-51.353953,162,13.906747
-56.783058,166,13.943751
-44.335714,159,13.975233
-55.035714,164,14.008687
-49.135714,163,14.040337
-49.585714,158,14.075777
-53.596115,158,14.106832
-64.45,164,14.140126
-47.735714,164,14.173398
-47.571429,160,14.208434
-43.635714,163,14.240408
-53.118873,159,14.273777
-44.085714,162,14.305549
-45.935714,160,14.340914
-41.354386,161,14.373781
-42.285714,170,14.407992
-38.671429,160,14.440171
-41.735714,164,14.476119
-43.267202,155,14.508001
-45.085714,162,14.539707
-52.035714,163,14.573709
-45.721429,162,14.608276
-41.985714,156,14.640158
-50.535714,163,14.672945
-43.235714,162,14.706237
-45.435714,167,14.741391
-47.285714,159,14.773713
-38.871429,157,14.805639
-44.885714,160,14.838
-40.63932,161,14.871834
-44.658556,160,14.905871
-48.735714,153,14.93583
-48.817861,162,14.968665
-58.8,156,15.00245
-42.735714,162,15.035424
-50.386164,158,15.066078
-39.471429,167,15.100716
-43.035714,162,15.15268
-43.935714,168,15.186973
-43.835714,162,15.219576
-43.650714,161,15.251871
-39.885714,160,15.28544
-55.512557,164,15.319344
-45.185714,162,15.350848
-58.75,153,15.381875
-52.842784,158,15.415743
-40.485714,160,15.448433
-48.89515,157,15.479121
-37.721429,159,15.510906
-48.135714,161,15.545425
-44.473648,162,15.578495
-52.048383,160,15.609506
-44.682356,155,15.642204
-47.685714,160,15.675973
-62.705164,150,15.706643
-46.735714,161,15.739171
-44.476405,157,15.770916
-54.975369,155,15.80332
-59.65,160,15.83561
-54.45,158,15.867529
-52.670442,161,15.89884
-40.685714,160,15.934787
-43.985714,151,15.964592
-58.75,161,15.997073
-49.715786,150,16.026254
-52.05,159,16.061822
-47.670271,154,16.09233
-49.104655,161,16.124636
-62.05,161,16.157331
-44.435714,158,16.19168
-40.735714,157,16.222392
-42.087385,162,16.256066
-51.002302,158,16.286885
-56.6,151,16.318489
-43.641234,174,16.35508
-41.117628,166,16.388943
-44.135714,154,16.418971
-42.430192,158,16.454144
-44.485714,160,16.485999
-42.818326,171,16.520373
-57.4,156,16.550574
-39.645784,161,16.586541
-45.185714,148,16.616027
-44.206832,155,16.646544
-52.706783,152,16.678552
-41.235714,163,16.712788
-60.735714,177,16.748748
-50.635714,150,16.778987
-62.6,159,16.811173
-55.506564,156,16.843896
-72.35,159,16.877039
-67.1,157,16.907984
-84.0,160,16.9405
-81.453881,161,16.973853
-73.433146,158,17.007315
-78.85,161,17.038749
-61.183252,155,17.070199
-53.785714,160,17.104732
-48.735714,157,17.137388
-51.025189,154,17.167526
-44.616044,160,17.200902
-49.293732,163,17.234833
-54.410208,157,17.267163
-43.985714,158,17.298802
-45.347979,153,17.328911
-37.821429,161,17.363358
-40.521429,153,17.393802
-44.585714,160,17.427517
-42.485714,155,17.457732
-43.635714,164,17.4924
-43.435714,159,17.524952
-42.085714,161,17.557957
-35.421429,159,17.588863
-42.685714,160,17.62391
-40.085714,151,17.654436
-40.171429,158,17.686687
-52.685714,162,17.719117
-41.185714,161,17.753908
-43.504762,151,17.78401
-40.468218,162,17.816694
-43.335714,164,17.849829
-42.485714,159,17.883894
-42.501555,155,17.914722
-39.307354,161,17.948546
-48.121429,162,17.980308
-41.421429,150,18.009766
-33.121429,156,18.044963
-51.183441,150,18.074721
-40.135714,158,18.10648
-32.575582,151,18.137048
-37.802837,149,18.168986
-47.065099,155,18.200708
-40.035714,166,18.233046
-42.739991,162,18.266845
-43.384844,157,18.299928
-41.351401,162,18.332825
-39.909339,167,18.367596
-34.368828,159,18.398539
-41.9925,154,18.431255
-32.571429,158,18.464807
-40.535714,171,18.499108
-40.066225,155,18.529363
-35.271429,161,18.565249
-39.435714,165,18.597886
-46.535714,166,18.631641
-39.471429,153,18.662524
-32.871429,154,18.695625
-44.185714,155,18.727146
-40.536486,163,18.758883
-41.151258,162,18.793223
-39.535714,158,18.828974
-40.235714,162,18.862093
-43.135714,160,18.894798
-37.171429,168,18.928598
-42.885714,158,18.963362
-40.485714,163,18.99689
-40.635714,161,19.029511
-47.285714,160,19.060606
-38.98708,158,19.096237
-42.985714,163,19.12827
-41.485714,158,19.160399
-49.435714,158,19.192366
-47.835714,163,19.227879
-40.035714,163,19.259584
-44.135714,161,19.292771
-42.199063,158,19.324139
-42.685714,165,19.36015
-43.47766,162,19.391813
-40.535714,161,19.42562
-45.435714,159,19.456531
-35.471429,153,19.490347
-47.693731,156,19.522301
-41.135714,165,19.555614
-41.245316,161,19.587064
-48.756688,149,19.621032
-50.627153,152,19.65125
-37.743022,157,19.68203
-37.635714,157,19.714607
-46.62193,159,19.748216
-38.635714,157,19.78015
-44.685714,158,19.810788
-40.285714,161,19.845305
-51.185495,158,19.897738
-42.185714,163,19.931895
-39.635714,168,19.964543
-54.889416,163,19.999133
-40.480597,159,20.033089
-51.5,162,20.066118
-33.421429,158,20.096812
-37.721429,161,20.129162
-38.662228,159,20.1632
-50.591259,166,20.196354
-33.434611,159,20.226975
-45.680158,151,20.258821
-40.150062,161,20.292543
-36.885714,153,20.323511
-39.735714,157,20.355176
-39.485714,158,20.387167
-37.821429,158,20.420172
-46.514355,154,20.452374
-33.921429,160,20.484124
-39.585714,164,20.517044
-36.571429,149,20.548172
-37.621429,156,20.57996
-34.357143,162,20.612772
-43.485714,168,20.646562
-32.371429,158,20.680618
-31.621429,154,20.711159
-37.479772,161,20.743619
-38.671429,157,20.775141
-34.021429,156,20.809338
-32.571429,159,20.840569
-38.039427,158,20.873332
-39.421429,155,20.903795
-43.485714,156,20.937165
-33.671429,160,20.968715
-38.802836,156,21.00148
-32.321429,158,21.032081
-42.435714,165,21.067432
