#{"t_start": 1764357180.841842, "env_id": "None"}
r,l,t
-64.614665,152,0.504519
-76.990568,156,0.534587
-80.0,150,0.562799
-71.385714,159,0.592534
-72.4443,158,0.620336
-63.619185,164,0.648924
-69.471656,169,0.678399
-78.3,153,0.70639
-75.323282,161,0.734951
-78.25,148,0.761042
-78.2,154,0.788284
-76.95,152,0.815595
-82.15,158,0.843033
-60.021429,156,1.022724
-78.981374,158,1.050777
-72.260666,164,1.079634
-67.7,159,1.108388
-60.735714,158,1.136395
-85.65,151,1.162986
-67.832454,161,1.191266
-72.005958,153,1.219091
-77.678717,163,1.247691
-74.773476,200,1.282775
-77.45,158,1.31039
-70.335714,200,1.347207
-79.7,160,1.515266
-66.090478,159,1.545044
-69.376785,155,1.572864
-72.1,160,1.60126
-69.867313,161,1.629829
-78.555892,170,1.661282
-80.116655,162,1.689907
-76.431139,162,1.718477
-66.885714,163,1.74797
-77.635714,177,1.779845
-66.465846,159,1.808207
-77.685714,176,1.839536
-68.821429,156,1.868131
-60.335714,163,2.036339
-80.6,155,2.065005
-66.135714,153,2.092211
-67.235714,163,2.120873
-66.271429,177,2.152057
-60.135714,165,2.182965
-72.3,157,2.210949
-61.710733,166,2.240125
-75.55,162,2.268559
-78.35,156,2.297465
-74.728307,158,2.325564
-64.185714,157,2.35358
-70.1,160,2.522901
-75.65,160,2.551612
-65.635714,162,2.580647
-64.435714,160,2.610327
-61.321429,200,2.645857
-56.686837,157,2.673449
-64.535714,157,2.70218
-68.5,156,2.730484
-69.3,159,2.758982
-66.485714,168,2.788915
-68.65,153,2.817289
-81.963017,160,2.845905
-57.485714,162,2.874937
-66.471429,166,3.044781
-65.39054,162,3.073491
-62.971429,183,3.105973
-59.571429,191,3.141182
-67.5,161,3.169968
-62.435714,154,3.19748
-66.568504,160,3.225915
-70.5,156,3.25475
-66.076184,151,3.281752
-67.648236,162,3.310779
-62.235714,168,3.341436
-67.199197,155,3.369203
-64.190599,160,3.53661
-65.7,158,3.566089
-65.585714,169,3.596199
-59.528931,156,3.623786
-61.135714,165,3.653853
-69.035714,165,3.683312
-64.9,157,3.711094
-53.369115,163,3.739967
-74.9,156,3.7686
-54.085714,158,3.79688
-56.935714,158,3.82498
-66.266743,166,3.854541
-68.5,157,3.883661
-58.185714,167,4.053404
-59.435714,155,4.082379
-70.0,153,4.109935
-54.435714,173,4.141055
-61.9,153,4.171762
-56.885714,180,4.215776
-63.6,153,4.244409
