#{"t_start": 1764083041.293055, "env_id": "None"}
r,l,t
-69.95,152,0.514792
-81.75,152,0.543377
-78.05,161,0.573025
-71.680083,160,0.626924
-78.05,162,0.662101
-65.300943,162,0.692008
-76.9,155,0.720926
-70.235714,161,0.75067
-69.318839,157,0.778931
-78.0,148,0.805588
-75.65,154,0.836083
-73.552148,152,0.863578
-67.128808,158,0.892939
-86.5,156,0.92214
-84.65,158,0.950838
-76.6,160,0.979913
-69.2,156,1.007955
-75.55,157,1.037581
-71.55,161,1.066617
-72.985714,164,1.09659
-70.824401,164,1.128751
-77.556856,166,1.160625
-70.067439,161,1.190299
-74.25,150,1.217601
-70.928413,162,1.248323
-80.45,160,1.277971
-62.041753,159,1.306666
-69.185714,200,1.343222
-72.085714,162,1.373877
-67.246914,159,1.403098
-69.460084,161,1.434082
-71.4,156,1.463583
-72.685714,200,1.500149
-70.843987,161,1.529549
-68.845557,161,1.558684
-73.35,156,1.588336
-74.013518,156,1.617667
-66.75072,161,1.647522
-72.3,160,1.676886
-72.8,156,1.706429
-71.65,152,1.736187
-68.2,162,1.765523
-65.426521,157,1.795244
-73.85,158,1.824719
-72.395033,162,1.854009
-79.95,157,1.883158
-59.322206,153,1.911863
-81.8,165,1.941812
-76.7,159,1.971069
-82.35,158,2.000276
-61.385714,157,2.031638
-76.35,156,2.060091
-74.25,153,2.088359
-72.4,154,2.117569
-65.174547,164,2.147786
-72.399731,156,2.17689
-66.785714,158,2.206505
-82.3,154,2.23528
-61.135714,154,2.263677
-68.435714,164,2.294095
-60.685714,169,2.328105
-74.2,162,2.358642
-70.414139,162,2.388325
-67.294616,200,2.425529
-68.835714,164,2.456972
-68.235714,158,2.486545
-73.0,155,2.515006
-70.94238,160,2.544409
-62.135714,165,2.576182
-68.685714,160,2.605995
-74.35,156,2.63689
-69.521783,165,2.668368
-72.25,157,2.697403
-70.154967,161,2.727373
-72.885714,164,2.75815
-59.621429,166,2.79058
-75.5,159,2.820017
-70.204513,167,2.850878
-62.835714,163,2.882392
-64.671429,200,2.919684
-59.189024,166,2.952989
-69.247179,157,2.982344
-62.385714,169,3.014793
-72.703458,159,3.044763
-74.280101,161,3.0746
-62.871429,180,3.109084
-64.278192,166,3.140234
-63.785714,158,3.170326
-55.571429,163,3.201492
-67.58085,160,3.232567
-67.985714,165,3.265003
-69.362609,157,3.294686
-71.735714,164,3.326562
-71.1,160,3.35686
-72.45,155,3.385788
-64.1,164,3.416975
-67.6,155,3.4464
-58.868318,164,3.477315
-69.396827,159,3.507386
-65.490711,170,3.540413
-77.7,155,3.570956
-59.885714,157,3.600471
-65.585714,156,3.630299
-62.435714,167,3.666459
-57.180337,155,3.69847
-69.435714,200,3.740858
-64.021429,190,3.7789
-63.335714,165,3.810588
-63.085714,159,3.840886
-68.721429,184,3.876281
-56.885714,158,3.908714
-60.485714,163,3.939321
-58.935714,160,3.969442
-64.335714,162,4.001034
-66.535714,171,4.032931
-57.771429,178,4.066564
-57.521429,157,4.097043
-64.585714,166,4.128776
-68.385714,161,4.15868
-57.835714,163,4.189355
-60.554938,164,4.223045
-67.227835,161,4.253452
-58.785714,157,4.282836
-55.385714,165,4.315454
-69.235116,164,4.346091
-56.159558,159,4.376032
-63.835714,175,4.418706
-62.835714,161,4.450617
-65.244957,164,4.482974
-71.835638,162,4.514333
-64.135714,155,4.555093
-75.85,156,4.585539
-65.785714,165,4.618289
-59.035714,187,4.655748
-68.25,151,4.690603
-50.986652,158,4.722112
-56.335714,156,4.753261
-61.785714,155,4.784613
-51.133345,152,4.814027
-63.585714,161,4.84533
-65.121429,178,4.8829
-61.0,160,4.91445
-72.385714,169,4.947896
-71.48803,157,4.979903
-62.855801,160,5.011047
-61.935714,155,5.040259
-59.335714,162,5.070959
-65.585714,166,5.103798
-63.685714,160,5.134337
-53.505877,159,5.163933
-63.785714,163,5.197938
-68.190631,158,5.228278
-52.835714,163,5.258825
-65.434151,157,5.288455
-69.503593,163,5.32021
-61.085714,158,5.350947
-56.635714,159,5.38163
-60.691998,159,5.412462
-72.5,160,5.442342
-62.485714,159,5.472282
-57.221429,165,5.505743
-63.321429,200,5.544627
-50.860912,160,5.57513
-67.232999,164,5.606599
-71.285714,182,5.642493
-52.671429,156,5.672229
-65.637166,161,5.702973
-57.082069,169,5.736076
-58.169372,160,5.766694
-62.495017,160,5.797077
-59.771429,160,5.829094
-71.9,160,5.859929
-55.635714,173,5.89398
-64.935714,159,5.924147
-67.035714,173,5.958408
-67.785714,167,5.989878
-68.732118,163,6.021257
-59.235714,166,6.053454
-58.135714,150,6.083246
-59.185714,155,6.112965
-71.024284,169,6.146922
-63.80874,160,6.178466
-65.415616,159,6.212391
-63.735714,200,6.261292
-65.935714,181,6.297711
-64.985714,158,6.328484
-71.817076,160,6.35911
-57.985714,159,6.389084
-57.208244,165,6.421688
