episode,reward,entropy
119,-132.6676698934081,1.9378395080566406
120,-7.334750417995288,1.938256859779358
121,-147.0770942117025,1.9381768703460693
122,-130.24999999999997,1.9367341995239258
123,-130.1,1.935394287109375
124,-73.84216084849956,1.9370465278625488
125,-118.45064350031427,1.9377243518829346
126,-12.618769671331622,1.9347903728485107
127,-190.40000000000003,1.9361395835876465
128,-142.32311343499927,1.9354974031448364
129,-263.6822921573767,1.936479926109314
130,-210.69555581619073,1.9357452392578125
131,-293.80000000000007,1.9312140941619873
132,-229.95000000000002,1.9344335794448853
133,-129.45340714341503,1.9383903741836548
134,-59.573690362919514,1.9355450868606567
135,-193.59746194247384,1.935582160949707
136,-127.89999999999995,1.9327930212020874
137,-136.53465938073532,1.933019757270813
138,-203.55293336290632,1.9359725713729858
139,-83.01835858413388,1.936313509941101
140,-94.09999999999997,1.9329843521118164
141,-109.68553784782543,1.9348255395889282
142,-43.54426583294996,1.936415672302246
143,-194.45000000000002,1.9362660646438599
144,-60.0,1.9346176385879517
145,-46.92512868708375,1.9345208406448364
146,-248.19054983049384,1.9362726211547852
147,-76.59508506234644,1.9332690238952637
148,-81.69364385144486,1.9346814155578613
149,-181.51409222677836,1.936029314994812
150,-96.52529050020269,1.9360307455062866
151,-133.30541512969245,1.9322154521942139
152,-64.22433991193827,1.9336313009262085
153,-235.4642114710327,1.9336227178573608
154,-140.43013371763143,1.9336167573928833
155,-83.19999999999999,1.9312067031860352
156,-145.9985880380261,1.933080792427063
157,-255.41038337238143,1.935191035270691
158,-200.50000000000006,1.9355995655059814
159,-136.1487545733849,1.9340064525604248
160,-126.6574813826345,1.9350546598434448
161,-122.89999999999999,1.9348300695419312
162,-261.6,1.9320924282073975
163,-160.21427187137667,1.9320584535598755
164,-223.50422531423163,1.9320955276489258
165,-88.42214456844393,1.934967041015625
166,-122.62694693336427,1.930912733078003
167,-180.59859138386673,1.9302947521209717
168,-160.75,1.9342416524887085
169,-123.06688457341735,1.931583285331726
170,-65.37443126062767,1.9358822107315063
171,-187.70837121028484,1.9339839220046997
172,-162.07115757217153,1.9328107833862305
173,-7.677677206787962,1.9338573217391968
174,-68.10094279002452,1.9332151412963867
175,-170.83625911532906,1.932803988456726
176,-158.3,1.9330341815948486
177,-151.22209886689785,1.9314862489700317
178,-156.70000000000002,1.9336636066436768
179,-180.72868499748165,1.9323132038116455
180,-42.19524389165853,1.9307159185409546
181,-63.49999999999999,1.9326716661453247
182,-158.43921925429885,1.9313418865203857
183,-107.3,1.9302209615707397
184,-134.94345350381758,1.9316091537475586
185,-121.47239349744842,1.9343085289001465
186,-116.23402882558861,1.9321184158325195
187,-171.85424895185957,1.9325571060180664
188,-119.5671741947152,1.9334903955459595
189,-26.851435798663154,1.9347872734069824
190,-119.61937030481519,1.935313105583191
191,-119.42830153519776,1.9321054220199585
192,-184.5166735920401,1.9315879344940186
193,-154.3262593276338,1.935571551322937
194,-57.23246493819585,1.932621955871582
195,-193.56958710572977,1.9307754039764404
196,-235.27831697520764,1.9324415922164917
197,-84.25254465467013,1.932869553565979
198,-213.2228665265356,1.9316394329071045
199,-126.04787305481507,1.9362753629684448
200,-144.7736990259113,1.9353628158569336
201,-100.21996893046997,1.933682918548584
202,-102.49999999999999,1.9338014125823975
203,10.543196847830036,1.9297665357589722
204,-128.22622734550418,1.934058666229248
205,-144.6078127915038,1.9356753826141357
206,-72.05,1.9321893453598022
207,-199.64407887327127,1.9308549165725708
208,-101.75,1.9322148561477661
209,-70.0,1.9283461570739746
210,-210.540544805199,1.9317965507507324
211,-131.85,1.9308465719223022
212,-76.07449340201006,1.9305670261383057
213,-119.8428531588864,1.9308762550354004
214,-100.8412891575385,1.9332486391067505
215,-175.00000000000003,1.9348443746566772
216,-130.06175578072575,1.9285389184951782
217,-134.29999999999995,1.9314332008361816
218,-220.88511997926778,1.9344630241394043
219,-122.86870302849438,1.9286516904830933
220,-176.6813257001622,1.9322996139526367
221,-107.29999999999998,1.9263272285461426
222,-126.44816060117766,1.9305530786514282
223,-173.44869388418502,1.9344987869262695
224,-212.9556836794019,1.9318358898162842
225,-108.07385591920504,1.9328510761260986
226,-207.1442214705668,1.9334805011749268
227,-172.50000000000003,1.9329243898391724
228,-142.88128811639618,1.9297125339508057
229,-101.70337225669014,1.9299936294555664
230,-124.99999999999997,1.933679461479187
231,-154.7,1.9334489107131958
232,-127.14999999999996,1.9324097633361816
233,-245.10136919318117,1.9308979511260986
234,-130.69999999999996,1.9286192655563354
235,-168.24982534407582,1.9345382452011108
236,-330.74351694222287,1.933089017868042
237,-152.18720416696047,1.9315060377120972
238,-89.14999999999999,1.9344494342803955
239,-112.6256500360936,1.9329627752304077
240,-77.11871509381466,1.92934250831604
241,-147.60501238503815,1.9333267211914062
242,-53.08593152663018,1.9360765218734741
243,-79.84195736960729,1.9324233531951904
244,-158.36004372347153,1.9321788549423218
245,-49.08990630328611,1.9350193738937378
246,-112.89999999999998,1.9344443082809448
247,-60.98243627486025,1.9352718591690063
248,-219.32338033991024,1.9348620176315308
249,-174.1,1.9308727979660034
250,-187.93634037847107,1.935111403465271
251,-58.61269271048974,1.9338178634643555
252,-136.01080432529932,1.9323292970657349
253,-135.45,1.9324326515197754
254,-180.1560602169314,1.9348244667053223
255,-134.44392800557858,1.9347835779190063
256,-66.52487134706719,1.9369851350784302
257,-284.4000000000001,1.9348654747009277
258,-84.809851528882,1.9363064765930176
259,-222.39123744978662,1.9343740940093994
260,-189.85184187130045,1.9338486194610596
261,-216.81786255012807,1.935502290725708
262,-173.35803333299776,1.9337942600250244
263,-106.67899087230681,1.9349218606948853
264,-147.50986759833398,1.9346532821655273
265,-257.24035578614274,1.9325488805770874
266,-71.60000000000001,1.9340102672576904
267,0.5582588086104489,1.9332549571990967
268,-187.9261047926306,1.9328428506851196
269,-324.4195777270459,1.934654712677002
270,-131.65,1.9354020357131958
271,-234.05000000000007,1.9352083206176758
272,-174.3184172903593,1.9336100816726685
273,-183.8736533117751,1.9358456134796143
274,-46.92707518123523,1.9327431917190552
275,-225.83322035529605,1.9349005222320557
276,-116.36417348175712,1.9355652332305908
277,-213.32233810374817,1.9333986043930054
278,-106.89071893008413,1.9350706338882446
279,-127.57962445209938,1.93294095993042
280,-52.34041288060085,1.9360617399215698
281,-73.98120760201803,1.9351205825805664
282,-109.08380990986407,1.933181643486023
283,-223.31226876690795,1.935213327407837
284,-220.65000000000003,1.9349074363708496
285,-267.9357138901079,1.9354424476623535
286,-220.50107982001146,1.9348974227905273
287,-191.2219684373599,1.934041142463684
288,-168.95000000000002,1.931434154510498
289,-78.07976122196538,1.9365265369415283
290,-250.60000000000005,1.9350603818893433
291,-103.42403396671988,1.9345027208328247
292,-193.04914224107188,1.9321916103363037
293,-149.66073113915803,1.9342758655548096
294,-201.5781807974548,1.9361159801483154
295,-83.68816031913559,1.9334756135940552
296,-125.64564648157406,1.9361090660095215
297,-114.18569790431698,1.9366731643676758
298,-19.688805962945263,1.9357341527938843
299,-119.95504534724596,1.9369877576828003
300,-185.66014382274057,1.9357349872589111
301,-84.17598222942641,1.9365949630737305
302,-206.0479625946553,1.9371669292449951
303,-289.3000000000001,1.9345784187316895
304,-81.55123362820423,1.9339425563812256
305,-163.46970500226527,1.932937741279602
306,-91.20361380449951,1.9334838390350342
307,-234.73028849351192,1.938308835029602
308,-143.93377423932125,1.93583345413208
309,-84.1441215577016,1.9340739250183105
310,-88.06645862105387,1.933316946029663
311,-74.04121108272642,1.9345650672912598
312,-96.6364198714318,1.9366734027862549
313,-142.72867503277075,1.9374117851257324
314,-75.92589099774796,1.9343856573104858
315,-235.50000000000006,1.9352456331253052
316,-170.08567622479123,1.9372682571411133
317,-117.19999999999999,1.9355032444000244
318,-108.39591042406994,1.935633897781372
319,-162.45,1.9369375705718994
320,-84.89798962982665,1.9348810911178589
321,-151.76564496466372,1.9372576475143433
322,-99.29515177823713,1.9364184141159058
323,-261.21325384712986,1.9373559951782227
324,-148.32491877292185,1.9350686073303223
325,-155.74999999999997,1.9354172945022583
326,-65.18202361715215,1.9355467557907104
327,-129.201313458746,1.935439109802246
328,-164.7816350768303,1.9339056015014648
329,-55.460764278257365,1.9367486238479614
330,-130.27358121918257,1.9371834993362427
331,-105.93685494015592,1.93766450881958
332,-105.9345060103415,1.9359112977981567
333,-105.74999999999994,1.935600996017456
334,-180.4,1.9359310865402222
335,-211.80000000000004,1.9343161582946777
336,-120.80533810827092,1.9363594055175781
337,-197.2144532296561,1.9336023330688477
338,-166.77506554568959,1.9378513097763062
339,-83.43286215079847,1.9352389574050903
340,-192.40000000000003,1.9357339143753052
341,-160.73092149513545,1.934470772743225
342,-5.207829030738753,1.9339615106582642
343,-110.87290674414822,1.9355660676956177
344,-207.4765244258527,1.936564326286316
345,-59.94023509014588,1.933831810951233
346,-143.6479694671341,1.9343551397323608
347,-170.9659084469953,1.937260389328003
348,-127.48585756488009,1.9368878602981567
349,-47.20079114330213,1.937495231628418
350,-166.89999999999998,1.9356802701950073
351,-29.02079608480634,1.932163953781128
352,-130.5965128225759,1.9370874166488647
353,-155.79999999999998,1.9341620206832886
354,-183.71591503562536,1.9341391324996948
355,-230.06985852398637,1.9356743097305298
356,-230.27951316128437,1.9330317974090576
357,-104.6726099505804,1.9314346313476562
358,-222.22223525770957,1.9337252378463745
359,-28.912018559952873,1.9359688758850098
360,-49.68041108126416,1.9348547458648682
361,-172.15000000000003,1.9359866380691528
362,-217.91284160509198,1.9323058128356934
363,-146.49172203080659,1.934910535812378
364,-86.98927653077043,1.9337615966796875
365,-120.43939817157283,1.9339148998260498
366,-127.99622731368063,1.9328862428665161
367,-130.49999999999997,1.9323010444641113
368,-107.20324525720949,1.9335925579071045
369,-149.2,1.9345464706420898
370,-132.39999999999998,1.9344197511672974
371,-217.4784043632749,1.9348796606063843
372,-66.59128816340656,1.9297717809677124
373,-180.92739234902484,1.9356651306152344
374,-160.04439913426845,1.933404803276062
375,-131.26447543303505,1.9357473850250244
376,-81.94872498118296,1.934731125831604
377,-136.09999999999997,1.9317810535430908
378,-90.49415294400923,1.9330205917358398
379,-63.34777231539697,1.9326046705245972
380,-209.621488069728,1.9357736110687256
381,-172.1719867113587,1.933205246925354
382,-194.05252742428564,1.9346575736999512
383,-124.89250731301827,1.9343771934509277
384,-175.62576693167935,1.93314790725708
385,-179.48013287733744,1.9332753419876099
386,-68.12475831352299,1.9313647747039795
387,-164.07908363433788,1.9314273595809937
388,-60.36027976681209,1.9334869384765625
389,-163.3198088779776,1.9360195398330688
390,-166.83111536430707,1.932052731513977
391,-197.02605074978243,1.9332571029663086
392,-156.03253424705443,1.9323806762695312
393,-165.44421018167597,1.9340957403182983
394,-20.339515650717374,1.9299511909484863
395,-54.74967025664474,1.9326449632644653
396,-173.45000000000005,1.928633451461792
397,-63.926696966283124,1.9311327934265137
398,-120.46670161654502,1.9306411743164062
399,-148.31449550339119,1.9284052848815918
400,-133.70576242700682,1.9316705465316772
401,-183.70000000000005,1.9333544969558716
402,-163.1721236086515,1.9307345151901245
403,-129.79999999999998,1.9308346509933472
404,-47.111437788069054,1.9328378438949585
405,-282.4500000000001,1.9271938800811768
406,-193.96247365389928,1.928154468536377
407,-196.45000000000005,1.9318878650665283
408,-52.558317517966444,1.9322797060012817
409,-206.71754845164264,1.9333361387252808
410,-133.4955260477765,1.933449149131775
411,-105.3079902121911,1.9306448698043823
412,-176.96009278746453,1.9311708211898804
413,-169.82967396138918,1.9345186948776245
414,-29.840684113989283,1.932989239692688
415,-183.50000000000003,1.9338260889053345
416,-207.20000000000002,1.9349337816238403
417,-188.5893639588585,1.9342776536941528
418,-167.6,1.9311789274215698
419,-101.23328759620185,1.9313058853149414
420,-71.97251435659626,1.9315741062164307
421,-94.74999999999999,1.9298460483551025
422,-182.8,1.9295116662979126
423,-148.24664759904215,1.931881070137024
424,-51.359102413117746,1.9325151443481445
425,-109.93501434064359,1.932865858078003
426,-60.51401649597439,1.9341139793395996
427,-130.7723307014815,1.932614803314209
428,-58.492090360520606,1.9333748817443848
429,-145.42019862352984,1.935211181640625
430,-163.88468579940303,1.930108904838562
431,2.889729143925089,1.9333895444869995
432,-108.45091433370129,1.931534767150879
433,-120.54987703754624,1.9337027072906494
434,-155.89718975246876,1.9333022832870483
435,-193.15,1.9331668615341187
436,-175.75000000000003,1.9300204515457153
437,-76.42206605840501,1.932655692100525
438,-224.68322488322647,1.932297945022583
439,-72.19999999999999,1.935543417930603
440,-159.66629519783436,1.9312094449996948
441,-60.40108608668274,1.9285812377929688
442,-203.07410806009761,1.9351330995559692
443,-232.51120816696044,1.9345937967300415
444,-104.04615472999252,1.9295495748519897
445,-76.91970717463371,1.9319244623184204
446,-49.733603427828626,1.932260274887085
447,-196.04809703665305,1.9319173097610474
448,-37.35246129517402,1.9336333274841309
449,-191.30983593375643,1.9325766563415527
450,-56.32312803876235,1.9314132928848267
451,-188.37036045805092,1.9328862428665161
452,-137.8809427164512,1.9329047203063965
453,-80.10044027075648,1.9332810640335083
454,-190.15000000000006,1.9274612665176392
455,-167.3837342075079,1.9309813976287842
456,-120.15873269065968,1.9291011095046997
457,-94.41958884102853,1.928621768951416
458,-125.91821839737695,1.9274917840957642
459,-149.45098119080384,1.931551218032837
460,-181.17890006196166,1.9316279888153076
461,-73.35504862061332,1.9329813718795776
462,-178.00000000000003,1.931484580039978
463,-176.17514596814223,1.9285194873809814
464,-131.95797982403747,1.9303947687149048
465,-117.75313882141094,1.9328563213348389
466,-156.0306654137871,1.930844783782959
467,-76.38735987787199,1.9291480779647827
468,-211.96726296845242,1.9304965734481812
469,-94.23446763266038,1.9297958612442017
470,-178.90811754419465,1.9329919815063477
471,-171.59594393910186,1.9357855319976807
472,-89.62655037416773,1.9294180870056152
473,-131.89382404457845,1.9354912042617798
474,-142.81839530544366,1.9316763877868652
475,-197.85,1.9313292503356934
476,-122.75843556584327,1.9325954914093018
477,-171.92529110972038,1.9322409629821777
478,-252.94926510773868,1.9301341772079468
479,-62.80490525626281,1.9362092018127441
480,-168.8986803749929,1.9297497272491455
481,-236.35661783978517,1.9304143190383911
482,-70.05039772116976,1.9319617748260498
483,-158.69872050984733,1.9343751668930054
484,-141.62265690545152,1.9326835870742798
485,-198.88862075746798,1.9315388202667236
486,-130.61849845481663,1.9313900470733643
487,-100.99131740661967,1.934851050376892
488,-148.45000000000002,1.9290052652359009
489,-93.02516112788948,1.9329718351364136
490,-215.8906728227106,1.9313181638717651
491,-256.1,1.9321517944335938
492,-78.89999999999999,1.9305835962295532
493,-159.54999999999998,1.9307855367660522
494,-61.830349197731714,1.9289817810058594
495,-1.8454763169634152,1.9328802824020386
496,-183.31474809609995,1.9322940111160278
497,-176.05,1.9318684339523315
498,-190.85000000000002,1.9341180324554443
499,-43.72211756874953,1.9282265901565552
500,-173.42741778582769,1.9323736429214478
