episode,reward,entropy
57,-171.3743768626485,1.941953182220459
58,-132.63107538740275,1.9421597719192505
59,-165.56557634501507,1.9424121379852295
60,-147.42589324081752,1.9422671794891357
61,-117.50548203571273,1.9423977136611938
62,-193.02314955375167,1.942047119140625
63,-69.61568710510842,1.9425148963928223
64,-62.1639945735386,1.9424477815628052
65,-179.46057288596452,1.94234037399292
66,-184.95000000000002,1.942152976989746
67,-111.15254851507575,1.942694067955017
68,-198.8993922280287,1.9420340061187744
69,-139.0449920739078,1.9418102502822876
70,-255.6069746380468,1.9420777559280396
71,-169.78532597694996,1.9421228170394897
72,-198.20000000000005,1.9423943758010864
73,-207.50535077858302,1.9422024488449097
74,-137.27442693102634,1.942345380783081
75,-150.37085962655246,1.9423637390136719
76,-117.06090250929539,1.942263126373291
77,-166.4819198393068,1.942594051361084
78,-315.20708149232195,1.942487359046936
79,-184.15,1.9422972202301025
80,-128.8,1.9425301551818848
81,-41.50672575884936,1.9423311948776245
82,-244.06045415146292,1.9424116611480713
83,-198.22035764347441,1.9425491094589233
84,-202.10000000000005,1.9411635398864746
85,-154.25,1.9422720670700073
86,-277.77966292322424,1.9424563646316528
87,-179.90797791022206,1.943112850189209
88,-172.96312087102638,1.94234299659729
89,-100.85636619112515,1.9421589374542236
90,-66.99813200478562,1.9427862167358398
91,-179.99798471636836,1.9426681995391846
92,-86.83952355225341,1.9428225755691528
93,-251.45000000000005,1.9423651695251465
94,-139.09999999999997,1.9427746534347534
95,-220.11875885727136,1.9424505233764648
96,-241.76240510557767,1.942601203918457
97,-201.25,1.942412257194519
98,-213.39622465950058,1.9424632787704468
99,-91.68262510454407,1.9427798986434937
100,-73.17269247591611,1.9423679113388062
101,-164.37441370846042,1.9427331686019897
102,-171.7,1.9432165622711182
103,-214.72500220078956,1.9424448013305664
104,-68.25000000000001,1.942795753479004
105,-207.61087938464982,1.9426017999649048
106,-145.046833855027,1.9429150819778442
107,-159.65803324085158,1.9430594444274902
108,-128.116517582428,1.942855954170227
109,-202.21637359464347,1.9430673122406006
110,-117.34999999999997,1.9428821802139282
111,-48.55000000000001,1.9426292181015015
112,-143.3643145497156,1.9428526163101196
113,-106.34999999999998,1.9426459074020386
114,-88.9744838972982,1.9428765773773193
115,-52.794722137142266,1.942862868309021
116,-73.59537666144216,1.9431473016738892
117,-169.64999999999998,1.9428540468215942
118,-171.07555932321554,1.9432730674743652
119,-166.00000000000003,1.9426591396331787
120,-84.37727687994014,1.9428857564926147
121,-133.9771165743135,1.94193696975708
122,-183.1083042885396,1.9427664279937744
123,-209.55000000000004,1.9429107904434204
124,-157.10393882737495,1.9431225061416626
125,-46.47800397820517,1.9431310892105103
126,-180.34282173029806,1.9425729513168335
127,-135.65735353526435,1.9429515600204468
128,-123.81329945556338,1.9432369470596313
129,-71.55213324294256,1.9428249597549438
130,-185.61499478013738,1.942772388458252
131,-154.23842924515012,1.9426825046539307
132,-281.3000000000001,1.9426848888397217
133,-88.94999999999999,1.9428973197937012
134,-220.60000000000002,1.9428726434707642
135,-260.7000000000001,1.9427012205123901
136,-107.99999999999999,1.9428073167800903
137,-150.32394689259772,1.94268000125885
138,-138.2802235043356,1.9429570436477661
139,-85.7280557956798,1.9431068897247314
140,-147.7,1.9428001642227173
141,-196.05000000000004,1.943070650100708
142,-134.1,1.942649245262146
143,-244.20000000000007,1.9428918361663818
144,-158.8368063161146,1.942870020866394
145,-114.89579299985043,1.9431952238082886
146,-157.92178920066638,1.9429919719696045
147,-139.19910829420715,1.9427919387817383
148,-169.85000000000002,1.9428808689117432
149,-56.307615609461244,1.9432611465454102
150,-196.77468260047203,1.9430830478668213
151,-109.56200300045187,1.943039059638977
152,-192.8,1.9431610107421875
153,-165.84069557522204,1.9429500102996826
154,-182.1104393868863,1.943233847618103
155,-208.21895595993914,1.9431718587875366
156,-160.363422231312,1.9433141946792603
157,-236.0084033620158,1.9430488348007202
158,-146.4882710360758,1.9430510997772217
159,-88.49758286884062,1.9432944059371948
160,-181.37842669227206,1.9429234266281128
161,-135.14999999999998,1.9432162046432495
162,-76.25417511285552,1.942897915840149
163,-154.37948556946324,1.9430068731307983
164,-140.2,1.9429954290390015
165,-97.95037039814186,1.9429718255996704
166,-58.040033182655264,1.9432467222213745
167,-140.17780274106187,1.9430996179580688
168,-165.35000000000002,1.9431709051132202
169,-130.8110404829742,1.9430946111679077
170,-94.92563014965344,1.9432144165039062
171,-164.41752300003185,1.9434276819229126
172,-72.55,1.9426883459091187
173,-38.73634380392004,1.9435116052627563
174,-129.01147017588386,1.9428467750549316
175,-131.89999999999998,1.9430062770843506
176,-112.01030136366398,1.9433621168136597
177,-159.6742768750543,1.9430270195007324
178,-253.05000000000004,1.9429038763046265
179,-107.55245302590919,1.9430164098739624
180,-18.04696469439156,1.9435268640518188
181,-266.0470666190633,1.9437445402145386
182,-175.9158571176683,1.9431267976760864
183,-202.43594571072592,1.943266749382019
184,-198.41286415165933,1.943006992340088
185,-113.748984404401,1.9433931112289429
186,-227.4383362124546,1.9432357549667358
187,-166.3,1.9432891607284546
188,-122.84999999999995,1.9431992769241333
189,-75.99553034991368,1.9435964822769165
190,-150.25959042318354,1.9434657096862793
191,-165.7849567689609,1.9434906244277954
192,-177.85000000000002,1.9432320594787598
193,-130.04804707971218,1.9436326026916504
194,-129.15,1.9431954622268677
195,-125.84999999999997,1.9436031579971313
196,-162.08983112137872,1.943294882774353
197,-66.95,1.9435486793518066
198,-174.38873505438937,1.9433456659317017
199,-54.17586946122931,1.9431581497192383
200,-131.05,1.943164348602295
201,-204.23543526235628,1.9433780908584595
202,-128.08631054809356,1.9433872699737549
203,-137.95,1.9431496858596802
204,-207.80000000000007,1.9434995651245117
205,-66.71022567487019,1.9434617757797241
206,-112.79999999999997,1.943647027015686
207,-25.47121300113702,1.9436798095703125
208,-28.220221285323493,1.9437239170074463
209,-178.50803418144946,1.9429718255996704
210,-137.82085518282315,1.943569302558899
211,-109.8203133069669,1.9435900449752808
212,-187.18450844340572,1.943424940109253
213,-87.49999999999997,1.943522334098816
214,-158.45,1.9434378147125244
215,-216.72406648316473,1.9437474012374878
216,-126.53439514787613,1.943710207939148
217,-206.36432511125096,1.9434714317321777
218,-152.51253340771086,1.9437469244003296
219,-181.65048088631707,1.94382905960083
220,-273.56525341825864,1.9434759616851807
221,-182.51133549560367,1.9436790943145752
222,-182.02128428106252,1.9437816143035889
223,-224.2728976615004,1.943820834159851
224,-80.17393553573459,1.9437642097473145
225,-123.69999999999999,1.943753719329834
226,-140.2736265825907,1.943922996520996
227,-202.04947249429557,1.9439202547073364
228,-138.1396608627843,1.9437501430511475
229,-167.75,1.943642258644104
230,-32.33996253165896,1.9436938762664795
231,-91.23558767494038,1.9439483880996704
232,-143.529202956574,1.9436777830123901
233,-264.05000000000007,1.943699598312378
234,-126.36700190651838,1.94352388381958
235,-150.74999999999997,1.9436596632003784
236,-171.1736620919029,1.9441741704940796
237,-26.381220912771074,1.9438515901565552
238,-180.54760773957537,1.9439617395401
239,-108.51486610731537,1.9437353610992432
240,-121.67191489880064,1.9440512657165527
241,-154.3027658183311,1.9438629150390625
242,-90.285100912304,1.944016933441162
243,-69.17096480067309,1.9438568353652954
244,-149.40947571256584,1.943864345550537
245,-204.45000000000005,1.9438990354537964
246,-252.30000000000007,1.9437856674194336
247,-107.42782171570632,1.9438042640686035
248,-236.65000000000003,1.9437587261199951
249,-124.49587438744967,1.9436423778533936
250,-94.76685142113301,1.9439278841018677
251,-125.26414996850468,1.9439235925674438
252,-129.0548847988424,1.9438514709472656
253,-151.8,1.9439234733581543
254,-138.90982463613824,1.94384765625
255,-96.54478460455917,1.9438731670379639
256,-147.95562945685742,1.9435954093933105
257,-193.15000000000003,1.9437453746795654
258,-184.8133934558385,1.9436367750167847
259,-173.55,1.9437371492385864
260,-168.83945130497145,1.9438437223434448
261,-190.65802899617375,1.943724513053894
262,-79.63600726516971,1.9439300298690796
263,-83.46146767701332,1.943848729133606
264,-140.39296915557713,1.943997859954834
265,-131.41079746094692,1.9437530040740967
266,-53.20440145252258,1.9438178539276123
267,-49.05000000000001,1.9436535835266113
268,-141.94999999999996,1.9437609910964966
269,-184.40000000000003,1.9438531398773193
270,-43.98717119713155,1.9437155723571777
271,-284.7568925477757,1.943548560142517
272,-130.64278820636923,1.9439544677734375
273,-129.64999999999998,1.9438846111297607
274,-268.55000000000007,1.9438064098358154
275,-0.4318705489452048,1.9439691305160522
276,-180.3,1.9433751106262207
277,-195.16844793674545,1.9437661170959473
278,-161.5947096356412,1.9439849853515625
279,-54.75000000000001,1.9436547756195068
280,-201.55000000000004,1.9440944194793701
281,-207.61448806574828,1.9437332153320312
282,-145.35447995912256,1.9436516761779785
283,-114.98422396858916,1.943496584892273
284,-142.20735397242763,1.9438598155975342
285,-93.57160101532213,1.9437892436981201
286,-231.17545506495452,1.943544864654541
287,-176.7251754636199,1.943698763847351
288,-155.25,1.9438424110412598
289,-181.6,1.9436161518096924
290,-179.6,1.9437183141708374
291,-167.3262033459984,1.9436581134796143
292,-190.35400758613764,1.9436396360397339
293,-108.42217359534317,1.9435341358184814
294,-260.2542264265506,1.9437658786773682
295,-114.14999999999995,1.9438467025756836
296,-31.10114342121311,1.9437774419784546
297,-169.14572722620852,1.943469524383545
298,-66.15,1.9435886144638062
299,-28.733093769142737,1.9437057971954346
300,-112.91495632518048,1.943656325340271
301,-88.58652747282616,1.9440685510635376
302,-72.206763435383,1.9437938928604126
303,-91.37521584235397,1.9436336755752563
304,-300.3000000000001,1.9433709383010864
305,-96.34332734711441,1.9435992240905762
306,-200.00000000000003,1.9435032606124878
307,-102.01967428751153,1.94364333152771
308,-70.0884396687577,1.9438605308532715
309,-194.35000000000005,1.9437048435211182
310,-55.73639657765111,1.9437445402145386
311,-99.77453265876365,1.9442524909973145
312,-35.61014322078944,1.9436115026474
313,-201.32867519777182,1.9436519145965576
314,-200.5718081608092,1.943536400794983
315,-162.8730619351509,1.943597435951233
316,-78.9957091333954,1.9435620307922363
317,-190.4855556675251,1.9436520338058472
318,-70.54641449557764,1.9438999891281128
319,-175.9224205382856,1.943625807762146
320,-211.75000000000006,1.9437799453735352
321,-160.91815995476642,1.9439038038253784
322,-143.14999999999998,1.9439224004745483
323,-224.70000000000005,1.9439257383346558
324,-35.484259934267676,1.9437556266784668
325,-158.65,1.9436756372451782
326,-101.10582829261969,1.9437144994735718
327,-100.82300562729024,1.9437254667282104
328,-249.79247499931233,1.9436063766479492
329,-151.29872355479952,1.9437472820281982
330,-43.141373895830135,1.9436777830123901
331,-132.3703988996458,1.9437966346740723
332,-96.6518397279514,1.9434325695037842
333,-228.66664643605282,1.9435783624649048
334,-278.50000000000006,1.9435718059539795
335,-82.92495457313663,1.9435946941375732
336,-125.77082488036551,1.9438270330429077
337,-102.9730802438991,1.9436211585998535
338,-102.6464446148829,1.9435396194458008
339,-139.4815571967293,1.9436614513397217
340,-165.53759773413077,1.943831443786621
341,-41.66514231208478,1.9435064792633057
342,-140.44999999999996,1.9436657428741455
343,-167.84484593927155,1.9439033269882202
344,-163.53224354005567,1.9435800313949585
345,-147.55,1.9430760145187378
346,-275.8793941046204,1.9437835216522217
347,-86.48162686330497,1.9438060522079468
348,-178.21280481254635,1.943634033203125
349,-139.22287237548892,1.943394422531128
350,-211.05,1.9437881708145142
351,-146.3,1.9435817003250122
352,-80.90000000000002,1.9434481859207153
353,-224.95000000000007,1.9433872699737549
354,-98.80251271460934,1.943886399269104
355,-176.4440929156684,1.9437958002090454
356,-152.64421065642208,1.9434614181518555
357,-117.79999999999997,1.9435086250305176
358,-156.54999999999998,1.9434478282928467
359,-48.477657772504195,1.9437984228134155
360,-256.927063820061,1.9435139894485474
361,-142.0168577058051,1.9435850381851196
362,-165.07984470971004,1.9431660175323486
363,-172.0,1.9434930086135864
364,-157.45489117770003,1.9435796737670898
365,-105.74468701721518,1.943515419960022
366,-125.20871736530175,1.943509578704834
367,-130.79506804807644,1.9435241222381592
368,-115.46176957223247,1.943461298942566
369,-44.430333094445125,1.943504810333252
370,-115.22356777497869,1.9435985088348389
371,-160.61716689548973,1.943589210510254
372,-0.10038737869400816,1.9435510635375977
373,-205.55080789234276,1.9437439441680908
374,-120.31028675679065,1.9433022737503052
375,-129.98956486728278,1.9431788921356201
376,-147.19240861098652,1.9436535835266113
377,-142.99999999999997,1.943162202835083
378,-62.27981301195986,1.9433619976043701
379,-164.38868838888595,1.943375587463379
380,-133.75446555213563,1.9431982040405273
381,-95.06856302282755,1.9433971643447876
382,-81.90305743397145,1.9435784816741943
383,-176.32846279570907,1.9432674646377563
384,-97.39999999999999,1.9433175325393677
385,-184.36376718003646,1.9432611465454102
386,-140.01132545320976,1.9431381225585938
387,-93.71905619025117,1.9432361125946045
388,-124.7175585832784,1.9432384967803955
389,-129.64999999999995,1.9432111978530884
390,-134.88002586210516,1.9434845447540283
391,-129.85097255842612,1.9433175325393677
392,-132.92583666915272,1.9433130025863647
393,-198.12184801479657,1.9433273077011108
394,-144.2,1.9430924654006958
395,-126.67382621006425,1.9434818029403687
396,-109.98208750354242,1.943304419517517
397,-132.51887818569477,1.943276047706604
398,-80.49144246274103,1.94341242313385
399,-108.47507665617246,1.9435758590698242
400,-128.54999999999995,1.943942904472351
401,-106.62094787592173,1.9434535503387451
402,-109.41631860080238,1.943540096282959
403,-135.55952385553903,1.943314790725708
404,-146.84683988613568,1.9432519674301147
405,-229.7338263241198,1.9430700540542603
406,-185.4484437163803,1.9435148239135742
407,-131.44999999999996,1.9433094263076782
408,-107.40287710682792,1.9429657459259033
409,-165.45096401323678,1.9434901475906372
410,-260.0733273726439,1.943473219871521
411,-211.24186706923217,1.9435275793075562
412,-85.9754088743347,1.9436911344528198
413,-177.10000000000002,1.9433319568634033
414,-30.998889989670115,1.9434685707092285
415,-158.5,1.9436076879501343
416,-204.2073900672574,1.9436334371566772
417,-138.17886484918205,1.9433069229125977
418,-171.40000000000003,1.9434843063354492
419,-174.4781849724665,1.9434658288955688
420,-180.43889234645104,1.9433430433273315
421,-211.752675403028,1.943359375
422,-120.81061563451907,1.9433472156524658
423,-108.47707657469498,1.9432986974716187
424,-89.56368897638342,1.943284034729004
425,-90.3431548048095,1.9436233043670654
426,-113.15077294195233,1.9435821771621704
427,-92.19226010239639,1.9434561729431152
428,-202.4224039451485,1.9435675144195557
429,-164.3613782418876,1.9431332349777222
430,-113.99999999999997,1.9432977437973022
431,-233.14930105467448,1.9434477090835571
432,-169.05166620258484,1.9436701536178589
433,7.863342246548485,1.943424940109253
434,-244.20000000000002,1.9434325695037842
435,-56.650000000000006,1.9434551000595093
436,-263.5,1.9432504177093506
437,-90.90279065585244,1.9433255195617676
438,-148.45,1.9432605504989624
439,-199.00000000000006,1.9439810514450073
440,-175.28812365214702,1.9434973001480103
441,-70.11102809288423,1.9437161684036255
442,-181.25000000000006,1.9432024955749512
443,-97.9126838837842,1.9434309005737305
444,-166.51449210367184,1.9433990716934204
445,-83.79999999999998,1.9434268474578857
446,-184.54999999999998,1.9433817863464355
447,-182.2001514408243,1.9431700706481934
448,-96.79036668366382,1.9434741735458374
449,-67.9802591360091,1.9435657262802124
450,-46.94853240927738,1.943731427192688
451,-75.46253487884458,1.9432106018066406
452,-77.80167828383684,1.9433987140655518
453,-57.80757175964428,1.943418264389038
454,-109.35164270383159,1.9436994791030884
455,-112.6145924299061,1.9432913064956665
456,-75.67166638393822,1.9433871507644653
457,-22.991869097372593,1.9428783655166626
458,-99.43886008254805,1.943426251411438
459,-92.05673813255218,1.9432872533798218
460,-80.85189560863566,1.9435038566589355
461,-136.70000000000002,1.9438107013702393
462,-190.3264839015968,1.9430192708969116
463,-231.2349018915783,1.943569302558899
464,-62.45914328307075,1.9432768821716309
465,-167.39716641436215,1.9434298276901245
466,-220.92630829699002,1.9436269998550415
467,-183.55,1.943776249885559
468,-168.76795229251582,1.9432592391967773
469,-105.44999999999996,1.943068265914917
470,-99.22737422020148,1.9432003498077393
471,-155.63975029631746,1.9433434009552002
472,-67.92940132897576,1.9434922933578491
473,-108.1655195027166,1.9434175491333008
474,-86.68253418571369,1.943204402923584
475,-288.0,1.9430335760116577
476,-230.10127269774716,1.9433246850967407
477,-171.4500992905408,1.9429876804351807
478,-167.2680851516782,1.943223237991333
479,-71.75573390136675,1.9433104991912842
480,-127.24999999999999,1.9432753324508667
481,-102.8,1.9435577392578125
482,-95.1712603171284,1.9431408643722534
483,-155.6213260750934,1.9433249235153198
484,-133.00191311650158,1.9433996677398682
485,-247.3095668453597,1.9428412914276123
486,-104.11281200797782,1.943657398223877
487,-214.00049742108948,1.9438562393188477
488,-209.6181288854619,1.9435019493103027
489,-185.30000000000004,1.943554401397705
490,-121.29999999999997,1.943501591682434
491,-89.18759149690023,1.943751573562622
492,-73.75119353242425,1.944105863571167
493,-129.5747804771781,1.943711519241333
494,-162.83874979549827,1.9435843229293823
495,-177.2808363701368,1.943758249282837
496,-106.25,1.943756103515625
497,-157.28459737295574,1.943199634552002
498,-48.01457629175744,1.9436246156692505
499,-117.77808796019816,1.9434977769851685
500,-150.44771310325368,1.9439033269882202
