#{"t_start": 1764356812.122848, "env_id": "None"}
r,l,t
-36.371429,162,51.944202
-37.018275,154,51.971845
-36.371429,163,52.288907
-36.671429,158,52.317548
-36.171429,162,52.346744
-36.171429,155,52.37549
-31.521429,160,52.40355
-36.371429,155,52.430907
-30.971429,155,52.458117
-36.821429,155,52.486767
-31.621429,161,52.515455
-31.271429,161,52.544058
-32.271429,168,52.574564
-37.021429,155,52.602397
-31.421429,163,52.631612
-41.521429,160,52.948167
-31.671429,163,52.977334
-35.971429,162,53.007401
-31.171429,156,53.035659
-36.771429,155,53.063572
-36.121429,162,53.092855
-35.821429,160,53.122432
-36.571429,158,53.150593
-35.571429,150,53.177268
-30.871429,158,53.205304
-40.94497,157,53.234633
-31.971429,162,53.263363
-36.621429,158,53.291112
-40.721429,154,53.608166
-36.121429,160,53.637693
-36.626266,164,53.667333
-36.471429,157,53.695288
-37.171429,162,53.724082
-36.121429,154,53.752547
-35.821429,160,53.781519
-36.421429,161,53.810533
-39.371429,161,53.839521
-36.718559,159,53.868722
-37.571429,158,53.896872
-36.721429,154,53.924193
-36.072313,160,53.953342
-36.221429,158,54.26815
-36.721429,161,54.298268
-35.671429,158,54.326702
-36.721429,158,54.355043
-36.321429,161,54.384972
-30.871429,149,54.411488
-36.721429,159,54.439629
-40.871429,161,54.468194
-32.571429,153,54.496197
-36.771429,164,54.524938
-32.321429,160,54.552854
-31.771429,154,54.579953
-31.421429,154,54.608331
-32.371429,165,54.925022
-36.271429,158,54.953128
-36.467923,159,54.981311
-36.321429,161,55.010467
-41.955707,169,55.041133
-36.633178,160,55.070029
-30.721429,152,55.097382
-32.771429,162,55.127336
-36.271429,159,55.155822
-35.971429,154,55.183227
-37.671429,157,55.211028
-36.758781,155,55.239333
-36.071429,159,55.267416
-31.321429,153,55.580961
-36.68633,157,55.609288
-36.271429,161,55.63829
-36.171429,158,55.667362
-43.231182,159,55.695056
-31.421429,154,55.721943
-38.271429,164,55.751351
-36.571429,160,55.78016
-41.421429,157,55.808327
-36.121429,159,55.836915
-31.421429,166,55.867206
-36.571429,155,55.895403
-36.321429,165,55.924907
-36.621429,151,56.238647
-41.421429,156,56.266764
