#{"t_start": 1764075790.337755, "env_id": "None"}
r,l,t
-67.958214,156,0.708005
-78.387872,160,0.758575
-83.8,159,0.807288
-81.3,157,0.851024
-80.9,160,0.893784
-84.2,157,0.935304
-78.35,155,0.980149
-74.803495,161,1.029368
-73.65,157,1.074619
-75.862253,156,1.121538
-64.135714,166,1.170823
-76.25,163,1.218233
-79.25,155,1.259139
-77.5,157,1.30119
-69.65,161,1.343118
-69.985714,158,1.384421
-72.9,155,1.426219
-59.421429,161,1.468523
-73.963714,159,1.511395
-75.65,158,1.55222
-71.689976,150,1.59289
-72.35,157,1.635121
-76.45,158,1.675468
-72.169306,164,1.718862
-75.456901,166,1.76251
-75.081011,170,1.805894
-70.685714,200,1.858759
-71.548193,160,1.900282
-70.585714,157,1.942813
-68.2,156,1.98296
-58.785714,160,2.026182
-68.871429,200,2.079262
-71.9,153,2.118716
-69.035714,200,2.171924
-67.72269,154,2.21207
-72.035714,200,2.265408
-64.585714,164,2.308515
-68.585714,200,2.37058
-68.035714,162,2.416103
-65.771429,200,2.470265
-62.435714,165,2.516806
-66.585714,167,2.562732
-75.05,159,2.608389
-65.471429,200,2.667093
-59.635714,159,2.708709
-66.814316,199,2.763235
-66.452848,155,2.80757
-69.085714,163,2.851012
-68.358571,155,2.892717
-64.855345,200,2.945037
-69.571429,200,3.000243
-64.085714,200,3.05328
-68.021429,190,3.105163
-66.335714,162,3.147404
-55.685714,157,3.18929
-68.784478,157,3.233546
-68.332098,161,3.277042
-56.371429,161,3.321249
-61.135714,162,3.364754
-62.145458,158,3.408525
-71.242772,155,3.452747
-59.554426,160,3.494737
-63.30024,162,3.53935
-61.432319,159,3.581615
-69.521429,200,3.636197
-63.335714,200,3.69339
-61.285714,160,3.741726
-56.534239,169,3.791834
-61.521429,198,3.847238
-56.943175,154,3.888725
-68.135714,177,3.939259
-63.135714,164,3.983203
-56.521429,164,4.027224
-53.571429,162,4.071309
-62.677561,163,4.115727
-68.335714,178,4.164542
-60.335714,167,4.209383
-61.756609,155,4.252991
-61.335714,155,4.294592
-62.48374,161,4.338193
-58.835714,165,4.38591
-69.0,152,4.426984
-51.921429,158,4.470653
-65.014669,163,4.515252
-67.085714,200,4.570528
-67.982239,161,4.613854
-64.33061,160,4.656886
-66.4,155,4.699592
-53.131462,163,4.743484
-56.968752,157,4.787311
-64.158561,158,4.831385
-58.551377,161,4.875248
-56.432478,164,4.920931
-58.821429,170,4.970821
-54.113392,172,5.02395
-62.485714,158,5.071785
-65.107809,157,5.120188
-67.319217,161,5.16783
-59.285714,164,5.217608
-63.655968,155,5.264413
-60.771429,192,5.321003
-56.921429,179,5.370628
-68.85,159,5.415532
-59.816563,153,5.457334
-67.235714,180,5.506619
-48.785714,155,5.55092
-68.85,161,5.597932
-60.951575,155,5.645858
-58.436547,165,5.695475
-69.385714,196,5.756599
-68.65,159,5.808937
-50.74827,159,5.859521
-59.8244,163,5.91085
-61.317278,160,5.961745
