#{"t_start": 1764231532.608307, "env_id": "None"}
r,l,t
-79.1,148,4.236632
-78.55,160,4.259189
-75.3,156,4.32956
-76.6,156,4.351129
-74.2,159,4.373388
-59.385714,153,4.395025
-61.585714,155,4.416582
-77.091626,160,4.438432
-77.75,153,4.459277
-77.2,160,4.481147
-80.693815,155,4.639043
-76.25,156,4.660672
-76.25,156,4.682149
-66.494822,162,4.704822
-67.95,158,4.727647
-79.65,163,4.75098
-75.9,163,4.773527
-76.985714,192,4.800389
-80.179802,162,4.822999
-74.597735,163,4.845676
-77.121429,200,5.018442
-72.5754,162,5.043948
-68.089028,151,5.064918
-76.45,157,5.086603
-72.808303,157,5.108199
-78.0,159,5.130762
-85.75,158,5.152642
-71.500998,152,5.173678
-70.663066,155,5.195057
-81.192711,194,5.221487
-81.8,165,5.392597
-74.7,153,5.413775
-69.218879,158,5.43596
-78.45,154,5.457356
-64.352211,169,5.480809
-74.865095,167,5.503976
-72.144424,153,5.525816
-81.3,158,5.547766
-83.6,158,5.569584
-75.95,157,5.59146
-68.269399,153,5.751488
-74.395487,153,5.772766
-57.293552,157,5.794405
-72.991176,159,5.816831
-79.35,161,5.838984
-78.05,154,5.860432
-69.226793,162,5.882738
-73.584011,162,5.905479
-67.151846,163,5.927949
-72.299979,165,5.950516
-82.95,157,6.112814
-71.987901,162,6.181663
-75.921429,200,6.209432
-73.0,155,6.230805
-70.424606,157,6.252433
-78.35,161,6.27525
-66.208215,151,6.295915
-80.8,155,6.317152
-73.695932,162,6.339975
-69.248865,164,6.362585
-84.35,155,6.526075
-74.592428,164,6.548596
-78.9,154,6.570011
-69.630909,161,6.592019
-65.871037,161,6.614058
-76.6,157,6.635477
-77.35,160,6.657823
-71.7,154,6.678917
-80.0,153,6.699755
-71.55405,158,6.724871
-71.926051,166,6.891024
-73.180934,170,6.914546
-73.75,145,6.934626
-78.9,158,6.95689
-68.004785,162,6.979088
-71.05,156,7.000524
-67.579682,163,7.025224
-78.9,159,7.047994
-59.856099,157,7.070216
-80.7,161,7.0926
-73.6,158,7.255679
-68.880446,159,7.277807
-66.4466,157,7.300291
-69.457023,169,7.323653
-78.75,154,7.345406
-72.7,153,7.366467
-76.5,157,7.388248
-66.979255,165,7.411543
-67.389029,157,7.434522
-75.6,162,7.456651
-66.347613,154,7.616155
-72.2,153,7.636844
-73.85,158,7.658876
-76.267346,164,7.681395
-60.788133,149,7.701794
-73.65,156,7.72332
-61.806805,163,7.794079
-63.854946,155,7.815262
-69.641148,156,7.836266
-73.55,160,7.857359
-63.028243,162,8.013143
-71.7,160,8.03595
-63.520919,166,8.059227
-72.2,161,8.081713
-61.885714,162,8.104759
-66.25,157,8.126519
-68.45,152,8.147684
-69.149401,162,8.170686
-72.95,155,8.19223
-60.78056,161,8.214191
-71.4,153,8.375469
-68.159274,158,8.397059
-73.8,162,8.419092
-66.65,155,8.440263
-63.297915,155,8.461414
-62.5,160,8.483661
-67.248245,160,8.505379
-69.210002,159,8.527223
-68.023359,168,8.550844
-73.65,152,8.571296
-63.789167,160,8.728346
-70.6,158,8.74909
-56.585714,166,8.77189
-60.121429,200,8.799166
-64.638781,161,8.820999
-59.185714,157,8.842435
-60.885714,177,8.867034
-70.65,157,8.8884
-67.584789,165,8.910868
-70.1,153,8.931707
-66.85,159,9.095087
-76.4,154,9.116382
-64.0,155,9.137733
-45.690272,163,9.160736
-71.75,156,9.182335
-63.585714,157,9.204002
-58.285714,158,9.225906
-59.070381,155,9.247361
-61.035714,158,9.268777
-79.0,159,9.293506
-56.790283,162,9.471569
-53.048419,160,9.494875
-72.3,150,9.515317
-71.763444,163,9.537914
-66.119018,165,9.561531
-79.1,162,9.655671
-69.25,153,9.677299
-61.247423,156,9.698879
-64.818932,160,9.721398
-67.15,157,9.742899
-64.189944,160,9.903402
-68.05,157,9.925866
-64.335714,151,9.946838
-55.460408,163,9.969751
-70.8,153,9.993587
-66.0,155,10.016666
-59.69409,161,10.041901
-68.55,164,10.064705
-72.9,161,10.08672
-73.1,152,10.107365
-54.433129,157,10.265289
-58.885714,165,10.288533
-70.7,160,10.311442
-62.837628,158,10.335178
-68.270408,160,10.358002
-65.039784,161,10.381675
-71.9,154,10.403596
-77.2,159,10.427204
-62.666878,157,10.450089
-71.197334,158,10.472015
-82.1,164,10.645655
-70.55,157,10.668492
-74.45,162,10.691876
-62.821026,155,10.715098
-62.448924,151,10.737004
-66.5,152,10.759383
-62.185714,165,10.782783
-67.418098,163,10.805885
-55.385714,166,10.830717
-73.127657,161,10.853464
-66.751751,151,11.021756
-63.285714,173,11.047159
-67.330812,156,11.070495
-64.163486,154,11.092396
-67.366511,159,11.114757
-60.535714,158,11.137003
-75.85,152,11.159029
-63.580665,162,11.181889
-70.55,151,11.202961
-68.45,161,11.226162
-54.326337,160,11.388766
-65.9,153,11.409802
-53.985714,160,11.431594
-65.6,154,11.452556
-63.388487,159,11.474846
-73.05,156,11.495934
-74.25,155,11.516963
-54.280167,164,11.539081
-62.326148,162,11.608375
-71.1,157,11.628951
-62.635714,151,11.784401
-77.65,166,11.806369
-61.735714,174,11.829912
-69.7,156,11.851407
-64.542861,158,11.873054
-63.035714,171,11.897078
-68.9,157,11.91842
-74.05,156,11.939889
-75.3,155,11.960795
-69.072575,198,11.987538
-66.332522,154,12.14557
-64.657636,158,12.167755
-79.25,160,12.19038
-63.335714,160,12.2126
-74.228721,167,12.23575
-72.335879,162,12.258289
-70.1,154,12.280232
-71.085714,200,12.307209
-72.85,153,12.327656
-62.074917,155,12.348811
-72.152261,164,12.508294
-75.4,163,12.530168
-68.36591,160,12.551966
-64.0,158,12.573889
-60.785714,157,12.595269
-64.006615,158,12.616779
-69.961317,161,12.638844
-68.485714,163,12.661731
-66.209339,150,12.681992
-70.85,150,12.701939
-72.0,156,12.862613
-65.975617,159,12.884826
-58.335714,200,12.911827
-54.240161,160,12.933483
-65.950063,152,12.954588
-67.284637,155,12.975659
-65.8,150,12.995922
-67.95,158,13.017282
-63.399484,164,13.040636
-60.535714,162,13.063039
-74.45,155,13.227501
-64.966377,159,13.249292
-66.985714,159,13.271639
-66.384938,157,13.293345
-76.35,159,13.315247
-64.128637,160,13.337277
-71.05,161,13.407877
-64.635714,155,13.429125
-63.035714,161,13.450916
-67.254009,163,13.47252
-64.553817,166,13.637388
-62.311034,160,13.659616
-62.311715,165,13.682433
-65.6,160,13.705093
-60.708737,158,13.727095
-68.05,157,13.74879
-63.35,157,13.770497
-74.45,156,13.79256
-69.969542,161,13.814687
-64.435714,158,13.836296
-69.35,153,14.000378
-57.635714,159,14.022381
-71.410815,166,14.045367
-72.25,161,14.066473
-62.935714,165,14.088347
-66.050898,159,14.110552
-61.749024,153,14.131344
-70.6,156,14.152369
-65.093505,159,14.174567
-60.946091,159,14.196121
-54.135714,161,14.355623
-74.75,157,14.376707
-59.086351,158,14.398594
-62.385714,159,14.420124
-57.351411,158,14.441572
-72.25,153,14.462346
-53.996238,164,14.484935
-56.485714,164,14.506555
-61.95,160,14.527588
-55.371072,164,14.548991
-54.235714,165,14.706902
-62.337747,160,14.729133
-51.435714,160,14.751128
-70.7,161,14.7741
-56.185714,177,14.79891
-67.15,158,14.82088
-66.460852,156,14.841871
-61.87365,163,14.86407
-59.085714,160,14.885338
-63.935714,165,14.907307
-65.65,154,15.067665
-57.635714,160,15.088596
-57.535714,157,15.109702
-53.9756,158,15.131128
-47.071429,162,15.153666
-69.3,160,15.175334
-63.004295,156,15.196429
-44.37131,152,15.21706
-63.535714,174,15.288782
-49.468344,166,15.311692
-60.85,162,15.463141
-60.55,159,15.475897
-60.55,159,15.488335
-60.75,161,15.50097
-60.65,160,15.513643
-60.25,156,15.525968
-65.35,157,15.538329
-66.25,166,15.55135
-60.05,154,15.563445
-60.35,157,15.575941
