#{"t_start": 1764358382.22706, "env_id": "None"}
r,l,t
-81.35,152,0.396988
-72.25,152,0.423864
-75.118036,191,0.457829
-65.713875,154,0.486817
-78.95,152,0.51353
-79.8,159,0.541783
-69.471429,194,0.639988
-80.7,157,0.687603
-67.685714,161,0.718418
-70.7587,155,0.747103
-72.217723,161,0.775736
-73.798097,160,0.806488
-67.95,149,0.88303
-73.156395,169,0.914475
-79.0,151,0.941666
-65.0,156,0.969207
-72.855068,162,0.999025
-69.85,161,1.027667
-63.685714,163,1.056781
-63.15,161,1.134761
-67.366547,154,1.162342
-86.15,163,1.191432
-61.606331,167,1.22207
-47.620413,150,1.248863
-78.20833,161,1.277409
-70.235714,163,1.35614
-57.115858,166,1.38583
-78.2,161,1.415379
-70.39774,158,1.44447
-68.712668,164,1.474629
-57.135714,165,1.504156
-64.304591,156,1.581471
-66.0,153,1.609094
-64.738153,156,1.638395
-61.157143,186,1.671141
-63.15,161,1.699264
-74.6,158,1.726801
-69.7,160,1.756641
-74.15,158,1.832221
-63.885714,200,1.869369
-68.0,155,1.897013
-64.924474,170,1.92681
-56.785714,161,1.95646
-65.98243,162,1.985032
-72.85,154,2.061375
-74.25,156,2.089577
-73.5,163,2.118508
-61.621429,200,2.154239
-60.121429,200,2.18974
-72.6,156,2.217071
-65.453709,185,2.299525
-60.379332,159,2.328254
-55.685714,167,2.357829
-60.985714,167,2.388895
-51.835714,159,2.417134
-66.505158,156,2.444724
-64.008489,154,2.521587
-57.344295,164,2.550899
-53.921429,200,2.587649
-72.5,164,2.616862
-63.379726,160,2.645226
-64.55,153,2.672085
-63.1,150,2.751516
-64.65,159,2.780058
-52.221429,200,2.819737
-64.8,162,2.85186
-57.321429,198,2.895005
-62.030802,163,2.925763
-65.95,156,3.005957
-60.622433,159,3.035281
-67.45,156,3.063561
-67.35,157,3.091953
-63.259121,164,3.122484
-64.95,161,3.151097
-68.5,163,3.230041
-75.05,160,3.258785
-61.706464,192,3.293403
-62.216983,161,3.323228
-60.956966,167,3.353201
-56.35847,152,3.380605
-67.15,154,3.408208
-52.485714,165,3.487627
-54.798225,164,3.517137
-52.235714,160,3.546932
-63.85,156,3.574781
-46.271429,161,3.603371
-61.4,158,3.632523
-51.871891,158,3.709518
-62.6,157,3.738798
-62.15,159,3.767386
-54.135714,200,3.803297
-54.835714,155,3.830822
-63.8,162,3.860862
-51.841983,166,3.939064
-58.044591,159,3.969076
-58.7,158,3.997482
-55.285714,165,4.027034
-54.435714,159,4.056468
-56.989097,163,4.085504
-63.65,156,4.112891
-61.6,161,4.191081
-59.988011,164,4.220513
-57.85,155,4.247712
-64.05,157,4.276884
-55.413757,156,4.30456
-61.15,154,4.331589
-48.285714,158,4.408517
-67.1,161,4.436961
-58.8,160,4.46613
-67.4,157,4.494795
-44.632105,168,4.524545
-46.565033,168,4.55413
-56.279932,164,4.631903
-51.619474,161,4.66062
-52.197709,161,4.690682
-46.822523,156,4.718563
-48.904079,163,4.747631
-61.4,154,4.774907
-59.3,152,4.803215
-53.75,161,4.879694
-60.7,158,4.90915
-64.75,156,4.936838
-60.25,159,4.964985
-57.6,154,4.992047
-54.718323,156,5.021192
-64.05,151,5.099973
-56.730114,152,5.12767
-56.430431,158,5.156069
-65.1,157,5.183967
-54.625254,160,5.213453
-61.15,156,5.241148
-57.2,153,5.2681
-62.4,166,5.346569
-39.457143,166,5.375852
-60.85,157,5.40355
-49.900756,160,5.433203
-61.2,156,5.461365
-63.85,158,5.489865
-57.6,155,5.566988
-37.444657,155,5.595076
-54.49056,157,5.623253
-47.185714,166,5.65409
-47.610694,162,5.683157
-53.45,159,5.711732
-50.485714,157,5.740829
-49.185714,160,5.818702
-59.45,161,5.848466
-50.235714,157,5.876419
-51.550654,154,5.90376
-57.459268,161,5.932388
-61.95,159,5.96189
-49.471429,178,6.042094
-60.0,152,6.0705
-43.085556,163,6.099348
-53.414607,156,6.127085
-50.714998,153,6.155098
-46.414838,159,6.185214
-45.544072,162,6.214251
-52.735714,165,6.293148
-51.673328,160,6.322075
-51.327916,160,6.350947
-44.644999,162,6.381116
-48.00853,166,6.410747
-51.923753,157,6.438576
-48.835714,155,6.517764
-51.674602,155,6.54546
-56.23595,154,6.572786
-42.571429,160,6.602988
-45.367797,162,6.63166
-62.9,162,6.660146
-44.485714,161,6.737518
-52.535714,200,6.773351
-62.7,159,6.803213
-51.926728,150,6.830108
-45.7107,162,6.859134
-63.25,161,6.887655
-38.771429,164,6.918075
-51.535714,160,6.995601
-43.221429,161,7.026072
-39.107143,155,7.053903
-55.835714,181,7.086082
-37.171429,154,7.114396
-51.185714,156,7.142583
-46.185714,161,7.219997
-43.021429,159,7.248834
-46.285714,154,7.276488
-47.864269,158,7.30443
-47.343225,160,7.334068
-48.185714,157,7.361742
-44.821429,161,7.442541
-51.885714,153,7.470278
-37.945383,161,7.499264
-42.571429,157,7.527928
-60.095849,159,7.557656
-47.535714,162,7.586278
-44.295309,162,7.614881
-42.737848,161,7.692627
-49.135714,158,7.720407
-53.112536,160,7.749643
-41.685714,154,7.777202
-47.371429,155,7.804571
-42.384686,162,7.833024
-46.421429,162,7.914296
-50.274882,148,7.942052
-48.735714,158,7.973119
-34.121429,154,8.002884
-42.935714,155,8.03052
-47.585714,160,8.079889
-45.735714,160,8.10898
-41.535714,159,8.18735
-42.335714,162,8.216525
-44.489607,156,8.244387
-36.671429,160,8.274138
-43.635714,166,8.30414
-41.085714,149,8.330565
-43.335714,159,8.408305
-34.821429,165,8.438142
-42.385714,153,8.465612
-36.521429,170,8.497354
-43.935714,158,8.526001
-46.535714,159,8.554199
-34.821429,157,8.582292
-46.085714,156,8.6601
-39.721429,156,8.689196
-48.421429,165,8.719832
-43.421429,157,8.747907
-37.837807,168,8.777756
-35.021429,160,8.807325
-35.521429,159,8.883985
-41.721429,158,8.913278
-39.821429,159,8.941893
-32.221429,156,8.969405
-34.321429,165,8.998751
-34.771429,157,9.027993
-39.321429,155,9.055672
-45.235714,158,9.132664
-38.785714,167,9.163994
-42.947906,161,9.192624
-43.471429,166,9.221716
-44.771429,166,9.252446
-38.121429,159,9.280545
-37.921429,157,9.357787
-42.235714,167,9.388084
-38.371429,157,9.416215
-42.121429,157,9.445474
-44.571429,159,9.474484
-40.021429,159,9.502839
-41.585714,160,9.580793
-39.771429,156,9.608677
-38.721429,155,9.636346
-45.321429,166,9.667328
-40.035714,167,9.697205
-34.456379,161,9.726047
-45.685714,164,9.756501
-35.021429,159,9.836486
-34.321429,163,9.866816
-49.935714,159,9.895575
-37.957143,161,9.923913
-36.007143,154,9.950963
-42.271429,158,9.980265
-34.621429,154,10.055649
-32.471429,158,10.085385
-40.421429,152,10.112831
-37.721429,161,10.141347
-35.307143,169,10.171845
-38.321429,154,10.199651
-41.621429,161,10.228385
-46.371429,164,10.321933
-38.571429,155,10.349675
-44.971429,164,10.378944
-38.871429,154,10.407744
-45.471429,149,10.434581
-43.924764,158,10.462876
-36.921429,153,10.539933
-42.535714,161,10.569034
-43.671429,160,10.598711
-43.135714,163,10.628264
-36.607143,161,10.656794
-33.771429,163,10.685993
-39.871429,155,10.714527
-33.771429,163,10.791574
-35.171429,157,10.821245
-40.285714,159,10.849691
-48.671429,188,10.883464
-34.421429,164,10.913905
-32.971429,160,10.942972
-40.621429,163,11.02153
-35.871429,162,11.050927
-37.421429,158,11.07926
-35.521429,156,11.106922
-33.821429,156,11.135924
-36.907143,162,11.164502
-39.347711,160,11.241669
-42.285714,165,11.271022
-33.671429,162,11.299925
-34.671429,167,11.329727
-33.321429,161,11.359602
-48.185714,159,11.387786
-40.021429,158,11.469315
-40.121429,158,11.497449
-47.585714,159,11.525343
-38.821429,152,11.553812
-37.721429,161,11.582681
-39.135714,164,11.611705
-39.721429,158,11.639498
-37.421429,157,11.7165
-37.271429,154,11.743487
-37.771429,154,11.772226
-38.721429,166,11.801781
-34.557143,162,11.830734
-33.421429,160,11.86003
