#{"t_start": 1764356325.2494001, "env_id": "None"}
r,l,t
-65.95,157,3.386008
-64.9,162,3.41746
-65.9,152,3.445835
-65.05,149,3.475157
-63.6,159,3.50613
-62.4,157,3.535202
-60.15,152,3.56513
-62.55,159,3.593826
-70.05,155,3.623933
-68.3,159,3.656254
-63.969157,153,3.68366
-67.5,160,3.714415
-66.25,153,3.742296
-64.85,153,3.7725
-63.75,157,3.805004
-75.6,168,3.834607
-70.9,161,3.86699
-70.15,165,3.89897
-72.8,167,3.928259
-61.75,159,3.960164
-61.55,155,3.988019
-72.4,156,4.018735
-65.5,154,4.048798
-49.661131,154,4.077622
-62.932843,168,4.110417
-73.958158,165,4.142135
-65.75,153,4.170203
-60.685714,200,4.208707
-64.2,168,4.240925
-66.6,150,4.268862
-62.1,151,4.301079
-62.05,159,4.32945
-62.125722,165,4.361786
-61.914906,163,4.395025
-62.95,160,4.423509
-70.9,158,4.454633
-63.2,162,4.487476
-59.75,160,4.51609
-63.8,158,4.546784
-69.2,152,4.573515
-72.5,160,4.605828
-60.9,155,4.636373
-65.05,156,4.664255
-63.5,153,4.694918
-73.7,160,4.723478
-53.165756,167,4.756412
-62.1,160,4.790143
-53.242118,157,4.819273
-65.15,151,4.849048
-69.15,165,4.881044
-64.4,154,4.90987
-65.0,158,4.940674
-66.6,152,4.967706
-60.35,162,4.998919
-63.55,162,5.031863
-59.35,151,5.05876
-62.25,153,5.088645
-60.6,149,5.115987
-64.75,161,5.14743
-59.0,154,5.17718
-59.076712,163,5.205858
-73.65,159,5.237378
-72.172647,158,5.269637
-89.45,159,5.298308
-71.95,161,5.33091
-67.914841,169,5.361123
-71.832037,163,5.393119
-73.05,162,5.425008
-70.2,161,5.454944
-62.8,157,5.485827
-63.441979,162,5.516861
-75.25,153,5.545332
-85.15,161,5.577075
-71.010242,163,5.606149
-73.195995,162,5.638242
-66.3,154,5.669014
-66.9,158,5.697443
-72.75,159,5.728453
-71.0,150,5.75643
-69.35,161,5.790207
-63.738094,167,5.822889
-64.45,154,5.851129
-63.691391,160,5.882764
-70.7,154,5.913105
-58.35,158,5.941556
-61.7,161,5.974098
-54.65,157,6.002273
-59.9,162,6.033499
-57.05,160,6.065248
-58.85,157,6.093659
-65.25,162,6.12561
-57.45,156,6.1561
-58.0,151,6.184244
-61.3,153,6.214485
-82.5,162,6.243171
-67.35,155,6.294454
-65.65,154,6.324769
-59.15,146,6.350116
-70.6,158,6.381184
-57.45,162,6.410351
-57.25,154,6.440074
-55.55,152,6.469088
-57.65,162,6.498696
-58.35,157,6.52929
-55.45,162,6.557973
-55.25,160,6.59125
-55.35,153,6.622197
-62.65,157,6.650018
-56.65,160,6.680629
-48.787593,159,6.712602
-57.4,154,6.739802
-57.1,159,6.772559
-56.3,161,6.800778
-56.9,155,6.832626
-62.1,152,6.862494
-56.0,164,6.89158
-62.8,156,6.923115
-67.3,155,6.950923
-63.5,159,6.982208
-58.65,153,7.013166
-61.3,161,7.042271
-58.0,159,7.073119
-59.9,158,7.103497
-55.0,159,7.133163
-56.8,154,7.16356
-55.95,164,7.192866
-54.65,156,7.223921
-54.85,150,7.255888
-55.9,154,7.283891
-63.4,152,7.314002
-58.95,159,7.343362
-54.55,154,7.373169
-53.9,150,7.402288
-54.05,153,7.429447
-55.3,159,7.461873
-55.2,156,7.48955
-55.8,161,7.520355
-55.4,154,7.551314
-55.8,152,7.578816
-54.1,155,7.609375
-56.0,156,7.637012
-53.35,157,7.668346
-58.3,158,7.698654
-54.05,153,7.725358
-55.05,154,7.758253
-53.05,160,7.78983
-59.2,163,7.818653
-54.7,167,7.850561
-55.1,166,7.881775
-53.6,153,7.912099
-53.05,149,7.940583
-54.25,158,7.969438
-52.65,153,7.999871
-53.6,163,8.031447
-62.95,158,8.059489
-54.45,161,8.091958
-53.3,157,8.119819
-52.85,157,8.149813
-53.65,155,8.180628
-53.85,159,8.209525
-54.15,155,8.242329
-54.3,158,8.270908
-58.2,163,8.304147
-52.6,151,8.333769
-57.7,154,8.361601
-53.95,161,8.394597
-53.3,156,8.422705
-53.5,160,8.453939
-59.35,151,8.483507
-53.25,156,8.512308
-53.55,152,8.542347
-54.6,162,8.573218
-53.8,155,8.601821
-52.95,159,8.632755
-52.75,152,8.659567
-52.45,147,8.688595
-53.5,160,8.723022
-54.95,153,8.750411
-53.8,157,8.781221
-53.45,158,8.809805
-55.2,150,8.839609
-54.85,160,8.870828
-55.55,157,8.89881
-53.65,154,8.929876
-53.0,160,8.958331
-54.2,157,8.989149
-52.85,156,9.020319
-53.3,157,9.048545
-53.5,159,9.079654
-53.35,157,9.110139
-54.25,156,9.139266
-53.1,152,9.169411
-53.55,153,9.196888
-53.9,159,9.231086
-53.55,162,9.263369
-52.75,152,9.290452
-52.8,156,9.320788
-53.15,162,9.35091
-53.45,149,9.38004
-53.2,163,9.411254
-53.1,160,9.440617
-54.75,156,9.471263
-58.1,162,9.499969
-53.55,153,9.529994
-52.7,154,9.561574
-53.9,158,9.589599
-53.05,161,9.620771
-58.55,161,9.652745
-54.5,153,9.680213
-53.1,153,9.712394
-52.7,154,9.739525
-53.55,162,9.772202
-53.35,157,9.80322
-53.1,161,9.831574
-52.8,156,9.862745
-52.8,155,9.891242
-53.65,155,9.921624
-54.3,159,9.952509
-53.55,153,9.980997
-53.6,162,10.013323
-52.95,159,10.045678
-52.85,157,10.075339
-58.1,161,10.108411
-58.1,161,10.138716
-52.9,156,10.170187
-52.9,158,10.211854
-52.45,149,10.242045
-53.55,161,10.273843
-53.0,157,10.303196
-52.75,154,10.3334
-53.35,157,10.364575
-53.9,151,10.393234
-53.7,155,10.424118
-54.4,160,10.452456
-53.0,150,10.481441
-53.2,163,10.51432
-53.45,159,10.542619
-53.3,155,10.572685
-59.15,163,10.604805
-53.85,159,10.633381
-53.95,152,10.662974
-53.55,161,10.691141
-52.9,158,10.724927
-54.3,159,10.756687
-53.7,155,10.784335
-53.2,155,10.815465
-53.4,157,10.84365
-53.4,156,10.874175
-52.9,155,10.904139
-53.45,160,10.93389
-53.3,153,10.96417
-58.15,161,10.995375
-53.75,157,11.024116
-55.25,159,11.055386
-52.7,154,11.082594
-53.5,160,11.113514
-53.45,160,11.146028
-52.9,158,11.174526
-53.4,148,11.205642
-58.25,164,11.236043
-53.65,154,11.266912
-54.05,160,11.29849
-52.9,158,11.326416
-54.4,161,11.358961
-53.85,158,11.389681
-53.05,152,11.416686
-57.8,156,11.448021
-54.85,159,11.476388
-52.95,159,11.507156
-53.35,158,11.537438
-53.25,155,11.566964
-54.6,164,11.599426
-53.4,159,11.627755
-54.65,157,11.659546
-53.4,159,11.693187
-57.95,159,11.721678
-53.05,161,11.753001
-55.1,156,11.784982
-53.6,159,11.813372
-53.0,160,11.844898
-53.95,152,11.873119
-53.45,160,11.904323
-53.25,156,11.934845
-52.85,156,11.962186
-54.65,166,11.995445
-53.05,159,12.026079
-54.8,159,12.054507
-55.15,167,12.087656
-54.45,161,12.11602
-53.1,152,12.145943
-54.45,161,12.180391
-59.15,157,12.20887
-54.25,157,12.239943
-53.05,160,12.271499
-53.35,156,12.300507
-53.6,163,12.332187
-54.7,158,12.359985
-53.8,157,12.391426
-53.2,155,12.42195
-54.0,160,12.450469
-54.75,159,12.481395
-54.05,162,12.511582
-54.05,154,12.541777
-54.3,159,12.572716
-54.25,156,12.601483
-53.1,152,12.631684
-58.7,165,12.665621
-54.35,160,12.69457
-53.8,157,12.726609
-54.2,156,12.754583
-53.0,159,12.78603
-54.45,152,12.816926
-53.9,156,12.845032
-53.2,163,12.876557
-53.7,165,12.905403
-53.3,156,12.937418
-53.8,157,12.968095
-53.9,159,12.99596
-53.7,155,13.026955
-53.15,162,13.059568
-53.95,160,13.088437
-53.5,159,13.119471
-53.4,159,13.148938
-53.6,162,13.183279
-58.35,158,13.214487
-54.55,154,13.243451
-53.8,157,13.274741
-53.55,161,13.306333
-53.9,160,13.33498
-54.05,161,13.368097
-53.75,156,13.396465
-53.8,158,13.427225
-54.35,159,13.459697
-52.65,153,13.487036
-52.85,157,13.517784
-53.25,155,13.545384
-53.0,160,13.577669
-53.7,155,13.60803
-54.35,151,13.634682
-54.4,152,13.667663
-53.1,161,13.699267
-54.35,160,13.727736
-53.0,150,13.757441
-59.1,163,13.787846
-54.45,160,13.819526
-52.75,155,13.849558
-53.8,158,13.878946
-58.1,162,13.91067
-53.15,162,13.939584
-53.65,163,13.971916
-54.0,162,14.004345
-55.05,165,14.033581
-53.55,160,14.064386
-53.95,160,14.096692
-53.25,156,14.124512
-58.4,157,14.175148
-54.15,155,14.204279
-58.6,163,14.236067
-52.9,149,14.26517
-52.8,155,14.293775
-53.5,161,14.325827
-53.6,154,14.356272
-52.9,149,14.382963
-53.55,162,14.41572
-53.2,154,14.443073
-53.55,162,14.474437
-53.4,156,14.50526
-53.75,156,14.533285
-53.4,157,14.563852
-53.45,159,14.59175
-53.45,159,14.623568
-54.45,162,14.657339
-52.85,157,14.68531
-53.0,159,14.717727
-53.9,160,14.748961
-52.8,156,14.776772
-52.85,156,14.807078
-54.0,161,14.836798
-53.8,157,14.867607
-52.95,159,14.898254
-54.0,162,14.927724
-58.95,161,14.959373
-52.9,157,14.987145
-52.65,151,15.016215
-53.35,158,15.048144
-53.6,163,15.076865
-53.0,158,15.107637
-53.6,161,15.14188
-53.85,159,15.170152
-53.05,152,15.200073
-53.2,154,15.227528
-53.9,148,15.257546
-54.3,158,15.288936
-52.9,158,15.316774
-52.95,150,15.347051
-53.55,151,15.374252
-53.35,158,15.404858
-55.35,161,15.435943
-52.7,154,15.464831
-52.65,152,15.494728
-53.25,147,15.521137
-53.8,156,15.551091
-52.65,152,15.581892
-52.8,155,15.609244
-52.85,156,15.641837
-54.65,157,15.670696
-54.05,161,15.702448
-53.05,159,15.733178
-59.5,163,15.76333
-52.9,157,15.794579
-53.4,158,15.825864
-59.05,154,15.853192
-53.25,155,15.884425
-54.0,159,15.912413
-52.95,149,15.941331
-53.2,155,15.971074
-53.6,163,16.002003
-52.85,156,16.03289
-53.15,153,16.05983
-54.55,155,16.091395
-53.2,155,16.124195
-52.95,157,16.15254
-58.7,153,16.183012
-53.1,153,16.211419
-53.35,157,16.241915
-59.35,159,16.273335
-53.55,161,16.30309
-54.6,164,16.335639
-54.75,157,16.366309
-53.25,156,16.393843
-52.95,159,16.426334
-53.45,160,16.454839
-52.95,158,16.485456
-52.7,154,16.516583
-53.8,158,16.545139
-53.6,161,16.577857
-53.0,160,16.606355
-53.95,159,16.640558
-52.85,157,16.671135
-53.0,160,16.699278
-54.35,159,16.731635
-53.4,150,16.761449
-53.25,156,16.788966
-52.8,155,16.820062
-52.65,153,16.847662
-53.9,159,16.879132
-53.25,155,16.909384
-52.75,154,16.937988
-53.6,154,16.96839
-53.65,155,16.995978
-52.75,154,17.025928
-53.8,158,17.058414
-53.5,161,17.08713
-58.15,154,17.1194
-52.85,148,17.14686
-58.15,163,17.178852
-53.75,157,17.209422
-53.4,158,17.237416
-53.0,151,17.269081
-58.65,161,17.301192
-52.8,156,17.329022
-57.6,152,17.359702
-53.3,157,17.388148
-53.9,159,17.419158
-53.65,155,17.449084
-53.35,158,17.47847
-53.15,154,17.508525
-53.0,160,17.536665
-52.95,159,17.56858
-58.0,159,17.601988
-53.2,164,17.631079
-53.4,158,17.661689
-53.5,161,17.69463
-52.85,157,17.722672
-53.65,155,17.753289
-52.85,156,17.782347
-53.45,160,17.813741
-52.95,149,17.842841
-53.65,164,17.872108
-52.55,151,17.903016
-52.45,149,17.929759
-53.25,147,17.95859
-53.45,160,17.990819
-53.5,151,18.018135
-53.4,159,18.049041
-53.4,159,18.077028
-52.3,146,18.108765
-53.8,167,18.141317
-53.35,158,18.169327
-53.5,161,18.201473
-53.0,160,18.230172
-52.85,156,18.2613
-53.5,161,18.293856
-52.95,159,18.322327
-53.1,161,18.353725
-52.95,158,18.384262
-53.0,150,18.412412
-53.75,166,18.445027
-52.85,157,18.473335
-52.85,156,18.504653
-52.8,156,18.535869
-53.0,160,18.564768
-52.8,156,18.597401
-58.3,157,18.629615
-53.1,161,18.657981
-53.05,151,18.687327
-53.7,154,18.714676
-53.35,157,18.746681
-53.05,160,18.777602
-53.55,161,18.80617
-53.1,161,18.839104
-52.8,156,18.867237
-53.45,159,18.898591
-52.85,157,18.930174
-53.15,154,18.957472
-58.35,165,18.989487
-53.7,156,19.019698
-53.35,158,19.048891
-58.1,162,19.082898
-53.35,158,19.111269
-52.6,152,19.142124
-53.5,160,19.173687
-53.75,157,19.201694
-52.95,159,19.232769
-53.15,161,19.262591
-53.4,158,19.293829
-53.05,152,19.323625
-53.5,161,19.353194
-53.25,156,19.383688
-52.95,159,19.414348
-53.55,152,19.441592
-53.25,155,19.473386
-53.05,151,19.500167
-52.7,154,19.530511
-52.85,157,19.564121
-53.05,159,19.592349
