#{"t_start": 1764081255.048394, "env_id": "None"}
r,l,t
-48.021429,151,14.836482
-49.798342,156,14.888672
-43.152691,160,14.942451
-58.211037,160,14.995416
-63.477496,150,15.053493
-64.435714,181,15.266193
-55.687783,156,15.391314
-73.108186,166,15.505808
-62.133365,157,15.577866
-59.71156,162,15.819509
-55.699626,149,15.901401
-63.025732,179,16.011665
-65.52769,160,16.093406
-63.885714,168,16.189996
-56.89119,157,16.252963
-55.839479,153,16.340093
-60.521452,157,16.400676
-66.827365,158,16.465142
-75.4,159,16.530506
-62.436029,200,16.598713
-56.435236,157,16.649608
-50.347016,152,16.71256
-57.03995,164,16.785666
-51.87914,156,16.839731
-55.887004,162,16.896162
-56.312269,158,16.949753
-47.521429,163,17.007713
-58.672802,199,17.07443
-62.485714,161,17.16833
-57.11279,163,17.228693
-49.049034,171,17.295369
-52.899366,165,17.351057
-58.584535,156,17.407233
-65.279935,159,17.461842
-63.467217,153,17.514634
-51.071429,162,17.568268
-60.521178,164,17.623628
-58.451137,163,17.678408
-64.185714,200,17.747087
-66.65,153,17.799181
-49.621429,159,17.857147
-55.669539,155,17.909318
-53.045669,168,17.972948
-65.404582,158,18.024973
-54.132479,200,18.093351
-57.37121,153,18.146483
-54.139832,167,18.202303
-52.70897,163,18.25796
-61.404124,197,18.323576
-57.485714,187,18.38918
-59.887396,194,18.454277
-55.711594,158,18.508473
-54.486944,165,18.576129
-50.463606,156,18.630142
-49.833407,200,18.699247
-43.965262,200,18.764855
-51.898034,200,18.832778
-56.285714,160,18.888203
-46.485714,150,18.938104
-53.210808,156,18.989476
-49.406837,167,19.051045
-47.422764,200,19.122475
-58.034602,159,19.178268
-57.049663,197,19.248486
-44.304837,160,19.303015
-53.871429,200,19.369761
-53.943773,172,19.428804
-54.493293,165,19.483455
-43.9965,200,19.552164
-45.692525,156,19.603547
-55.657043,200,19.673639
-53.571429,154,19.725009
-45.267739,200,19.79579
-51.0098,200,19.863344
-54.271606,159,19.915213
-59.507083,196,19.98224
-48.250038,161,20.03506
-45.571429,200,20.104071
-65.75,160,20.159405
-54.916881,195,20.223055
-70.4,162,20.280322
-48.221789,157,20.333476
-57.735714,161,20.399041
-54.057121,163,20.454381
-67.6,160,20.508032
-59.035714,160,20.562473
-50.121429,160,20.617314
-51.021429,161,20.670093
-53.971429,168,20.732153
-51.571429,160,20.789142
-50.421429,159,20.842694
-48.818208,169,20.900432
-45.550041,181,20.965614
-61.683164,191,21.031337
