#{"t_start": 1764083460.013315, "env_id": "None"}
r,l,t
-77.05,152,0.521591
-75.6,152,0.550175
-74.235774,163,0.580009
-79.3,157,0.60959
-58.537429,170,0.640977
-70.488792,154,0.66908
-58.785714,162,0.699378
-75.097179,153,0.72809
-61.311809,159,0.757207
-75.45,148,0.784134
-72.448808,165,0.816292
-64.504516,163,0.846936
-76.8,153,0.875981
-72.103881,158,0.905
-72.835714,161,0.935143
-70.985714,159,0.964268
-75.05,156,0.992939
-76.1,156,1.021291
-75.4,157,1.050914
-76.1,154,1.079541
-78.356865,151,1.10965
-83.4,162,1.139863
-76.4,151,1.168559
-68.971429,187,1.203362
-69.735309,159,1.232924
-73.65,155,1.262842
-76.9,148,1.290463
-63.835714,157,1.319295
-63.335714,200,1.356412
-78.9,155,1.386901
-72.995171,165,1.419575
-71.703253,165,1.450705
-61.221429,170,1.483624
-67.534893,161,1.513963
-74.1,158,1.543267
-75.035375,165,1.574193
-71.965748,157,1.604604
-68.946506,156,1.633703
-80.45,164,1.664744
-57.935714,156,1.694177
-64.471429,174,1.729096
-56.035714,154,1.758469
-66.646454,165,1.789379
-58.382533,162,1.823071
-59.909159,159,1.852899
-67.702101,200,1.891218
-70.339401,156,1.92132
-72.45,156,1.950872
-70.082534,165,1.982694
-59.727755,163,2.013703
-63.819519,159,2.047331
-62.235714,160,2.077211
-71.805544,160,2.107363
-76.25,157,2.138045
-71.391188,154,2.167644
-68.820656,158,2.197647
-62.935714,153,2.227577
-70.485714,166,2.259929
-68.6,161,2.290603
-62.459151,156,2.320468
-65.518398,170,2.355595
-69.585714,175,2.388895
-69.421429,181,2.42351
-60.185714,157,2.454757
-64.035714,182,2.49013
-67.585714,161,2.521563
-66.671429,193,2.55887
-68.853011,168,2.591113
-53.321429,158,2.621732
-59.071429,177,2.656072
-64.521429,185,2.694322
-58.021429,169,2.727143
-60.435714,157,2.757994
-56.971429,176,2.793452
-52.480804,161,2.825658
-55.735714,163,2.85751
-59.285714,167,2.890138
-60.635714,167,2.922645
-58.321429,172,2.956046
-55.285714,165,2.988594
-61.085714,161,3.021908
-52.344895,152,3.051783
-56.392383,165,3.083884
-61.291261,166,3.116497
-65.535714,164,3.148042
-55.682594,159,3.179574
-51.735714,163,3.212323
-59.721429,171,3.246205
-53.343052,163,3.277652
-53.985714,161,3.310966
-58.571429,181,3.348413
-56.601039,163,3.380853
-60.771429,181,3.417354
-60.101598,158,3.448323
-59.235714,166,3.481488
-64.28374,161,3.51278
-55.952362,161,3.545768
-64.65,160,3.576971
-56.371429,180,3.612655
-56.335714,159,3.645256
-59.735714,162,3.679889
-59.835714,163,3.711552
-57.371429,160,3.744465
-49.635714,160,3.776356
-53.821429,160,3.808471
-51.335714,169,3.843618
-55.585714,183,3.87931
-48.285714,160,3.911272
-64.985714,182,3.947453
-53.585714,160,3.980725
-57.459437,168,4.016625
-53.871429,200,4.056265
-51.821429,159,4.08955
-69.169252,165,4.122573
-54.421429,163,4.155115
-59.708278,158,4.187401
-63.04971,160,4.219252
-51.365572,163,4.252072
-56.235714,158,4.284507
-56.385714,154,4.31618
-58.485714,168,4.351303
-51.41999,157,4.382656
-52.471429,180,4.420364
-54.535763,149,4.45067
-50.635287,161,4.483717
-54.735714,168,4.518294
-54.427292,161,4.550665
-59.280294,165,4.584475
-57.585714,161,4.618144
-58.471429,182,4.654611
-59.585288,156,4.6882
-51.185714,163,4.722729
-52.085714,164,4.756294
-53.137099,157,4.788595
-62.222362,168,4.82383
-57.385714,171,4.859255
-59.01967,157,4.892998
-52.079788,165,4.933317
-53.521429,162,4.9675
-60.361502,154,5.004615
-54.832206,156,5.03957
-54.385714,164,5.07375
-57.698676,158,5.106504
-52.571429,185,5.145284
-52.471429,164,5.179081
-55.671429,197,5.219374
-53.806774,162,5.253404
-55.435714,160,5.286198
-58.790034,196,5.326549
-56.335714,157,5.360415
-52.271429,180,5.39952
-60.324427,156,5.431653
-50.871429,163,5.466197
-67.540985,154,5.506066
-54.635714,162,5.541771
-56.935714,163,5.575213
-52.385714,153,5.610057
-62.092696,166,5.645913
-59.822846,170,5.683915
-61.931938,158,5.726118
-58.985714,173,5.765471
-57.585714,159,5.800734
-47.921429,168,5.842108
-59.874914,154,5.875461
-50.425887,168,5.912987
-58.676359,163,5.947554
-57.223127,168,5.990385
-59.235714,166,6.026573
-64.619608,165,6.060836
-54.755706,156,6.092845
-50.371429,174,6.131877
-59.166775,157,6.163728
-50.404648,160,6.19671
-65.04852,152,6.229052
-58.181458,152,6.261155
-59.662121,166,6.295822
-54.535714,161,6.329714
-55.522507,156,6.363036
-64.467501,162,6.395328
-55.221429,182,6.432671
-57.485714,163,6.469052
-49.821429,183,6.507561
-47.921429,164,6.542695
-48.845624,174,6.580659
-57.009802,156,6.613321
-50.421429,180,6.65069
-51.535714,183,6.689542
-53.685714,160,6.722891
-60.934773,163,6.757588
-52.485714,161,6.792826
-59.649195,164,6.830521
-52.943423,160,6.86465
-53.635714,156,6.898334
-53.585714,159,6.931745
-49.35956,179,6.969899
-59.706339,160,7.004378
-48.579821,165,7.038912
-48.921429,175,7.076265
-49.021429,174,7.113847
-46.049215,162,7.148714
-44.866836,161,7.18457
-71.15,152,7.218237
-60.033457,166,7.253347
-63.485714,162,7.287669
-51.621429,185,7.327377
-50.220554,176,7.364409
-60.045671,165,7.400352
-46.522852,160,7.435791
-59.304215,156,7.470252
-58.453434,160,7.509525
-55.635714,176,7.550592
-60.246369,199,7.592605
-62.980027,163,7.628088
-51.975147,159,7.663619
-53.079491,163,7.699114
-53.985714,160,7.733774
-55.444781,164,7.770205
-50.846043,159,7.804304
-51.797914,159,7.838585
-45.271429,158,7.874002
-47.288973,165,7.911698
-51.028177,159,7.9459
-45.673576,156,7.980862
-44.744111,163,8.01594
-52.277104,167,8.052193
-55.943069,163,8.089079
-54.055492,161,8.124571
-51.126774,156,8.158
-46.647464,160,8.192851
-48.621429,162,8.228998
-47.557143,167,8.266986
-50.045073,152,8.300862
-58.846923,166,8.337849
-41.439893,181,8.377649
-50.396717,162,8.413073
-44.971429,163,8.448993
-40.835714,166,8.485649
-45.97011,164,8.52198
-50.413052,157,8.557034
-45.671429,159,8.592267
-55.059396,155,8.627832
-53.149906,150,8.661519
-48.15445,168,8.698768
-43.821429,161,8.734373
-47.063841,181,8.775331
-45.547477,165,8.811611
-53.571429,183,8.85232
-49.693214,161,8.888399
-48.220972,170,8.925627
-42.853409,161,8.961871
-42.535714,157,8.998981
-57.735714,165,9.035297
-54.061221,165,9.072284
-47.24302,175,9.111011
-48.985714,163,9.147422
-56.871429,189,9.189661
-44.585714,163,9.225608
-56.623393,158,9.260765
-45.237279,158,9.29667
-45.193069,160,9.332603
-59.237597,161,9.369931
-46.718119,161,9.407004
-47.492032,168,9.444505
-44.721471,158,9.479946
-67.839653,190,9.523235
-43.391529,158,9.558864
-50.587336,185,9.599971
-46.685581,156,9.635935
-44.621429,183,9.676864
-41.671429,166,9.713417
-43.079073,157,9.752092
-49.104513,163,9.788007
-41.47706,167,9.825801
-44.321429,162,9.863317
-43.859483,162,9.899637
-43.236073,167,9.937441
-54.718243,152,9.972679
-44.738965,162,10.008625
-42.421429,184,10.049763
-42.571429,186,10.120221
-57.147603,162,10.158869
-47.053354,163,10.196676
-38.935714,185,10.238227
-43.906426,163,10.274809
-42.30308,175,10.315313
-42.485395,168,10.3535
-45.555589,165,10.391038
-38.653765,156,10.425914
-43.721429,190,10.468853
-40.971429,172,10.509039
-44.783009,166,10.548115
-41.194598,167,10.585919
-41.254715,159,10.622962
-41.026834,173,10.662103
-42.899823,166,10.699401
-39.664403,164,10.737621
-42.804676,164,10.774624
-36.421429,191,10.818312
-49.6,151,10.853937
-42.996077,162,10.890825
-40.835617,171,10.931797
-41.671429,182,10.974425
-40.383294,158,11.010336
-40.91428,165,11.053715
-41.075459,163,11.092015
-46.217568,163,11.129442
-39.566404,166,11.168189
-42.002698,175,11.208189
-36.221429,186,11.250565
-41.663187,171,11.290214
-41.608264,181,11.334122
-43.86217,165,11.372019
-40.751809,151,11.407486
-42.279773,158,11.443253
-40.902931,170,11.481993
-43.256448,157,11.518308
-42.219131,162,11.555004
-41.943051,175,11.595421
-38.644865,168,11.633838
-41.271429,186,11.676655
-42.93867,162,11.716306
-40.743085,172,11.755777
-46.271429,191,11.799276
-38.484024,171,11.841425
-35.121429,180,11.882784
-42.394732,162,11.919504
-40.869592,178,11.961425
-43.204023,167,12.000094
-50.621429,176,12.04134
-41.262565,156,12.076951
-42.686504,167,12.117326
-44.046503,174,12.15798
-40.665439,182,12.199528
-41.932551,179,12.240393
-42.66372,167,12.279337
-39.870271,167,12.317092
-38.221429,185,12.360251
-61.385714,163,12.396862
-40.064015,162,12.43413
-41.209843,181,12.476158
-43.655201,164,12.515609
-40.361465,170,12.554567
-42.91463,168,12.593363
-40.721949,169,12.631897
-41.764865,168,12.670702
-46.483202,162,12.708094
-38.568456,170,12.747146
-41.189207,174,12.78654
-38.721429,183,12.829481
-41.106869,158,12.865797
-40.808503,172,12.907345
-41.680348,178,12.94843
-44.676216,167,12.986568
-42.739112,154,13.022225
-40.41607,154,13.057665
-41.600841,175,13.097748
-41.038415,171,13.13755
-41.871358,169,13.17615
-46.7,159,13.21214
-38.3612,159,13.24909
-38.717843,180,13.292263
-42.730877,158,13.328508
-54.771429,158,13.365682
-42.338678,165,13.403243
-41.264202,173,13.442951
-39.871429,192,13.487375
-47.3,152,13.521843
-43.582683,186,13.563546
-39.471429,190,13.608231
-45.308509,171,13.646692
-46.94089,174,13.689507
-40.149912,169,13.728061
-41.401664,171,13.767176
-42.090251,163,13.80516
-42.261603,173,13.844747
-42.121429,181,13.886724
-37.371429,183,13.930789
-43.447792,162,13.969812
-41.320965,157,14.007734
-42.015682,153,14.044262
-39.789662,165,14.090322
-43.557983,167,14.131068
-39.079447,167,14.170644
-39.365388,163,14.208881
-44.175594,158,14.246885
-40.311653,178,14.292922
-40.786596,171,14.333849
-38.121429,170,14.375777
-40.324232,159,14.41984
-42.874849,167,14.460518
-42.409693,161,14.500535
-36.657143,192,14.55178
-40.529333,170,14.593662
-40.057143,195,14.639814
-43.306045,158,14.68636
-42.085414,164,14.72522
-42.862036,177,14.766646
-40.565024,170,14.815147
-43.411255,164,14.853779
-43.086443,164,14.893383
-39.670439,164,14.933771
-49.5392,170,14.981278
-80.435714,161,15.020395
-41.53373,166,15.058393
-41.021429,183,15.100702
-66.585714,165,15.13935
-39.967664,159,15.175783
-40.479577,173,15.215103
-40.221429,182,15.257486
-40.499719,168,15.295749
-40.959386,165,15.336405
-40.311322,158,15.372325
-41.292644,157,15.4085
-43.121367,161,15.446118
-41.162358,164,15.484488
-43.21396,172,15.528467
-44.125544,167,15.567991
-45.235714,156,15.603098
-39.790495,166,15.641447
-46.821429,180,15.682428
-42.761201,161,15.720937
-41.579014,168,15.760303
-43.845086,166,15.798249
-42.312474,161,15.834816
-40.663756,166,15.874093
-43.971429,165,15.911618
-42.987984,160,15.947902
-41.944094,169,15.987409
-42.0791,168,16.025511
-44.494369,167,16.06465
-41.05117,163,16.103815
-42.836649,164,16.141095
-38.076714,157,16.177485
-41.166133,162,16.214145
-45.735714,165,16.252154
-42.015059,156,16.288379
-34.935909,192,16.332266
-55.35,161,16.368663
-40.599069,159,16.405421
-42.165051,171,16.444154
-45.196192,169,16.48458
-35.928552,161,16.522245
-47.964655,163,16.559305
-43.671429,189,16.611865
-42.769657,163,16.66272
-44.001551,155,16.69916
-49.55,161,16.737979
-41.349568,185,16.780352
-39.581039,166,16.819414
-40.021529,191,16.864815
-39.927959,164,16.904415
-37.897002,162,16.943158
-41.871429,189,16.986554
-43.410917,164,17.024226
-41.971429,170,17.064135
-41.157143,184,17.106169
-46.571429,187,17.149898
-41.269813,187,17.192767
-43.033146,157,17.228524
-23.923684,200,17.274954
-40.782718,165,17.314642
-42.412883,186,17.357937
-37.757445,179,17.399271
-41.607143,186,17.44223
-37.290521,154,17.47892
-39.757143,184,17.521069
-45.621429,194,17.565272
-25.361913,200,17.611661
-43.002652,168,17.650263
