#{"t_start": 1764076144.484875, "env_id": "None"}
r,l,t
-64.485714,170,3.338219
-56.371429,200,3.384858
-60.742567,196,3.426937
-52.121429,162,3.462812
-60.085714,158,3.496686
-56.371429,161,3.531237
-49.735714,162,3.567066
-54.571429,173,3.605251
-57.585714,156,3.638651
-58.121429,176,3.677995
-63.835714,160,3.712093
-60.621429,200,3.757028
-60.371429,191,3.798373
-65.635714,165,3.833394
-58.957143,187,3.87457
-58.921429,182,3.913597
-55.435714,169,3.950418
-59.635714,161,3.986025
-61.121429,200,4.029651
-57.221429,200,4.073115
-55.935714,164,4.109734
-51.835714,162,4.146926
-49.271429,163,4.182961
-51.785714,157,4.216937
-53.221429,165,4.252954
-61.271429,197,4.296129
-47.835714,162,4.331495
-57.721429,193,4.373999
-58.771429,191,4.417067
-56.571429,194,4.460367
-53.871429,168,4.496856
-57.935714,169,4.536792
-51.75538,157,4.571987
-56.821429,200,4.616218
-55.621429,183,4.656175
-58.771429,193,4.69799
-53.571429,190,4.742468
-53.432317,165,4.778869
-52.435714,159,4.813867
-56.271429,194,4.858625
-55.435714,155,4.892896
-53.871429,195,4.9391
-61.321429,189,4.981873
-56.871429,189,5.023425
-58.171429,197,5.067199
-54.321429,189,5.109046
-51.471429,167,5.14711
-52.121429,166,5.184259
-56.921429,177,5.223678
-52.271429,166,5.261016
-50.771429,176,5.300861
-57.985714,178,5.343855
-54.385714,159,5.37944
-53.157143,195,5.422917
-54.071429,179,5.464279
-54.907143,199,5.508594
-50.185714,160,5.544658
-52.671694,178,5.585802
-57.735714,167,5.623394
-48.185714,161,5.660292
-54.671429,190,5.704485
-53.721429,192,5.749829
-53.600831,158,5.786099
-59.771429,194,5.830614
-61.971429,196,5.875927
-52.871429,169,5.913405
-47.021429,179,5.954505
-51.707143,192,5.99926
-45.561408,162,6.036155
-49.99008,187,6.078724
-46.621429,189,6.122053
-56.321429,200,6.169326
-50.856204,162,6.207163
-53.748582,185,6.249252
-52.321429,192,6.294823
-50.36078,189,6.338346
-51.871429,181,6.37954
-46.421429,185,6.423661
-49.671429,183,6.465558
-49.821429,166,6.502305
-48.521429,170,6.543704
-48.921429,170,6.58409
-49.296531,179,6.626478
-52.121429,170,6.664948
-48.371429,171,6.704731
-51.040873,157,6.741793
-46.471429,184,6.784852
-47.371429,151,6.820039
-49.914569,161,6.8583
-49.921429,164,6.896642
-48.721429,186,6.941011
-47.196321,156,6.979544
-48.564996,153,7.014809
-53.786575,166,7.054307
-52.521429,190,7.098214
-45.421429,169,7.137598
-48.309401,150,7.173969
-47.827073,162,7.212033
-48.976838,160,7.250033
-46.921429,163,7.28799
-50.38639,158,7.325167
-44.6319,159,7.364804
-50.573121,164,7.403499
-45.550939,159,7.441355
-50.102843,165,7.481572
-47.585714,162,7.519337
-52.730694,164,7.557227
-48.846737,155,7.594707
-50.885714,164,7.633678
-42.085714,160,7.671651
-44.134846,156,7.708908
-44.985714,160,7.747992
-52.685714,165,7.78794
-50.659805,163,7.825408
-42.435714,156,7.861986
-47.022538,183,7.906455
-50.171429,184,7.950127
-43.857143,161,7.989667
-49.692184,156,8.026799
-43.93495,166,8.066426
-48.071429,187,8.11184
-43.056382,168,8.153945
-45.535714,179,8.198143
-53.971429,184,8.242136
-46.985714,161,8.280925
-40.367053,162,8.320451
-51.828873,165,8.360085
-45.437684,165,8.398911
-44.835714,155,8.437397
-48.335714,167,8.477181
-47.585714,176,8.520439
-48.132663,153,8.558796
-42.742894,161,8.597504
-43.335714,164,8.637696
-44.496998,155,8.675233
-40.685714,163,8.714403
-37.157143,165,8.755883
-41.923425,161,8.794309
-43.221429,185,8.839278
-40.707143,200,8.887539
-46.782628,163,8.927181
-42.702203,165,8.970018
-46.421429,194,9.017846
-40.522225,165,9.05901
-37.264941,162,9.098612
-39.446943,200,9.148439
-41.907143,165,9.18858
-44.257143,186,9.234081
-48.335714,165,9.275055
-46.121429,191,9.321637
-44.421429,187,9.368419
-43.407143,194,9.417479
-52.471657,159,9.456553
-44.971429,187,9.503027
-44.993853,158,9.541591
-38.307143,162,9.582537
-45.204523,159,9.621642
-59.171429,200,9.671949
-42.471429,200,9.720511
-38.021429,186,9.76641
-35.216693,167,9.808646
-41.357143,188,9.856616
-42.971429,188,9.904541
-46.421429,192,9.951732
-42.495153,190,9.999214
-36.530565,192,10.046238
-43.622216,160,10.086139
-44.921429,191,10.134741
-43.083731,156,10.1739
-38.000803,154,10.213105
-34.057143,157,10.252101
-39.157143,187,10.301148
-44.221429,191,10.348112
-49.473768,170,10.390699
-42.571429,164,10.433017
-35.757143,155,10.471562
-42.207143,187,10.518911
-39.721429,158,10.558759
-39.533871,154,10.596348
-37.757143,185,10.644328
-40.621429,188,10.691346
-36.207143,168,10.736259
-40.271429,184,10.78224
-33.357143,160,10.823311
-39.315973,158,10.862766
-38.921429,164,10.904356
-42.371429,163,10.946209
-39.621429,165,10.987528
-58.121429,160,11.027898
-33.857143,157,11.068043
-40.236563,179,11.11319
-50.771429,163,11.157217
-34.857143,168,11.19918
-41.871429,164,11.240151
-40.507143,185,11.287361
-40.440644,176,11.331548
-34.448153,153,11.370364
-36.007143,175,11.414222
-33.757143,162,11.455548
-40.921429,154,11.493993
-38.921429,161,11.534382
-41.221429,154,11.576277
-37.871429,159,11.616558
-39.971429,160,11.656906
-40.571429,164,11.699587
-41.221429,159,11.738802
-38.421429,164,11.780959
-38.121429,150,11.818946
-43.857143,165,11.859909
-41.366332,162,11.901588
-39.671429,161,11.942154
-36.621429,188,11.991977
-42.521429,159,12.031659
-38.771429,163,12.077758
-38.421429,165,12.153606
-38.571429,161,12.201954
-34.257143,165,12.244076
-35.932008,169,12.286386
-37.107143,162,12.328311
-39.221429,158,12.367821
-34.707143,162,12.409742
-38.021429,185,12.459308
-42.571429,160,12.499913
-36.057143,176,12.544996
-34.781781,166,12.587119
-56.421429,158,12.627404
-38.935714,166,12.669435
-33.007143,158,12.708667
-33.866858,183,12.755914
-40.325208,177,12.799815
-53.371429,161,12.840943
-40.621429,154,12.88142
-35.457143,151,12.919024
-55.921429,171,12.962401
-37.771429,185,13.009241
-40.521429,161,13.050243
-47.807143,158,13.089503
-38.921429,164,13.130524
-34.807143,159,13.171239
-38.621429,163,13.211935
-38.521429,158,13.25231
-37.921429,164,13.295439
-38.621429,161,13.336243
-35.919978,163,13.378227
-38.521429,159,13.4185
-34.321429,187,13.466642
-42.307143,166,13.50836
-43.771429,163,13.549309
-42.821429,166,13.591836
-38.621429,166,13.633259
-43.871429,182,13.679983
-40.071429,185,13.7283
-44.921429,167,13.770627
-45.321429,170,13.813974
-40.071429,177,13.85816
-38.621429,165,13.900686
-39.071429,167,13.942037
-39.321429,163,13.983021
-39.571429,164,14.025243
-39.071429,162,14.065953
-34.707143,173,14.109983
-38.521429,169,14.15451
-38.821429,164,14.208199
-38.571429,158,14.253939
-39.171429,161,14.296572
-39.671429,168,14.3512
-37.007728,167,14.39742
-37.821429,164,14.446545
-41.821429,180,14.509333
-39.621429,160,14.594672
-38.821429,167,14.652116
-39.366996,170,14.710761
-39.221429,169,14.770737
-38.521429,158,14.815675
-37.307143,186,14.877847
-38.671429,161,14.919588
-40.221429,162,14.970584
-38.871429,167,15.017678
-39.493811,177,15.070863
-32.792857,199,15.12199
-38.821429,168,15.171421
-39.771429,165,15.217676
-39.871429,161,15.262673
-40.121429,159,15.317238
-41.071429,167,15.360171
-39.871429,171,15.402721
-35.807143,156,15.441564
-33.157143,165,15.484379
-33.507143,156,15.523652
-38.971429,154,15.561708
-39.171429,160,15.602593
-38.771429,167,15.646211
-37.071429,184,15.693467
-34.607143,161,15.733569
-39.421429,154,15.772726
-38.707143,185,15.81957
-40.521429,163,15.860369
-40.107143,159,15.900699
-41.271429,156,15.939389
-35.422438,162,15.980093
-37.821429,163,16.027712
-39.121429,167,16.08028
-34.907143,175,16.137382
-34.007143,159,16.179767
-33.895756,180,16.238541
-43.921429,166,16.281215
-35.807143,182,16.329055
-37.007143,193,16.377029
-35.707143,182,16.423729
-33.342857,191,16.471521
-33.850914,187,16.518123
-33.892857,184,16.568155
-38.021429,158,16.608942
-37.592643,166,16.652311
-39.50804,163,16.695152
-11.592857,153,16.734958
-38.157143,189,16.78362
-34.457143,156,16.824784
-34.407143,155,16.864693
-9.392857,150,16.90228
-36.407143,192,16.951026
-33.907143,157,16.992176
-33.142857,183,17.037768
-37.207143,186,17.085215
-34.581653,165,17.126439
-54.907143,165,17.169089
-36.145229,162,17.209349
-10.839785,164,17.249641
-10.092857,160,17.290387
-34.857143,159,17.33032
-37.057143,168,17.373067
-37.707143,170,17.417012
-12.207143,156,17.457921
-35.857143,184,17.505455
-11.933874,150,17.543292
-46.707143,185,17.590655
-52.057143,164,17.631697
-35.457143,184,17.678424
-35.957143,188,17.725496
-33.842857,196,17.774932
-37.257143,190,17.822627
-35.307143,164,17.865916
-34.557143,165,17.908108
-35.857143,162,17.948318
-33.507143,157,17.989011
-37.054027,154,18.02748
-33.742857,190,18.075091
-40.04474,161,18.116452
-33.557143,153,18.154281
-8.442857,159,18.194073
-8.492857,162,18.235735
-40.357143,160,18.277308
-37.631041,165,18.319965
-33.907143,152,18.358152
-53.107143,181,18.403135
-35.107143,162,18.444517
-39.007143,168,18.486385
-35.757143,159,18.526929
-34.957143,158,18.566581
-34.257143,158,18.606264
-36.672652,164,18.648181
-33.957143,155,18.688936
-35.907675,154,18.728052
-45.507143,154,18.766607
-9.142857,165,18.807936
-32.342857,160,18.848979
-38.171429,162,18.889745
-8.392857,160,18.929689
-35.907143,165,18.971418
-37.671429,164,19.012345
-10.942857,169,19.055295
-9.042857,162,19.098027
-34.507143,150,19.135461
-9.143487,165,19.177612
-36.321429,161,19.218281
-34.257143,164,19.260049
-35.457143,159,19.299118
-9.842857,160,19.339129
-9.304723,167,19.382973
-37.608138,162,19.423567
-9.914218,149,19.4616
-10.792857,163,19.504215
-8.392857,155,19.542683
-41.104459,164,19.58436
-10.714585,153,19.622892
-9.342857,154,19.66118
-10.642857,161,19.702023
-45.757143,158,19.741626
-34.857143,161,19.782669
-39.357143,182,19.828031
-8.942857,164,19.86933
-9.042857,161,19.91228
-10.298555,167,19.954033
-12.642857,155,19.992977
-42.251174,163,20.033879
-12.5793,160,20.073887
-36.507143,160,20.114965
-8.859492,170,20.157873
-15.167291,160,20.198116
-11.920737,155,20.237507
-34.757143,162,20.278356
-37.86034,160,20.321119
-40.371429,166,20.362219
-34.854914,151,20.40022
-9.242857,157,20.440105
-11.942857,166,20.481527
-7.892857,159,20.52203
-10.570584,164,20.562993
-43.907143,163,20.603513
-8.042857,158,20.644086
-33.507143,156,20.683193
-36.957143,180,20.731066
-9.142857,166,20.772305
-34.907143,159,20.812069
-10.792857,162,20.880028
-35.407143,159,20.919603
-9.2984,160,20.960481
-35.557143,151,20.998027
-8.367004,158,21.037748
-13.501425,156,21.077184
-36.680913,164,21.118024
-8.842857,159,21.159955
-47.007143,187,21.206306
-10.292857,161,21.245939
-37.355699,155,21.285704
-36.307143,183,21.331394
-9.783042,162,21.372431
-8.892857,173,21.416197
-37.457143,162,21.455983
-35.157143,159,21.496417
-35.757143,166,21.537598
-35.957143,160,21.579753
-9.594934,163,21.6204
-36.357143,164,21.661141
-35.457143,161,21.701398
-8.503345,154,21.740002
-36.057143,159,21.779435
-33.991692,159,21.819266
-36.921427,159,21.858962
-34.907143,157,21.898598
-35.007143,156,21.937614
-34.407143,162,21.979901
-19.092857,170,22.022627
-34.557143,160,22.062425
-36.715483,163,22.103971
-34.407143,156,22.142715
-34.907143,157,22.181859
-9.942857,181,22.227824
-37.872971,155,22.266313
-33.907143,164,22.307194
-36.502831,168,22.349765
-36.861656,153,22.389953
-34.557143,160,22.431626
-36.457143,162,22.472918
-35.157143,162,22.513824
-34.357143,163,22.555206
-35.907143,186,22.601727
-34.557143,166,22.643589
-37.307143,187,22.69065
-37.006851,164,22.731669
-34.607143,160,22.772636
-35.219461,165,22.815601
-35.057143,185,22.862959
-36.489859,159,22.902221
-36.557143,191,22.951126
-36.557143,188,22.998098
-34.642857,185,23.043702
-36.007143,162,23.085278
-36.457143,189,23.132312
-36.157143,163,23.173902
-37.757143,187,23.220367
-35.907143,186,23.269184
-33.392857,180,23.314394
-36.057143,162,23.354798
-35.907143,187,23.402447
-37.657143,188,23.449604
-36.207143,192,23.4984
-36.041098,164,23.539312
-34.807143,164,23.580196
-34.407143,164,23.622189
-35.157143,188,23.669103
-34.107143,161,23.712845
-37.407143,162,23.753308
-36.907143,188,23.801118
-35.057143,161,23.841236
-39.440401,165,23.882595
-35.407143,167,23.924824
-36.357143,185,23.971499
-44.507143,194,24.020408
-34.507143,157,24.059109
-34.207143,162,24.099937
-35.357143,166,24.143765
-34.909044,158,24.183869
-35.630303,167,24.226379
-34.957143,158,24.26588
-34.807143,165,24.3067
-34.712758,164,24.348634
-37.457143,185,24.395125
-33.292857,188,24.443284
-36.057143,165,24.484269
-32.492857,191,24.533384
-33.242857,187,24.581489
-37.457143,190,24.6298
-36.207143,182,24.675118
-36.707143,188,24.722111
-35.457143,169,24.765773
-33.242857,185,24.81198
-31.892857,182,24.858639
-34.942857,194,24.907047
-35.507143,179,24.952885
-35.307143,182,24.998061
-33.434938,188,25.047449
-35.557143,172,25.090519
-37.284389,156,25.129379
-33.742857,188,25.177423
-35.257143,163,25.218432
-33.742857,187,25.266141
-35.642857,191,25.313151
-33.503076,183,25.359609
-33.012346,188,25.406773
-32.942857,182,25.452677
-33.618323,181,25.500656
-33.783485,185,25.546846
-33.60775,185,25.593923
-33.820223,184,25.640029
-33.416542,188,25.688057
-34.942857,194,25.736835
-34.757143,162,25.778902
-35.480692,188,25.833855
-36.342857,186,25.885909
-44.357143,158,25.925249
-34.942857,186,25.974057
-34.992857,182,26.020048
-32.642857,185,26.066843
-38.757143,166,26.108982
-34.392857,184,26.154774
-33.520822,188,26.202968
-37.807143,160,26.243223
-9.492857,163,26.283947
-9.292857,158,26.324246
-33.857143,162,26.365009
-8.684231,162,26.408364
-36.857143,188,26.455226
-35.307143,165,26.497987
-42.507143,158,26.537462
-36.542857,191,26.585221
-33.492857,183,26.632344
-42.157143,160,26.67234
-9.092857,161,26.713255
-10.092857,169,26.755778
-35.907143,160,26.796245
-43.507143,165,26.840349
-35.807143,180,26.885221
-47.283513,189,26.933722
-10.842857,164,26.97443
-37.057143,166,27.016609
-35.007143,160,27.056716
-34.657143,169,27.098971
-36.907143,152,27.137635
-8.742857,159,27.177598
-35.757143,159,27.217511
-35.392857,194,27.268271
-38.007143,164,27.309427
-35.240814,191,27.358246
-33.757143,154,27.397118
-8.769589,162,27.43883
-9.692857,158,27.479461
-48.357143,156,27.518784
-34.541187,194,27.568058
-10.876861,159,27.608296
-35.407143,163,27.650324
-8.692857,152,27.690001
-36.607143,162,27.730027
-21.592857,166,27.773226
-8.907678,158,27.812464
-10.042857,166,27.855223
-9.692857,163,27.895681
-9.881358,161,27.936053
-54.457143,160,27.97714
-10.392857,158,28.016286
-39.757143,160,28.056341
-10.642857,171,28.101734
-12.692857,163,28.142277
-8.442857,150,28.180417
-8.942857,162,28.22112
-10.270346,159,28.260738
-46.457143,166,28.303495
-10.602536,168,28.345604
-10.390137,164,28.387645
-40.657143,163,28.428827
-10.575855,167,28.471021
-8.836073,166,28.515771
-8.442857,152,28.555688
-40.357143,153,28.594971
-9.042857,159,28.635034
-9.226421,165,28.676119
-9.192857,165,28.718076
-10.045636,160,28.758082
-47.457143,164,28.800648
-9.192857,157,28.840891
-8.33703,161,28.88118
-9.980123,160,28.924047
-9.392857,163,28.96499
-9.139208,153,29.00407
-9.019058,151,29.042213
-9.506769,167,29.08362
-9.219217,158,29.124707
-10.442857,160,29.164729
-8.350542,160,29.204641
-7.692857,153,29.243991
-8.392857,160,29.284486
-9.042857,162,29.328249
-10.498162,154,29.366542
-9.742857,160,29.406384
-9.542857,166,29.449251
-34.207143,162,29.489609
-9.242857,158,29.530494
-10.504607,156,29.569441
-10.857698,163,29.609504
-8.992857,169,29.653067
-8.192857,165,29.694252
-11.492857,151,29.733899
-8.412409,158,29.774423
-9.992857,164,29.815672
-9.272403,156,29.855629
-9.225622,161,29.895609
-9.179982,157,29.9354
-8.892857,162,29.976588
-9.491243,160,30.016768
-13.654072,154,30.056626
-9.642857,166,30.097839
-12.342857,180,30.144622
-8.642857,164,30.186566
-9.634399,159,30.226418
-11.957143,162,30.267736
-8.964406,157,30.30778
-8.627738,159,30.347392
-9.44511,154,30.386801
-9.592857,157,30.425596
-11.642857,163,30.466348
-9.994688,161,30.507692
-9.242857,165,30.550909
-11.992857,160,30.59207
-9.292857,162,30.633047
-8.683805,161,30.673272
-8.942857,161,30.714283
-23.142857,157,30.753889
-22.142857,163,30.794252
-12.120217,165,30.837078
-8.242857,156,30.87607
-8.666261,164,30.917884
-8.943768,164,30.960906
-9.748428,165,31.001881
-9.892857,161,31.042649
-9.142857,154,31.081676
-8.542857,163,31.122876
-10.856051,163,31.163428
-9.401048,161,31.203752
-9.492857,159,31.244286
-47.757143,171,31.287301
-9.342857,160,31.328226
-11.050212,163,31.370837
-8.892857,152,31.408921
-34.857143,164,31.450732
-9.492857,161,31.491103
-33.907143,163,31.532943
-9.742857,166,31.574555
-12.45484,164,31.61572
-35.457143,155,31.655453
-9.492857,157,31.694651
-12.138023,167,31.736469
-9.542857,164,31.780245
-9.742857,166,31.82175
-9.108799,164,31.863485
-8.714223,155,31.902486
-9.09711,154,31.941327
-8.840024,162,31.982573
-9.568626,162,32.023312
-8.657298,166,32.065694
-9.542857,156,32.104703
-9.04908,150,32.142333
-11.9298,162,32.185587
-11.542857,157,32.225012
-9.084865,157,32.264504
-10.277942,154,32.303962
-33.998039,156,32.343353
-12.485175,162,32.384776
-8.865903,164,32.42598
-9.692857,157,32.466416
-10.192857,149,32.504536
-9.949149,159,32.544447
-9.35681,159,32.586337
-9.029478,155,32.62565
-9.092857,155,32.766533
-11.942857,168,32.814234
-8.992857,162,32.855598
-8.925244,166,32.897118
-8.042857,154,32.937207
-10.692337,167,32.978623
-11.082242,158,33.018737
-8.760813,160,33.058965
-9.62463,165,33.102087
-35.907143,169,33.144987
-9.633499,160,33.184737
-10.408228,172,33.229033
-9.739633,154,33.267877
-11.392857,162,33.308079
-8.542857,157,33.348538
-9.969227,154,33.472163
-10.592857,163,33.513304
-9.342857,161,33.554838
-8.742857,152,33.59533
-13.242857,159,33.635715
-10.342857,158,33.675676
-10.034042,161,33.716018
-10.052441,162,33.757003
-35.807143,158,33.796979
-11.640032,156,33.835979
-10.658494,150,33.873818
-16.961532,162,33.91439
-10.742857,163,33.954953
-25.442857,167,33.999794
-12.476244,169,34.041782
-10.892857,162,34.083221
-21.842857,168,34.125256
-12.292857,164,34.165996
-9.191367,158,34.206134
-27.692857,159,34.245921
-12.988088,158,34.286379
-9.092857,163,34.326574
-9.692857,161,34.366918
-10.516426,167,34.410779
-35.057143,151,34.448543
-9.689994,158,34.488923
-36.392014,163,34.529579
-9.742857,162,34.57065
-9.342857,165,34.612689
-10.919845,167,34.654487
-8.392857,157,34.694314
-8.992857,155,34.733368
-9.042857,162,34.773609
-11.830735,158,34.816905
-9.572233,161,34.857327
-9.661986,153,34.896158
-11.292857,164,34.937376
-11.732735,163,34.977588
-8.942857,162,35.018833
-9.542857,156,35.057899
-10.304535,164,35.098706
-11.398253,166,35.140752
-10.092857,152,35.178704
-9.892857,161,35.221599
-11.842857,156,35.260579
-11.201814,167,35.302402
-12.092857,149,35.340282
-35.257143,163,35.38067
-9.412317,161,35.421384
-9.042857,162,35.461872
-10.02946,157,35.500653
-8.964289,163,35.542484
-9.592857,175,35.586567
-8.242857,165,35.631776
-10.933836,168,35.673402
-8.027505,156,35.712354
-10.042857,163,35.753857
-7.992857,157,35.792893
-11.601039,165,35.834505
-9.508364,161,35.87555
-10.292857,166,35.916888
-9.302017,164,35.959011
-8.542857,162,35.999387
-9.742857,168,36.043011
-8.942857,162,36.085047
-8.642857,156,36.12407
-9.268705,159,36.164923
-8.592857,162,36.205083
-8.113949,158,36.244883
-14.221965,167,36.28725
-9.480451,169,36.330417
-8.542857,158,36.370632
-10.444132,159,36.410651
-10.092857,157,36.451466
-9.139135,159,36.492416
-9.536884,164,36.533202
-9.392857,161,36.57472
-35.607143,150,36.612078
-9.438391,165,36.653132
-9.845686,158,36.693163
-36.407143,155,36.73185
-9.942857,158,36.772228
-9.816883,162,36.811908
-11.807143,160,36.853693
-9.892857,158,36.894491
-11.242857,159,36.93376
-9.484177,162,36.974881
-34.857143,156,37.014641
-8.62477,153,37.052618
-9.006118,167,37.095523
-7.942857,158,37.134638
-14.336888,162,37.17764
-9.692857,166,37.223798
-9.392857,162,37.269163
-34.607143,162,37.311259
-9.337385,166,37.353583
-8.442857,165,37.396608
-9.531393,161,37.436951
-9.105326,156,37.477416
-25.592857,161,37.519621
-17.042857,180,37.564752
-9.542857,163,37.606376
-8.242857,159,37.646443
-8.285379,156,37.687713
-9.711461,163,37.729572
-8.992857,154,37.767688
-10.193715,154,37.807666
-36.107143,159,37.847739
-9.607155,160,37.887718
-9.942857,154,37.926545
-8.323566,163,37.967479
-9.065904,162,38.007823
-8.692857,166,38.050667
-9.592857,165,38.09389
-13.507143,161,38.13518
-8.891049,154,38.174225
-11.892857,186,38.221536
-9.942857,163,38.262631
-13.251381,164,38.303103
-9.167618,153,38.342143
-13.830459,162,38.382912
-11.592857,168,38.424575
-11.192857,152,38.463717
-9.65085,159,38.505709
-10.395733,158,38.545892
-9.205422,157,38.584919
-9.942857,163,38.626239
-9.294769,155,38.666459
-39.657143,157,38.705422
-9.892857,162,38.747018
-11.150383,165,38.788309
-10.892857,162,38.828066
-9.824921,161,38.869976
-9.042857,156,38.910738
-37.207143,155,38.948433
-9.781092,158,38.989152
-9.392857,162,39.029633
-10.892857,155,39.069196
-10.636916,166,39.110824
-10.742857,163,39.151229
-8.942857,162,39.19291
-11.892857,165,39.234002
-12.328496,171,39.277897
-9.187604,165,39.321076
-9.459105,156,39.360352
-8.605394,151,39.399522
-9.292857,158,39.438863
-8.842857,158,39.479807
-10.583674,160,39.519891
-8.798236,162,39.560006
-9.05869,155,39.599888
-9.082029,156,39.639119
-12.305728,161,39.678736
-9.642857,167,39.723425
-8.844379,157,39.763459
-9.590281,158,39.804595
-8.042857,161,39.845103
-9.510425,165,39.886333
-9.842857,157,39.926873
-35.207143,159,39.965844
-9.142857,167,40.00877
-8.492857,160,40.048623
-9.542857,164,40.089749
-8.083877,155,40.131712
-9.059083,159,40.171838
-9.042857,164,40.213958
-8.442857,160,40.254998
-10.259478,160,40.295237
-10.168866,167,40.337684
-36.041836,160,40.377649
-8.592857,155,40.417903
-36.657143,162,40.458373
-9.317172,167,40.499901
-9.233121,161,40.543243
-9.340473,165,40.584369
-10.642857,153,40.623374
-9.83065,160,40.663835
-9.635246,160,40.703567
-8.982586,159,40.744513
-10.742857,161,40.784593
-9.727465,162,40.827104
-8.860355,159,40.86805
-11.635467,166,40.909951
-8.651552,162,40.953256
-9.792857,168,40.995171
-10.324514,167,41.036828
-11.257143,152,41.076149
-9.692857,158,41.115807
-9.47113,162,41.157294
-9.19976,161,41.197321
-8.776524,165,41.238802
-9.741844,163,41.281221
-34.607143,152,41.319103
-8.98034,160,41.36163
-9.440232,158,41.401103
-8.792857,156,41.440205
-7.892857,149,41.478433
-11.220677,160,41.518388
-9.643959,162,41.559005
-9.999207,162,41.599971
-9.792857,161,41.639811
-10.197613,162,41.681449
-8.751069,167,41.723215
-8.842857,154,41.791261
-10.292857,161,41.831176
-13.242857,167,41.873219
-10.442857,162,41.914981
-11.928407,155,41.953212
-8.342857,158,41.993601
-34.807143,150,42.030736
-11.042857,179,42.075221
-8.042857,163,42.117042
-9.642857,168,42.159018
-8.692857,163,42.201993
-9.077575,161,42.242936
-36.157143,157,42.281736
-37.957143,160,42.322551
-9.842857,162,42.363069
-9.951937,162,42.403081
-9.139998,155,42.443018
-9.418208,165,42.485329
-8.890272,155,42.525237
-9.642857,156,42.56434
-8.992857,162,42.606344
-7.892857,158,42.647171
-12.242857,166,42.688344
-7.921307,154,42.727523
-8.642857,164,42.769245
-8.484441,153,42.808494
-10.804234,163,42.85111
-11.292857,159,42.891393
-9.537392,160,42.931559
-9.142857,155,42.971146
-11.587752,159,43.012949
-8.992857,171,43.056878
-10.092857,162,43.097037
-8.242857,156,43.136411
-8.992857,164,43.178215
-10.842857,179,43.223282
-8.461289,157,43.263215
-21.842857,165,43.304962
-13.16974,163,43.345262
-9.503265,160,43.386312
-9.192857,163,43.429269
-8.792857,155,43.46873
-7.942857,152,43.507827
-10.192857,160,43.550216
-8.860458,161,43.595026
-10.666503,167,43.637058
-10.992857,160,43.690974
-9.892197,162,43.744816
-9.192857,157,43.785114
-7.942857,161,43.826931
-9.75246,163,43.869953
-14.657143,156,43.909676
-9.48627,167,43.951416
-9.464827,157,43.99137
-9.637632,164,44.03377
-11.242857,155,44.073805
-10.292857,161,44.116831
-8.542857,154,44.167509
-11.642857,178,44.214999
-9.942857,166,44.256437
-10.097932,166,44.301523
-10.642857,157,44.341934
-10.103931,157,44.380949
-34.357143,155,44.420132
-10.192473,161,44.461293
-9.154569,157,44.500519
-9.728209,168,44.543863
-7.927178,153,44.582678
-10.342857,162,44.623161
-9.842857,167,44.666015
-9.496689,155,44.706559
-8.042857,152,44.745564
-9.092857,157,44.784499
-10.967988,165,44.826154
-10.036653,157,44.865935
-10.142857,157,44.905604
-15.242857,189,44.952684
-8.8074,163,44.994417
-16.87003,160,45.033986
-19.142857,160,45.075112
-8.092857,161,45.117001
-8.842857,159,45.156744
-9.296284,161,45.197787
-9.887562,163,45.238685
