#{"t_start": 1764357260.924949, "env_id": "None"}
r,l,t
-78.5,152,0.513708
-76.7,152,0.539444
-79.25,161,0.566484
-71.935714,160,0.594741
-78.05,162,0.622911
-81.4,162,0.65058
-80.6,155,0.676883
-81.3,154,0.703972
-77.0,155,0.730156
-79.25,154,0.756024
-72.953113,166,0.785228
-71.535714,200,0.820717
-74.25,151,0.932108
-72.399156,160,0.959328
-68.140156,159,0.986202
-76.235714,200,1.020961
-77.45,158,1.047942
-80.435714,191,1.080491
-77.517109,154,1.106441
-62.171429,167,1.135938
-83.1,156,1.16257
-80.35,159,1.189653
-74.6,152,1.21537
-72.5,157,1.243062
-79.75,155,1.269402
-78.077213,160,1.369598
-82.95,153,1.395452
-82.6,159,1.422232
-84.4,159,1.450051
-76.55,165,1.478038
-72.132376,156,1.50747
-73.6,153,1.535381
-74.76209,159,1.566824
-87.8,156,1.59732
-69.135692,156,1.630417
-70.968665,156,1.665177
-77.25,155,1.70046
-74.0,160,1.736245
-71.435714,177,1.861349
-73.647223,164,1.893389
-66.250914,155,1.931133
-64.149168,170,1.962649
-71.879182,167,1.992624
-68.551506,161,2.020345
-81.05,165,2.048608
-74.65,150,2.074904
-71.405888,164,2.102875
-68.949054,159,2.129744
-73.6,150,2.154853
-67.485714,157,2.182262
-74.328897,164,2.282472
-76.35,161,2.310805
-80.45,162,2.340181
-70.985714,163,2.367903
-65.135714,158,2.395609
-69.585714,153,2.423145
-77.2,155,2.451737
-76.004097,160,2.480288
-77.65,155,2.508093
-71.976289,166,2.536184
-73.385714,168,2.564629
-72.831527,151,2.590344
-69.989988,160,2.618585
-70.565327,155,2.718506
-85.85,162,2.746258
-79.85,149,2.771687
-75.9,154,2.797781
-76.05,156,2.825585
-61.945496,161,2.853024
-81.9,159,2.880067
-74.9,160,2.907159
-65.735714,166,2.936133
-67.435714,161,2.964142
-78.0,161,2.991435
-70.959327,165,3.01938
-71.859939,163,3.048051
-69.735714,160,3.148204
-80.85,161,3.175492
-72.8,159,3.202353
-60.235714,161,3.229457
-77.1,156,3.256737
-69.9,156,3.282976
-69.5,156,3.309169
-75.8,162,3.336242
-64.271429,200,3.371257
-75.95,162,3.398747
-71.45,160,3.426019
-58.985714,167,3.455245
-62.561457,153,3.498751
-73.1,150,3.597793
-61.904637,150,3.623645
-74.1,155,3.650206
-63.367322,160,3.678832
-66.835714,154,3.705557
-72.3,157,3.732603
-70.515573,157,3.759725
-70.497814,164,3.788319
-73.95,155,3.814428
-61.835714,161,3.841525
-66.996969,156,3.86782
-74.35,151,3.894565
-74.0,155,3.920837
-76.85,159,4.020901
-72.135714,200,4.055104
-70.244723,161,4.083449
-65.665266,200,4.117834
-72.15,157,4.144634
-74.5,155,4.170978
-67.235714,155,4.198303
-63.992061,158,4.225353
-74.190715,162,4.252945
-78.6,155,4.279352
-63.329994,164,4.308176
-73.15,156,4.334648
-78.15,152,4.432685
