#{"t_start": 1764231549.535216, "env_id": "None"}
r,l,t
-71.368642,161,4.842255
-75.6,154,4.862357
-69.361983,162,4.883399
-62.761237,154,4.965598
-73.95,157,4.986738
-69.996997,167,5.008507
-68.036804,158,5.028982
-82.5,156,5.048896
-62.437699,162,5.133622
-62.133353,167,5.156271
-69.435714,157,5.17743
-66.685714,158,5.198647
-76.5,150,5.217986
-81.75,165,5.299538
-68.0,154,5.318875
-75.65,158,5.338808
-73.8,152,5.358625
-69.358954,166,5.38041
-79.5,160,5.458669
-61.598315,162,5.479496
-71.3,154,5.499205
-73.838453,162,5.519697
-71.3,157,5.539473
-59.721429,167,5.614902
-69.4,154,5.634119
-68.839709,157,5.65369
-65.236829,163,5.674735
-82.1,164,5.695576
-55.330376,164,5.773513
-76.700481,168,5.795649
-79.4,157,5.816603
-62.185714,163,5.837244
-73.799085,165,5.858021
-70.05,151,5.936734
-80.45,159,5.9577
-67.171429,169,5.979466
-67.985714,163,6.000656
-67.85,156,6.021391
-68.459119,159,6.102201
-79.3,158,6.123428
-79.5,158,6.143656
-76.6,157,6.163797
-64.65,158,6.184568
-72.7,156,6.262048
-61.753177,162,6.283458
-67.484811,163,6.30491
-62.717223,164,6.325728
-75.0,160,6.345942
-71.55,156,6.427959
-62.885714,200,6.501931
-69.1,155,6.523283
-71.8,155,6.543895
-68.15,157,6.56404
-65.553407,164,6.647641
-67.773311,159,6.66748
-71.85,163,6.687741
-66.585714,156,6.708037
-68.951696,158,6.729216
-66.165912,162,6.809657
-58.485714,155,6.829891
-66.313364,155,6.849817
-65.285714,160,6.870797
-66.207724,149,6.889928
-75.3,157,6.966731
-70.025793,164,6.987178
-78.65,154,7.006482
-71.913419,167,7.028568
-75.3,163,7.049968
-76.0,152,7.129875
-67.713128,161,7.151189
-59.505192,160,7.17195
-66.785714,169,7.193856
-77.3,162,7.215193
-69.863223,157,7.294919
-71.324246,164,7.317038
-78.9,159,7.338464
-57.785714,153,7.358932
-76.1,157,7.379126
-66.709843,159,7.460264
-66.509951,156,7.479826
-68.868219,163,7.500274
-65.837467,158,7.520725
-76.25,157,7.541319
-69.024188,160,7.618545
-76.131133,162,7.639982
-68.135714,161,7.66121
-67.4,164,7.682022
-80.55,160,7.702694
-71.935714,200,7.789727
-73.3,155,7.810457
-86.4,156,7.830485
-77.562182,153,7.850511
-73.7,156,7.870527
-63.341734,200,7.958899
-76.8,163,7.979491
-59.052534,161,7.999726
-55.210401,161,8.020782
-68.94113,163,8.041965
-72.4,153,8.123674
-73.4,155,8.1434
-68.729263,167,8.164583
-60.835714,161,8.184898
-68.241503,157,8.206813
-67.735714,162,8.286734
-72.15,166,8.309161
-73.6,160,8.330806
-62.835714,156,8.371737
-75.570767,165,8.393355
-70.465606,159,8.474392
-78.65,167,8.496414
-62.785714,166,8.564942
-66.258951,163,8.585715
-72.55,156,8.606487
-71.886298,156,8.691854
-66.185714,177,8.716758
-76.85,156,8.738622
-73.169908,161,8.760507
-65.487337,177,8.807264
-70.343277,161,8.894357
-80.3,163,8.917505
-74.016737,159,8.939157
-78.2,158,8.961114
-70.75,157,8.981753
-67.185714,154,9.065732
-75.3,158,9.0887
-69.258663,160,9.112369
-71.85,153,9.133904
-62.662656,159,9.154987
-76.6,155,9.236855
-69.767719,158,9.258388
-68.343256,158,9.279038
-62.853796,158,9.300417
-58.121032,160,9.322774
-73.7,158,9.406426
-59.535714,164,9.42888
-70.385714,168,9.45268
-70.55,157,9.474651
-51.571429,158,9.495776
-74.3,159,9.582188
-65.735714,160,9.604316
-67.6,157,9.626132
-68.95,151,9.646122
-69.031513,166,9.668143
-65.392285,158,9.749647
-79.45,157,9.771431
-68.65353,161,9.793026
-68.685714,200,9.820479
-73.45,163,9.843164
-76.7,152,9.930173
-71.875472,157,9.952153
-73.25404,160,9.973404
-56.235714,156,9.994896
-72.902808,162,10.016505
-64.021429,189,10.100686
-55.985714,163,10.122594
-70.0,156,10.142742
-74.4,153,10.163338
-54.898922,160,10.186457
-66.718307,157,10.279716
-75.9,161,10.302115
-78.45,161,10.323701
-71.65,158,10.344949
-67.806169,153,10.366856
-68.669482,157,10.448556
-73.358997,160,10.469249
-69.739185,165,10.49042
-71.1,160,10.559626
-73.798281,150,10.580357
-58.235714,170,10.663342
-62.571429,200,10.689447
-72.516663,162,10.710597
-71.55,159,10.731243
-67.15,156,10.752084
-68.473315,161,10.833776
-55.371429,159,10.854958
-74.1,160,10.876094
-76.3,155,10.896756
-64.235714,159,10.918177
-70.835514,164,11.001203
-73.3,160,11.02168
-75.85,159,11.041782
-77.3,161,11.063289
-71.15,158,11.083872
-70.377072,161,11.164672
-67.5,153,11.184135
-71.55,162,11.204969
-54.821429,161,11.225292
-73.718513,157,11.245138
-55.985714,168,11.325624
-55.035714,164,11.347244
-66.824251,158,11.367926
-62.521429,200,11.393226
-78.35,158,11.413575
-72.95,154,11.497286
-76.0,156,11.518268
-75.4,161,11.53952
-76.55,153,11.560602
-69.8,159,11.580968
-77.6,159,11.661278
-68.612311,158,11.681675
-73.05,159,11.702559
-63.9243,160,11.723553
-59.590736,163,11.744788
-73.3,151,11.822462
-78.25,160,11.843632
-65.267099,157,11.864171
-73.490438,196,11.889791
-73.3,155,11.909963
-56.071429,162,11.994434
-64.45,154,12.014422
-67.447303,194,12.039731
-57.748128,161,12.061186
-62.535714,160,12.082168
-62.535714,154,12.166043
-77.85,161,12.186274
-62.085714,166,12.207218
-59.671429,200,12.233361
-52.867568,159,12.254314
-72.75,153,12.336448
-68.712672,164,12.357889
-71.8,152,12.377476
-67.135714,170,12.399355
-62.135714,162,12.420556
-73.15,153,12.502296
-72.6,160,12.523587
-61.985714,160,12.544563
-64.85,154,12.613448
-68.821429,200,12.63903
-67.481259,155,12.722519
-74.5,161,12.743736
-75.15,156,12.76487
-74.185714,177,12.788492
-72.55,157,12.809267
-66.251742,163,12.891745
-72.3,155,12.91254
-71.55,157,12.933387
-76.05,162,12.955227
-63.253481,159,12.976522
-76.2,162,13.058773
-71.975519,165,13.080706
-71.185714,196,13.106219
-75.6,160,13.127395
-56.735714,160,13.148874
-69.660447,158,13.232915
-76.55,155,13.254061
-58.75,160,13.275508
-73.1,160,13.296847
-63.785714,200,13.323365
-68.785714,181,13.410504
-61.776635,152,13.430987
-60.074584,154,13.451878
-60.055356,162,13.473849
-68.474971,155,13.494455
-74.1,161,13.576318
-66.7,159,13.597388
-59.831749,156,13.618531
-69.0,150,13.638145
-69.8,152,13.658262
-53.385714,161,13.738982
-71.75,160,13.760669
-70.085714,193,13.786844
-80.55,152,13.806673
-70.5,155,13.826781
-68.235714,200,13.913926
-78.5,154,13.934943
-73.191876,160,13.95681
-72.4,159,13.978043
-71.279346,160,13.999392
-115.2,153,14.076055
-115.7,154,14.087878
-118.2,159,14.100549
-120.2,163,14.112481
-117.2,157,14.124612
-121.2,155,14.136283
-119.7,162,14.148104
-119.2,161,14.159985
-117.2,157,14.171608
-116.7,156,14.183091
