#{"t_start": 1764356434.299555, "env_id": "None"}
r,l,t
-69.290629,156,0.431545
-79.05,157,0.47309
-78.5,149,0.499597
-66.682757,162,0.532258
-82.25,161,0.563647
-73.522947,154,0.590701
-72.935714,200,0.629691
-76.335714,200,0.66749
-73.694493,157,0.709116
-85.2,158,0.751441
-70.835714,183,0.786289
-61.535714,156,0.813795
-68.575445,146,0.843311
-77.723304,159,0.871561
-75.95,153,0.901171
-66.635714,160,0.934947
-77.95,152,0.962134
-67.4,155,0.991823
-69.69815,152,1.01854
-75.35,161,1.050509
-55.712409,160,1.081416
-71.6,158,1.109241
-75.6,158,1.140039
-60.685714,156,1.170158
-83.8,156,1.197645
-70.7,157,1.227478
-84.040824,163,1.257539
-76.6,159,1.287888
-75.25,151,1.316678
-85.65,158,1.344545
-76.8,162,1.376782
-67.491746,163,1.409862
-73.8,157,1.438451
-69.35,158,1.469759
-58.797852,160,1.498321
-73.8,157,1.528264
-75.15,155,1.557658
-70.7,152,1.585859
-63.474065,164,1.617258
-66.85,156,1.644577
-78.75,154,1.674811
-53.271429,162,1.705721
-50.470811,160,1.733838
-53.321429,187,1.769165
-70.2,151,1.799335
-64.252105,160,1.827489
-71.05,153,1.856534
-71.05,165,1.890266
-80.9,159,1.919037
-68.161915,158,1.949621
-67.923824,157,1.977595
-71.5,156,2.008459
-59.835714,156,2.038351
-74.7,160,2.066305
-61.5,158,2.097149
-75.9,160,2.125855
-68.5,159,2.156327
-64.726384,163,2.187009
-70.85,153,2.215373
-67.2,160,2.245896
-52.799694,175,2.278573
-71.65,160,2.307798
-69.1,152,2.336926
-60.85,147,2.363001
-66.3,153,2.394427
-54.485714,186,2.430849
-60.973857,159,2.458904
-68.75,155,2.488297
-47.185714,159,2.519594
-67.55,151,2.546141
-71.3,156,2.576888
-63.05,160,2.605579
-65.0,157,2.637075
-59.82806,158,2.667279
-65.1,160,2.695407
-60.535714,180,2.730435
-64.157627,150,2.759453
-59.05,151,2.786138
-60.685714,160,2.81651
-53.781992,164,2.846794
-66.7,154,2.878842
-61.4,151,2.907781
-57.097167,160,2.937015
-70.25,151,2.966573
-65.842005,165,2.995869
-62.623908,153,3.024879
-59.071429,200,3.081105
-74.45,157,3.108714
-55.085714,158,3.138883
-61.413536,154,3.169934
-65.690825,157,3.197834
-59.8,159,3.227917
-60.485999,163,3.260265
-71.15,156,3.287963
-63.23812,157,3.318114
-80.2,159,3.346331
-66.0,163,3.380416
-65.65,158,3.410867
-60.077859,167,3.440345
-66.7,160,3.471677
