#{"t_start": 1764231601.8614662, "env_id": "None"}
r,l,t
-70.05,153,6.689486
-71.985714,195,6.716421
-73.95,161,6.738343
-59.970988,156,6.832276
-72.413875,168,6.855472
-59.285714,163,6.877747
-79.4,156,6.899052
-70.2,157,6.920454
-64.435714,161,7.012673
-65.985714,156,7.034211
-74.85,148,7.054138
-73.285714,163,7.07592
-57.171429,161,7.097866
-73.6,152,7.185933
-67.829817,164,7.208
-68.185062,154,7.229226
-73.05,161,7.299446
-60.132757,158,7.321666
-68.017564,156,7.409869
-53.844338,156,7.43126
-65.650612,155,7.45255
-69.789213,160,7.474109
-68.9801,166,7.496196
-71.935329,161,7.581975
-67.485714,166,7.605149
-68.435714,166,7.627822
-68.790547,151,7.647778
-83.5,161,7.669311
-68.035714,158,7.760983
-76.8,160,7.783423
-76.25,156,7.804853
-73.4,154,7.826488
-73.65,158,7.848508
-69.257765,154,7.933468
-78.25,161,7.955272
-67.347258,160,7.977411
-58.927367,160,7.998889
-69.307634,157,8.019907
-84.8,160,8.111527
-72.581477,154,8.132553
-56.871429,165,8.15519
-71.45,157,8.176619
-75.4,159,8.19838
-65.022973,161,8.285703
-68.724566,163,8.308257
-78.15,158,8.330092
-61.485714,166,8.352953
-75.75,161,8.374333
-65.425769,160,8.463555
-70.95,153,8.484552
-65.65,150,8.505248
-66.885714,191,8.531577
-67.570423,158,8.552685
-79.2,162,8.642476
-71.885714,200,8.670133
-69.4371,157,8.691812
-73.3,155,8.712658
-69.5,159,8.734193
-75.45,155,8.849413
-64.085714,162,8.871623
-82.7,154,8.892749
-69.05,159,8.915258
-65.1,158,8.936766
-57.624387,164,9.024311
-77.85,162,9.046671
-76.35,154,9.068121
-71.80292,154,9.089099
-70.187003,161,9.111014
-68.271429,176,9.205205
-75.8,157,9.227134
-71.370479,162,9.249407
-67.475125,159,9.271493
-62.285714,157,9.293013
-77.405601,162,9.432369
-69.385714,187,9.458482
-74.868783,159,9.480491
-77.5,156,9.502618
-75.685714,161,9.524862
-63.871429,200,9.621487
-66.536484,154,9.64254
-74.5,157,9.66424
-62.75,156,9.685511
-72.665814,165,9.707946
-78.1,157,9.798598
-66.581891,160,9.820763
-71.235714,188,9.846213
-68.335714,200,9.87334
-76.3,158,9.895003
-57.851344,165,9.992079
-72.65,162,10.014293
-73.083578,168,10.03728
-74.9,162,10.059822
-77.3,167,10.082544
-77.15,154,10.172789
-77.25,153,10.193833
-68.235714,200,10.22137
-76.25,153,10.242055
-72.661935,158,10.263328
-58.185714,161,10.357798
-71.84766,163,10.380627
-77.1,163,10.403082
-72.85,151,10.424003
-65.535714,153,10.445237
-73.320425,161,10.536927
-70.760819,168,10.560025
-72.0,159,10.581961
-74.9,154,10.603809
-68.511016,150,10.624283
-74.335714,162,10.715209
-68.227167,163,10.737659
-67.685714,150,10.758614
-71.898836,162,10.781179
-76.6,164,10.803774
-62.567525,163,10.894421
-78.0,159,10.915908
-81.25,156,10.937174
-65.985714,155,10.95817
-70.94776,159,10.98039
-69.51905,166,11.070883
-78.1,159,11.092488
-61.448429,163,11.114712
-57.071429,168,11.184591
-62.54723,161,11.205923
-73.85,158,11.297
-68.187154,165,11.32082
-76.15,153,11.342085
-60.285714,161,11.363687
-82.0,158,11.384795
-67.874691,166,11.476658
-79.8,155,11.498262
-77.275061,164,11.521127
-74.0,156,11.54262
-62.106098,162,11.564467
-74.35,156,11.653886
-82.65,160,11.675918
-56.395183,162,11.698171
-76.531175,200,11.726058
-74.2,164,11.74858
-68.805817,156,11.845864
-71.585714,195,11.872755
-66.735714,152,11.893828
-73.338541,158,11.915424
-59.135714,156,11.936547
-65.885714,154,12.027631
-66.135714,166,12.050668
-69.485714,167,12.07364
-83.15,156,12.095182
-71.929922,155,12.116688
-60.435714,158,12.209405
-77.75,155,12.230903
-69.421429,200,12.258439
-73.729068,161,12.281222
-71.371429,200,12.308298
-64.856175,160,12.404203
-67.735714,158,12.426003
-78.25,155,12.447538
-68.8,155,12.469024
-67.893704,163,12.491491
-76.7,153,12.579757
-70.635714,165,12.602324
-64.871429,192,12.628629
-64.650584,154,12.64965
-74.762224,160,12.671973
-68.485714,173,12.763929
-72.4,149,12.784761
-70.95,148,12.805153
-70.75,156,12.827181
-72.457849,156,12.848553
-74.425021,166,12.940154
-70.285714,200,12.967627
-74.9,155,12.989442
-72.438503,165,13.012493
-72.135794,158,13.034373
-70.250468,157,13.126125
-76.81811,169,13.149426
-76.0,151,13.169733
-67.735714,180,13.193697
-78.3,157,13.214944
-63.585714,160,13.306233
-76.4,160,13.328443
-60.75,151,13.349537
-73.4,159,13.419006
-60.335039,154,13.439803
-78.3,155,13.527877
-65.471008,161,13.549833
-58.735053,161,13.572292
-74.208176,155,13.593601
-80.8,157,13.615107
-73.1,158,13.703402
-64.785714,163,13.725921
-68.181468,156,13.747131
-60.421429,157,13.768489
-75.9,164,13.791432
-77.4,157,13.880809
-67.235714,200,13.908911
-71.021429,167,13.932368
-65.335714,158,13.954874
-74.160466,157,13.976195
-74.3,165,14.072277
-78.6,161,14.094341
-77.3,166,14.117128
-63.385714,186,14.142612
-80.15,158,14.164239
-76.15,161,14.255407
-67.735714,160,14.277431
-67.804961,156,14.298554
-72.3,149,14.318731
-59.835714,159,14.340486
-68.017591,156,14.429726
-72.7,159,14.451692
-67.4,153,14.472842
-70.739576,164,14.49568
-80.3,156,14.516711
-67.737405,156,14.605188
-67.785714,151,14.625706
-70.3,161,14.647679
-71.0,150,14.668003
-80.1,159,14.689917
-68.266045,162,14.777825
-54.585714,163,14.800099
-59.695894,154,14.821052
-57.385714,163,14.843138
-61.735714,198,14.869861
-65.335714,158,14.959849
-72.65,159,14.981848
-57.585714,168,15.004481
-73.220663,156,15.025815
-67.935714,156,15.046635
-119.05,158,15.127036
-122.6,166,15.140297
-120.55,161,15.153177
-116.6,154,15.165541
-120.55,161,15.178459
-115.8,156,15.190732
-117.6,156,15.202922
-120.05,160,15.215832
-120.6,162,15.228716
-116.4,159,15.241508
