#{"t_start": 1764356911.853086, "env_id": "None"}
r,l,t
-74.035714,174,0.493283
-72.083588,158,0.521082
-81.4,165,0.550338
-68.760131,161,0.57984
-82.75,162,0.608621
-75.160682,165,0.637706
-75.4,150,0.664101
-72.503714,165,0.694521
-74.521429,195,0.72804
-79.05,148,0.75353
-77.3,158,0.781629
-69.539094,162,0.809715
-73.009468,151,1.132547
-58.121429,168,1.161654
-70.890699,148,1.187236
-75.05,158,1.216231
-71.061141,162,1.244982
-62.271429,166,1.274394
-79.2,153,1.301288
-69.161874,154,1.329295
-78.571429,197,1.364055
-65.859085,151,1.390543
-71.194982,167,1.420813
-76.15,153,1.447921
-65.185714,158,1.475931
-64.470838,160,1.786273
-66.450394,164,1.814782
-74.75,154,1.842651
-64.017814,157,1.869873
-67.585714,166,1.898576
-72.262374,163,1.926778
-64.670993,155,1.954856
-68.8,155,1.982248
-67.717332,156,2.009722
-69.580797,156,2.037275
-72.421429,200,2.073853
-68.103691,158,2.101835
-69.45,156,2.412547
-68.385714,180,2.444659
-75.5,156,2.473202
-69.65,154,2.500099
-72.43586,162,2.528259
-61.535714,200,2.562842
-68.95,154,2.590879
-71.25,153,2.61813
-65.102136,165,2.647217
-59.435714,165,2.676335
-58.480073,167,2.706922
-62.13127,163,2.735876
-60.285714,156,2.76362
-62.585714,161,3.074328
-71.919918,190,3.108792
-66.371429,200,3.1463
-58.326819,168,3.178728
-60.021189,161,3.210181
-69.45,157,3.263093
-56.371429,157,3.292231
-56.030416,162,3.322779
-67.028432,160,3.351725
-70.835646,172,3.382912
-52.993559,159,3.412318
-58.435714,151,3.440686
-70.85,144,3.770122
-62.785714,156,3.797416
-59.832818,159,3.825266
-63.775497,157,3.85377
-68.4,154,3.880583
-54.985714,156,3.907582
-57.932134,160,3.935367
-63.627901,154,3.963447
-56.485714,192,3.997561
-65.335714,177,4.028919
-59.469994,163,4.058899
-59.067211,166,4.08846
-64.567398,160,4.116744
-63.80699,161,4.433737
-67.068663,170,4.464535
-64.123889,160,4.494347
-69.182749,168,4.524505
-59.885714,164,4.553956
-62.485714,180,4.587673
-57.821429,179,4.619935
-51.935714,155,4.647591
-56.985714,155,4.67549
-59.821429,183,4.709261
-56.135714,160,4.73809
-57.735714,155,4.766045
-70.6,154,5.080528
