#{"t_start": 1764358369.462333, "env_id": "None"}
r,l,t
-78.125508,152,0.537204
-78.85,152,0.564502
-70.685714,163,0.592346
-80.497873,167,0.622854
-84.25,162,0.650313
-70.785714,200,0.68416
-68.185714,200,0.718575
-71.793903,154,0.744906
-69.45,157,0.771286
-65.615783,155,0.797166
-78.3,161,0.824906
-76.5,153,0.850886
-71.45,151,0.964154
-77.585714,163,0.991784
-77.05,154,1.018282
-83.4,159,1.046617
-67.459756,158,1.074109
-68.685714,150,1.099298
-71.635714,162,1.126722
-74.253287,162,1.155194
-71.201789,164,1.18292
-72.985714,198,1.216284
-72.681814,164,1.244884
-61.510711,157,1.272637
-83.1,160,1.299914
-84.4,160,1.400383
-71.535714,200,1.434773
-70.581064,162,1.463206
-71.610978,200,1.49745
-57.535714,160,1.52466
-68.129279,159,1.551682
-64.885714,156,1.578947
-74.45,159,1.605928
-60.521429,200,1.639736
-77.0,154,1.666544
-71.689863,161,1.6942
-76.285714,152,1.720301
-68.113682,163,1.821327
-58.485714,165,1.848893
-71.220504,158,1.877412
-74.35,160,1.905237
-73.55,154,1.931399
-68.171429,200,1.964773
-70.3,160,1.992372
-76.65,156,2.019239
-63.121429,200,2.053058
-69.135714,164,2.080388
-78.204475,162,2.108707
-70.15,154,2.134501
-65.135714,153,2.233562
-66.235714,157,2.260352
-64.574251,163,2.287993
-69.935714,160,2.316351
-69.62488,162,2.34368
-66.085714,162,2.371025
-62.385714,161,2.398096
-75.75,159,2.426298
-76.506996,164,2.454283
-69.15,162,2.481461
-70.13685,165,2.509107
-75.15,149,2.535253
-68.3,159,2.562023
-67.135714,160,2.661432
-81.25,158,2.707487
-73.15,155,2.735199
-58.585714,164,2.762995
-73.419501,157,2.789584
-68.278504,160,2.816446
-62.823196,153,2.843672
-77.741394,162,2.870899
-67.469062,152,2.896403
-69.599723,151,2.921487
-58.885714,155,2.948758
-71.885714,156,2.975044
-76.65,159,3.001483
-71.85,159,3.101491
-71.529303,167,3.1295
-64.874819,162,3.15806
-62.69356,166,3.185973
-76.6,157,3.212221
-71.2,161,3.239818
-75.75244,157,3.266555
-74.25,156,3.292957
-67.721429,196,3.326316
-78.9,160,3.354481
-67.785714,158,3.381381
-61.259022,160,3.408188
-67.069094,157,3.434486
-68.85,160,3.535026
-64.559037,165,3.564521
-59.824439,165,3.592817
-60.185714,161,3.619965
-72.25,159,3.646577
-84.6,156,3.674152
-73.15,162,3.701552
-82.1,160,3.728605
-77.862679,166,3.756298
-67.7,158,3.784312
-81.7,160,3.811464
-72.5,156,3.837834
-71.9,155,3.936808
-70.08652,161,3.963948
-66.735714,164,3.992834
-68.330794,159,4.019714
-69.4,153,4.045663
-74.746778,200,4.080158
-65.015298,161,4.107284
-75.65,162,4.134589
-73.9,153,4.160647
-62.385714,159,4.188343
-77.6,153,4.2152
-88.1,161,4.242369
-55.885714,168,4.270665
-72.335714,168,4.372225
-62.774117,163,4.400853
-76.55,156,4.427867
-76.1,155,4.453826
-67.977681,157,4.480096
-68.048415,166,4.508958
-68.092458,161,4.535863
-76.1,152,4.561552
-70.1,151,4.586983
-80.645513,155,4.614132
-71.85,153,4.639633
-67.740569,160,4.666692
-77.6,156,4.693299
-69.45,155,4.795402
-76.4,155,4.822876
-58.835714,160,4.850484
-69.95,155,4.876643
-72.3,159,4.903562
-70.15,153,4.930207
-71.668274,164,4.958043
-71.350211,179,4.988492
-68.625592,167,5.016275
-72.4,150,5.042371
-62.171429,191,5.07484
-68.467335,155,5.10091
-67.916112,162,5.127978
-60.763035,159,5.228174
-70.215881,161,5.256815
-72.95,155,5.283294
-71.1,162,5.310508
-73.3,156,5.336975
-68.540533,154,5.364443
-62.135714,152,5.391782
-79.0,162,5.420355
-70.15,153,5.447536
-75.05,158,5.47611
-67.861253,161,5.503519
-88.15,159,5.530393
-61.885714,159,5.6312
-65.929329,155,5.657908
-72.165144,161,5.686688
-71.342259,159,5.71386
-71.405014,159,5.741398
-59.235714,164,5.77001
-81.15,162,5.797649
-74.45,166,5.826322
-70.55,158,5.853362
-62.771429,200,5.888535
-68.379911,158,5.915278
