#{"t_start": 1764356390.566059, "env_id": "None"}
r,l,t
-59.95,159,6.099965
-51.679962,154,6.127977
-58.8,156,6.157044
-61.35,155,6.186225
-54.5,157,6.214579
-60.45,154,6.242386
-44.935714,165,6.274725
-55.5,155,6.305394
-64.95,152,6.333138
-57.55,160,6.361938
-55.45,156,6.39107
-62.25,163,6.421923
-48.685714,147,6.448486
-48.562686,163,6.478565
-57.25,148,6.505566
-59.95,159,6.534166
-65.05,158,6.566428
-61.5,152,6.595044
-55.25,156,6.623226
-55.75,155,6.650718
-59.8,157,6.680078
-61.8,150,6.708556
-56.9,151,6.735723
-56.5,159,6.763939
-59.85,148,6.793548
-58.4,163,6.824632
-61.4,152,6.852304
-58.6,157,6.880337
-62.8,167,6.911067
-52.251931,161,6.941475
-60.8,157,6.969751
-55.4,152,6.997136
-53.123009,166,7.030597
-62.3,155,7.058422
-56.75,156,7.087702
-60.45,153,7.116593
-61.2,158,7.145348
-57.1,156,7.173641
-51.564099,160,7.203582
-60.6,156,7.232865
-57.5,158,7.263674
-61.4,158,7.292455
-60.85,155,7.321251
-61.15,156,7.351202
-55.85,162,7.380042
-62.2,155,7.407891
-58.95,155,7.436925
-63.05,163,7.46751
-64.8,158,7.498013
-55.223313,162,7.528096
-55.357959,162,7.557487
-51.197854,160,7.587541
-62.1,158,7.615702
-59.55,156,7.644779
-55.9,150,7.67199
-56.2,154,7.70092
-58.3,150,7.729833
-55.1,152,7.758814
-57.75,154,7.786263
-60.7,157,7.814689
-58.95,156,7.844741
-60.05,154,7.872717
-59.4,163,7.90203
-62.05,148,7.928556
-68.6,158,7.957953
-60.15,159,7.990646
-58.2,154,8.018465
-75.1,163,8.047557
-66.55,160,8.077298
-54.230187,154,8.106406
-58.15,160,8.135116
-61.15,157,8.164313
-62.95,162,8.193681
-58.95,161,8.22624
-55.9,159,8.254752
-43.426898,160,8.284661
-57.25,158,8.313034
-59.15,165,8.343781
-57.75,153,8.372364
-57.1,155,8.400434
-56.0,157,8.428604
-60.0,150,8.457748
-58.35,158,8.488864
-57.8,155,8.516936
-60.6,148,8.543511
-57.25,152,8.570812
-52.520889,163,8.601369
-60.25,156,8.63072
-60.05,156,8.658688
-63.6,163,8.690807
-46.721429,185,8.725668
-50.685714,164,8.755121
-42.591305,160,8.783644
-58.9,156,8.812667
-53.136071,161,8.843204
-59.3,154,8.870695
-58.7,159,8.900205
-53.15,155,8.930809
-60.5,164,8.961591
-56.6,161,8.990442
-56.65,156,9.019723
-60.9,159,9.048317
-57.45,156,9.07655
-59.85,158,9.107066
-61.4,161,9.136433
-59.7,155,9.166683
-54.042499,163,9.195998
-66.3,161,9.227472
-56.497714,163,9.256678
-59.25,156,9.284564
-63.1,160,9.314096
-57.776113,160,9.344846
-57.95,152,9.372129
-57.35,148,9.400709
-61.2,164,9.431493
-44.057495,164,9.462626
-57.9,152,9.490002
-58.3,151,9.517048
-57.4,152,9.545751
-59.1,160,9.57462
-56.75,161,9.605037
-62.7,156,9.635496
-56.4,149,9.66293
-62.35,157,9.691082
-59.2,160,9.721234
-50.497696,159,9.750642
-55.65,159,9.779426
-60.95,162,9.808372
-59.45,158,9.837906
-52.308674,160,9.869892
-58.4,163,9.916891
-64.05,159,9.945441
-61.15,160,9.976758
-61.9,161,10.005646
-62.6,154,10.033127
-49.097329,200,10.071119
-62.05,161,10.100149
-54.949444,163,10.131681
-61.5,161,10.161542
-60.65,154,10.19074
-58.1,155,10.218444
-61.15,149,10.245089
-62.05,154,10.274191
-53.663082,163,10.303628
-59.75,154,10.332738
-54.604048,165,10.364509
-58.9,151,10.392953
-57.4,156,10.420838
-46.1895,164,10.451295
-57.35,159,10.480499
-60.3,162,10.509715
-57.35,154,10.537173
-59.3,157,10.566581
-62.0,152,10.596906
-59.05,157,10.626198
-59.75,157,10.654469
-57.5,155,10.682406
-58.8,152,10.713555
-55.3,161,10.74236
-60.85,156,10.770569
-57.918864,167,10.801683
-59.15,159,10.833641
-59.95,155,10.862208
-55.6,160,10.890706
-52.585737,154,10.919631
-59.15,161,10.948505
-57.75,158,10.97785
-57.5,159,11.007625
-55.05,150,11.035093
-59.4,160,11.063886
-56.1,155,11.094943
-55.8,155,11.124356
-55.65,154,11.152376
-55.65,154,11.179925
-60.75,168,11.210672
-54.85,155,11.239843
-55.9,159,11.267995
-54.55,150,11.295404
-58.0,155,11.326521
-55.7,156,11.35632
-55.7,156,11.384603
-53.65,152,11.412107
-56.4,152,11.440458
-57.3,152,11.467966
-55.5,163,11.498506
-54.4,163,11.527734
-56.9,160,11.559797
-60.9,163,11.589493
-55.95,155,11.618984
-49.544092,161,11.648867
-54.1,159,11.677531
-56.15,163,11.706916
-53.3,154,11.73589
-57.25,161,11.765898
-56.5,154,11.795826
-55.5,154,11.823641
-54.45,157,11.85408
-54.85,157,11.882372
-56.75,152,11.909527
-55.05,162,11.938187
-56.0,153,11.966577
-57.25,152,11.995309
-57.65,157,12.025475
-58.2,153,12.053149
-54.8,148,12.081113
-52.556361,156,12.109256
-57.5,157,12.138846
-69.05,163,12.16866
-61.8,155,12.197081
-54.3,157,12.225279
-54.32218,166,12.257929
-54.2,156,12.287295
-54.8,157,12.315351
-65.7,156,12.343614
-57.6,159,12.373236
-49.378681,163,12.404128
-50.790926,159,12.432881
-60.15,166,12.462492
-54.7,163,12.496024
-53.65,162,12.525536
-55.4,153,12.553094
-59.55,165,12.582753
-55.1,154,12.613849
-54.85,166,12.644056
-55.05,153,12.671845
-55.45,160,12.70168
-54.65,153,12.729588
-49.682003,165,12.763007
-59.65,155,12.790879
-53.85,159,12.820441
-56.9,154,12.84811
-53.4,148,12.875661
-56.2,157,12.904046
-46.735714,161,12.933873
-56.55,156,12.962104
-54.85,158,12.993998
-54.85,159,13.023835
-54.65,153,13.051353
-54.45,157,13.079662
-56.55,155,13.107704
-57.25,160,13.139278
-53.25,155,13.16736
-56.2,151,13.194725
-55.85,152,13.225527
-54.05,161,13.254456
-55.75,160,13.2848
-56.35,150,13.311794
-59.6,163,13.34239
-54.55,160,13.371753
-53.2,155,13.401408
-54.5,158,13.429775
-61.35,162,13.461972
-57.75,162,13.491434
-57.75,163,13.521813
-54.7,162,13.551945
-54.7,165,13.581573
-58.0,160,13.610872
-54.9,160,13.640783
-54.75,156,13.670039
-60.85,157,13.700608
-56.6,155,13.728799
-60.65,163,13.760462
-53.4,149,13.787411
-54.2,155,13.815088
-54.55,161,13.843975
-55.35,154,13.874113
-55.4,149,13.900963
-57.3,162,13.932245
-55.1,154,13.959939
-56.5,162,13.990105
-55.7,156,14.019569
-54.65,156,14.047333
-54.75,157,14.076713
-54.95,159,14.105609
-51.900874,161,14.135743
-53.9,161,14.166863
-55.2,156,14.196263
-56.7,159,14.224943
-54.8,160,14.254985
-56.85,156,14.283674
-56.45,156,14.311778
-54.5,161,14.340855
-55.3,157,14.369262
-48.722758,159,14.402221
-50.45,162,14.43571
-47.052568,161,14.475124
-53.8,157,14.507016
-53.95,151,14.536797
-51.033304,160,14.566081
-56.95,155,14.59555
-58.1,161,14.625117
-57.9,162,14.658127
-55.85,152,14.686493
-58.25,155,14.716047
-55.4,151,14.74351
-58.3,157,14.771842
-60.2,158,14.802434
-59.45,158,14.831324
-55.7,150,14.858546
-58.9,151,14.885619
-61.75,158,14.917274
-55.8,161,14.948042
-55.4,154,14.975724
-57.6,152,15.002644
-55.6,147,15.030236
-58.35,156,15.058443
-60.8,152,15.086857
-58.25,155,15.115455
-62.35,156,15.146181
-59.15,157,15.174858
-62.4,161,15.205401
-59.7,159,15.235134
-65.35,163,15.264724
-59.25,157,15.293062
-58.35,158,15.322888
-63.3,154,15.351946
-40.715574,164,15.38349
-62.45,165,15.413469
-59.35,159,15.444806
-58.45,159,15.473054
-54.75,158,15.501128
-56.55,159,15.529942
-54.75,158,15.560984
-63.9,157,15.589117
-58.4,158,15.619465
-58.65,163,15.650265
-59.5,154,15.678321
-60.4,150,15.706674
-54.95,158,15.734713
-56.75,162,15.76491
-56.85,153,15.792598
-57.05,160,15.822643
-58.2,155,15.85313
-54.3,149,15.880453
-57.15,158,15.908805
-58.45,150,15.935715
-59.7,158,15.966086
-57.7,154,15.993887
-54.85,158,16.02239
-54.35,159,16.050867
-56.7,160,16.101511
-58.6,155,16.130229
-54.15,153,16.157368
-53.8,158,16.186675
-58.0,160,16.215257
-53.45,150,16.24355
-56.3,152,16.272122
-54.1,155,16.301583
-54.25,157,16.329949
-38.80546,155,16.360372
-52.85,154,16.390896
-56.95,157,16.419439
-54.1,154,16.447125
-54.2,155,16.475726
-53.15,154,16.509763
-57.0,158,16.544078
-61.6,161,16.57359
-63.7,154,16.605356
-63.7,148,16.632579
-70.4,163,16.663621
-60.65,157,16.692512
-68.25,158,16.721373
-61.35,151,16.74865
-60.3,161,16.778563
-60.1,156,16.807366
-62.55,152,16.837339
-57.45,157,16.865833
-60.7,159,16.894438
-58.25,155,16.924944
-53.594621,160,16.953921
-57.45,157,16.982131
-60.8,160,17.011962
-58.75,149,17.03914
-59.65,150,17.069742
-56.85,156,17.098083
-57.65,154,17.127131
-59.85,162,17.158074
-60.0,153,17.18968
-59.75,156,17.220833
-60.95,156,17.249774
-62.65,154,17.277704
-59.9,153,17.3054
-61.75,155,17.338705
-55.1,165,17.369744
-57.25,163,17.398994
-58.95,158,17.428073
-58.9,160,17.45873
-55.7,151,17.48579
-53.45,159,17.514082
-57.95,159,17.543938
-53.75,146,17.572205
-56.5,167,17.603806
-53.35,158,17.632169
-54.85,161,17.662496
-53.5,160,17.691049
-55.55,156,17.720832
-54.4,161,17.750847
-54.9,159,17.779594
-57.55,161,17.810713
-54.0,158,17.840739
-53.5,150,17.869106
-56.1,166,17.898949
-54.65,157,17.927188
-54.6,156,17.957401
-56.1,156,17.985834
-57.2,160,18.014265
-53.8,156,18.044264
-60.55,157,18.075216
-59.9,161,18.104431
-56.6,151,18.131646
-58.1,154,18.159173
-54.75,157,18.188824
-54.8,160,18.218928
-57.25,161,18.247668
-54.45,161,18.279193
-54.3,156,18.307456
-54.0,159,18.3375
-53.85,157,18.365661
-59.95,154,18.394513
-62.05,165,18.424324
-55.05,156,18.453598
-54.35,158,18.482836
-58.6,162,18.514609
-55.7,158,18.543064
-54.45,152,18.57059
-57.2,160,18.602038
-54.4,157,18.630563
-54.75,159,18.659126
-58.5,161,18.688109
-57.6,158,18.719144
-54.45,152,18.748513
-57.55,161,18.777781
-58.75,156,18.807015
-56.6,159,18.837238
-56.75,152,18.864654
-58.35,155,18.892404
-40.587238,163,18.922916
-63.25,158,18.952826
-55.6,153,18.981581
-58.25,156,19.01098
