#{"t_start": 1764075558.2392619, "env_id": "None"}
r,l,t
-38.153018,200,30.681158
-25.929831,200,30.73188
-43.67364,200,30.782786
-24.978905,200,30.83541
-22.244052,200,30.886255
-38.38186,200,30.937204
-6.340171,200,30.988665
-17.795062,200,31.039328
-18.614814,200,31.08944
-37.173092,200,31.140905
-22.553286,200,31.190719
-33.204142,200,31.242764
-18.466784,200,31.293259
-13.373917,200,31.346855
-18.137646,200,31.397004
-28.12868,200,31.448741
-17.827264,200,31.498924
-15.937629,200,31.550495
-26.470625,200,31.600758
-7.859046,200,31.651914
-19.196433,200,31.702175
-2.813803,200,31.753835
-9.042887,200,31.803853
-56.25,161,31.847903
-10.099467,200,31.897755
-30.351474,200,31.948791
-21.657673,200,31.999185
-19.651275,200,32.076224
-22.610171,200,32.127257
-19.210302,200,32.178443
-20.686742,200,32.228533
-19.717617,200,32.280085
-23.984771,200,32.33004
-31.315544,200,32.384006
1.809035,200,32.434179
-16.95757,200,32.485735
4.739827,200,32.536293
-16.429626,200,32.58749
-9.15843,200,32.637389
-21.693353,200,32.68852
-79.287404,200,32.738223
-25.539166,200,32.789529
-78.391558,200,32.840052
-26.56193,200,32.892892
-8.627391,200,32.94318
-11.242711,200,32.99374
-17.988234,200,33.044255
-5.611295,200,33.095121
-72.704342,200,33.145683
-5.487342,200,33.195655
-2.052524,200,33.247267
-2.925572,200,33.297496
-21.81917,200,33.348693
-6.080457,200,33.401856
-7.060025,200,33.454043
-4.931532,200,33.504636
-9.798975,200,33.556069
-45.193799,200,33.606027
-5.461311,200,33.657613
-0.431072,200,33.707689
-12.464914,200,33.758991
-2.260832,200,33.80918
-26.84691,200,33.860683
-65.689063,200,33.913229
-5.370516,200,33.964495
-5.524341,200,34.014816
-23.092857,200,34.066482
-24.209076,200,34.11666
-7.775744,200,34.1683
-50.497962,200,34.218147
-14.678909,200,34.269466
-4.592983,200,34.319604
-7.737428,200,34.370831
-24.242857,200,34.423858
-14.747895,200,34.475216
-5.795864,200,34.525834
1.942781,200,34.577268
-3.314112,200,34.62761
-11.228152,200,34.678893
-7.015499,200,34.72917
-24.937677,200,34.780028
-6.112378,200,34.830196
-18.752284,200,34.881219
-3.70903,200,34.934123
-5.139263,200,34.985627
-0.640655,200,35.036285
-19.792857,200,35.087662
-4.295007,200,35.138116
9.267976,200,35.187888
-6.21477,200,35.239545
-3.007304,200,35.28971
-3.94512,200,35.341435
-9.735675,200,35.39141
-13.040306,200,35.445322
3.296249,200,35.495544
-26.83775,185,35.543772
-5.126369,200,35.593905
-4.857829,200,35.645771
-2.67492,200,35.695892
-26.982562,190,35.74498
4.951003,200,35.794819
-27.467618,188,35.843389
-21.93053,200,35.893638
-9.193162,200,35.947521
-24.042857,200,35.997733
-10.792859,200,36.049317
-16.249413,200,36.099384
-10.795387,200,36.150504
-3.842857,200,36.200657
-6.81924,200,36.251632
-4.427019,200,36.30237
-27.729312,200,36.353647
3.789902,200,36.403913
-20.171031,200,36.457932
-17.190481,200,36.50832
0.729084,200,36.559181
-59.407143,184,36.60551
-0.970992,200,36.655688
7.085125,200,36.707037
-15.54634,200,36.756796
-11.371052,200,36.808004
-5.171474,200,36.857772
-70.149687,199,36.909299
-9.225213,200,36.961762
2.343373,200,37.01308
-10.713268,200,37.063181
-19.476106,200,37.114905
-31.414581,200,37.165148
-4.064675,200,37.216365
-9.786467,200,37.266178
-27.365505,200,37.317474
-24.094131,200,37.367667
-1.846819,200,37.419164
14.254623,200,37.472151
-0.77202,200,37.523598
-10.02896,200,37.573675
9.277192,200,37.625437
-14.228288,200,37.675728
-23.270467,200,37.727228
7.80809,200,37.777237
-24.479366,200,37.828805
10.190739,200,37.879365
13.907435,200,37.931168
-9.084564,200,37.983918
14.38093,200,38.035655
16.484739,200,38.086048
-11.718997,200,38.137744
0.743632,200,38.188127
10.139623,200,38.239601
2.506925,200,38.290161
7.977931,200,38.341073
5.762742,200,38.392143
-1.828418,200,38.444371
-36.907143,187,38.493798
4.75681,200,38.544143
6.621147,200,38.595422
-8.755783,200,38.645442
-9.817694,200,38.69676
5.893399,200,38.746904
11.09068,200,38.798346
12.471549,200,38.848513
10.768349,200,38.900249
13.767683,200,38.950161
16.207827,200,39.004336
-5.865672,200,39.054627
16.438906,200,39.106629
8.667904,200,39.157313
10.398044,200,39.208774
9.349097,200,39.258674
11.888632,200,39.312175
6.027407,200,39.364362
1.026244,200,39.416262
16.34413,200,39.466358
16.157536,200,39.520265
12.808565,200,39.570187
12.34502,200,39.621853
15.597506,200,39.673396
13.086845,200,39.727902
15.336796,200,39.778639
14.366294,200,39.830199
10.241601,200,39.880206
15.260059,200,39.931838
13.260007,200,39.981777
10.977067,200,40.035256
12.356073,200,40.085678
9.995081,200,40.136956
11.389466,200,40.188024
10.576054,200,40.239039
9.594686,200,40.289849
13.360739,200,40.340389
12.699978,200,40.392391
14.522178,200,40.443508
8.879483,200,40.496212
8.381943,200,40.54956
4.607143,200,40.601591
8.196045,200,40.652265
5.055612,200,40.704734
15.320197,200,40.755185
10.763729,200,40.806555
15.017706,200,40.856957
-1.142857,200,40.908516
9.505616,200,40.959092
10.907143,200,41.010551
-42.871429,162,41.053618
12.414691,200,41.105843
12.785607,200,41.156717
10.92926,200,41.20885
14.483212,200,41.258928
12.997687,200,41.310302
10.728437,200,41.360574
-54.672557,200,41.412165
13.188447,200,41.462673
13.468434,200,41.514107
15.335728,200,41.592667
14.401842,200,41.6444
-23.712099,200,41.694545
12.691007,200,41.746143
10.574897,200,41.795805
11.214463,200,41.847207
8.586465,200,41.896959
13.58047,200,41.947848
10.198209,200,41.998123
13.010647,200,42.049314
6.854698,200,42.101548
8.156089,200,42.152866
15.393385,200,42.203501
14.9309,200,42.255041
10.067837,200,42.305282
14.357498,200,42.356036
12.384355,200,42.406519
14.048926,200,42.45746
17.289338,200,42.507917
15.325936,200,42.558597
15.207873,200,42.611321
14.666239,200,42.662197
11.394117,200,42.712397
16.602795,200,42.762477
11.682772,200,42.813867
13.240711,200,42.863849
15.457497,200,42.914923
11.92519,200,42.964841
15.399207,200,43.016325
14.253933,200,43.065757
13.63053,200,43.119873
13.495187,200,43.169575
14.555405,200,43.220931
15.747139,200,43.270815
14.21422,200,43.322612
11.294798,200,43.372706
16.528208,200,43.425228
14.665056,200,43.475318
11.158509,200,43.527134
16.227981,200,43.577429
14.98784,200,43.631282
13.963143,200,43.681332
15.951955,200,43.733223
15.402715,200,43.783542
10.637095,200,43.835077
15.342508,200,43.885306
16.369271,200,43.936739
12.989804,200,43.986623
16.471771,200,44.038217
15.48201,200,44.088224
17.955522,200,44.14183
10.794014,200,44.192643
15.438434,200,44.244819
14.764142,200,44.29516
14.825889,200,44.346243
15.228478,200,44.396338
16.15804,200,44.447227
7.110406,200,44.497598
8.526393,200,44.547741
14.024722,200,44.599193
17.013156,200,44.651552
15.809131,200,44.703226
14.86405,200,44.753509
15.601225,200,44.805131
16.050197,200,44.855199
15.884384,200,44.906598
9.416424,200,44.956431
-24.574249,200,45.008188
15.848257,200,45.05874
15.457224,200,45.110029
-15.471429,200,45.162262
14.905226,200,45.214099
-5.207112,200,45.26432
-20.474912,200,45.316257
-10.477881,200,45.366512
15.485666,200,45.418114
16.100644,200,45.468512
17.256479,200,45.520203
15.83901,200,45.570371
4.339124,200,45.621799
14.553108,200,45.673919
15.344196,200,45.725565
16.076715,200,45.775852
13.315225,200,45.82745
11.932566,200,45.877577
16.224319,200,45.928762
17.411728,200,45.981466
13.420423,200,46.039415
18.965982,200,46.090712
14.250612,200,46.142201
16.884321,200,46.195222
14.389574,200,46.246788
12.295265,200,46.297757
11.697438,200,46.348919
11.272374,200,46.399335
11.837069,200,46.449837
13.908592,200,46.500475
10.925981,200,46.550275
3.07644,200,46.601815
13.561386,200,46.651868
7.709964,200,46.705992
12.9918,200,46.755972
14.288399,200,46.807446
10.879098,200,46.858049
8.586052,200,46.909636
12.477273,200,46.959557
18.066643,200,47.010989
12.473619,200,47.061103
17.257134,200,47.113274
14.571753,200,47.163202
10.121369,200,47.216945
17.627547,200,47.266986
16.520978,200,47.318336
-57.235714,156,47.357608
13.613714,200,47.408952
14.909498,200,47.459117
14.771679,200,47.510243
12.93777,200,47.560764
17.419802,200,47.61196
17.738503,200,47.662544
17.845416,200,47.716178
14.813792,200,47.766733
17.131167,200,47.819672
14.660379,200,47.870765
15.175715,200,47.921764
15.088583,200,47.972202
15.538309,200,48.022854
16.094925,200,48.07748
14.992146,200,48.136178
18.49259,200,48.18796
16.957681,200,48.242157
18.230254,200,48.292832
14.134296,200,48.344228
14.563733,200,48.394538
11.444174,200,48.446927
14.877154,200,48.50101
17.92291,200,48.556868
16.818381,200,48.608236
15.610906,200,48.660219
12.742498,200,48.711439
15.609328,200,48.764906
17.572409,200,48.815704
16.8317,200,48.867357
14.961689,200,48.91776
16.091558,200,48.968747
16.073241,200,49.019295
16.386613,200,49.071281
17.513044,200,49.122168
17.178016,200,49.172275
17.52116,200,49.224108
15.63305,200,49.276708
13.751003,200,49.328255
17.243535,200,49.378544
5.334696,200,49.430243
16.328861,200,49.480374
15.930467,200,49.531889
6.278984,200,49.581958
14.924178,200,49.633407
18.377366,200,49.683748
11.721568,200,49.735313
11.944332,200,49.787384
