#{"t_start": 1764082656.670414, "env_id": "None"}
r,l,t
-74.6,152,0.572235
-71.730595,156,0.603584
-80.2,150,0.633561
-66.382456,156,0.663656
-73.291008,168,0.694897
-62.185714,162,0.727462
-60.685714,154,0.759724
-73.35,153,0.7882
-73.55,154,0.81764
-74.25,150,0.846737
-73.385714,200,0.887616
-72.034477,164,0.918655
-66.785714,152,0.94827
-71.187541,194,0.985261
-57.796409,158,1.015235
-73.689765,155,1.045188
-72.419386,152,1.074122
-72.84478,154,1.103185
-72.359777,164,1.134877
-71.45,152,1.16451
-68.085714,155,1.196373
-67.235476,158,1.226847
-79.315157,166,1.25904
-78.0,155,1.288638
-64.72081,157,1.318387
-68.166687,158,1.349027
-69.1,157,1.379863
-78.05,157,1.409537
-71.7,161,1.440018
-66.735714,154,1.470355
-68.152386,154,1.501719
-61.044285,163,1.533558
-67.438236,161,1.563896
-67.035714,162,1.596358
-69.676798,161,1.627767
-75.8,157,1.657556
-63.674887,200,1.696594
-68.449696,156,1.726602
-78.9,162,1.757588
-66.616545,200,1.797203
-68.850838,155,1.829791
-67.085714,162,1.860306
-66.492378,154,1.890783
-71.186439,158,1.921182
-76.771429,189,1.957877
-68.376407,160,1.989371
-69.471429,200,2.027865
-68.6347,164,2.05932
-64.335714,164,2.090302
-63.890917,159,2.121966
-62.135714,164,2.156473
-69.152454,165,2.188157
-61.885714,155,2.219995
-56.035714,165,2.251622
-63.285714,161,2.283234
-65.822335,158,2.314614
-66.985714,150,2.344063
-74.35,157,2.374176
-67.012085,200,2.413301
-72.535714,194,2.450958
-75.95,161,2.484496
-68.4,153,2.515182
-57.878288,151,2.545123
-66.235714,153,2.574494
-62.571429,200,2.613371
-65.424298,157,2.645007
-66.335714,169,2.677596
-68.422367,158,2.708983
-54.371429,155,2.740713
-67.0,152,2.770352
-67.618817,162,2.804277
-61.66138,155,2.835263
-68.724935,165,2.867912
-69.33671,162,2.900396
-56.535714,161,2.932212
-69.285714,200,2.971976
-65.185714,168,3.00462
-66.15,156,3.035383
-64.135714,166,3.069976
-69.767656,164,3.10255
-70.742922,160,3.136686
-71.173228,164,3.170484
-63.384132,160,3.202144
-60.185714,156,3.232934
-65.035714,190,3.27181
-56.235714,162,3.303636
-65.035714,164,3.336165
-64.844228,147,3.366393
-74.735714,185,3.40261
-62.835714,166,3.435353
-59.785714,154,3.468978
-58.185714,155,3.500087
-61.887548,150,3.529973
-68.7304,157,3.560611
-62.360808,167,3.59543
-59.485714,158,3.626345
-62.714203,162,3.658397
-70.685027,162,3.691041
-61.839868,156,3.723198
-65.61584,165,3.755859
-63.724469,168,3.792668
-60.764825,156,3.824041
-61.335714,159,3.856631
-57.7751,158,3.889548
-72.747052,155,3.920282
-64.685714,161,3.95295
-57.735714,162,3.986132
-64.435714,155,4.017415
-59.405685,155,4.048326
-72.5,157,4.079422
-61.785714,159,4.114699
-67.287121,167,4.147522
-65.05,160,4.179263
-51.435714,161,4.213173
-68.021429,196,4.251872
-67.0,153,4.28212
-67.95,154,4.313606
-65.900151,153,4.34515
-58.385714,157,4.378371
-77.35,150,4.408574
-53.985714,158,4.443583
-61.635714,168,4.47729
-61.935714,160,4.510595
-55.985714,167,4.545287
-62.567918,152,4.576506
-58.4,149,4.606616
-61.535714,162,4.64021
-64.035714,159,4.672949
-60.113261,157,4.70508
-56.535714,156,4.738393
-59.935714,160,4.773553
-59.385714,154,4.805003
-59.285714,155,4.838116
-54.935714,160,4.870329
-56.41556,169,4.904699
-54.671429,159,4.939016
-57.685714,161,4.971434
-54.235714,165,5.005442
-59.185714,155,5.03699
-60.235714,163,5.070493
-58.535714,156,5.105072
-49.621429,160,5.138083
-64.841212,166,5.171839
-59.835714,156,5.203638
-63.285714,179,5.241743
-73.4,159,5.274433
-60.985714,157,5.306485
-56.235714,170,5.341052
-56.185714,161,5.375798
-60.535714,162,5.408785
-53.685714,166,5.445404
-49.835714,162,5.479543
-52.221429,157,5.511311
-63.085714,155,5.543851
-53.771429,161,5.578324
-53.584924,162,5.611561
-66.585714,166,5.645016
-67.356997,158,5.678568
-49.071429,167,5.714255
-59.479953,156,5.755805
-57.885714,163,5.793513
-63.448886,161,5.827596
-57.621429,179,5.865062
-57.835714,155,5.897773
-58.685714,155,5.930189
-62.212214,160,5.963386
-54.321429,158,5.997079
-60.135714,163,6.03086
-69.95,158,6.063443
-57.835714,160,6.097473
-57.935714,159,6.132566
-64.785714,166,6.167043
-57.685714,157,6.199893
-45.921429,148,6.230634
-52.585714,162,6.263958
-54.785714,159,6.317267
-56.971429,159,6.363856
-56.085714,159,6.445087
-55.735714,161,6.52444
-55.785714,160,6.637772
-50.621429,156,6.963758
-69.61203,165,7.002815
-54.565748,162,7.046685
-57.835714,157,7.082278
-63.485307,152,7.116891
-58.165043,159,7.156433
-64.735714,165,7.192982
-52.673106,159,7.24701
-51.635714,165,7.285162
-52.085714,162,7.321261
-55.640594,165,7.35846
-55.385714,158,7.393411
-55.435714,157,7.428736
-49.335714,158,7.462871
-56.124461,153,7.504189
-69.754713,162,7.546494
-63.8,159,7.582224
-63.735714,177,7.630472
-60.885714,160,7.665265
-48.821429,164,7.702446
-51.887229,155,7.737783
-53.085714,164,7.773214
-53.885714,159,7.834709
-54.885714,170,7.943228
-55.024781,157,7.984655
-47.821429,159,8.021445
-56.035714,149,8.05526
-49.385714,159,8.091531
-60.435714,154,8.125465
-56.135714,154,8.159957
-53.485714,166,8.197647
-48.671429,152,8.231648
-50.535714,159,8.26626
-51.681277,162,8.301596
-43.571429,157,8.336898
-51.121429,159,8.371284
-55.985714,153,8.403942
-56.782247,160,8.439056
-59.135714,163,8.473325
-60.707625,166,8.510277
-50.179471,166,8.552002
-63.035714,158,8.587212
-54.221429,161,8.623153
-66.835714,157,8.657207
-58.256702,162,8.692883
-57.893309,160,8.728612
-48.399506,161,8.763038
-56.274229,158,8.797974
-51.14301,154,8.832771
-41.16778,152,8.8662
-51.551879,167,8.903435
-55.285714,163,8.939636
-55.685714,160,8.974458
-53.846427,155,9.007607
-49.821429,167,9.044662
-50.704842,153,9.078613
-60.335714,156,9.111458
-59.335714,159,9.146103
-48.535714,155,9.228416
-41.321429,154,9.263508
-56.885714,153,9.298176
-54.18956,158,9.33254
-59.985714,159,9.369124
-48.921429,157,9.403448
-51.420011,161,9.43937
-54.085714,159,9.474386
-54.097764,155,9.508552
-47.885714,160,9.543534
-54.671429,160,9.580713
-52.598478,158,9.616612
-49.814943,153,9.652748
-64.035714,180,9.692466
-54.559855,160,9.727573
-50.635714,158,9.76089
-61.39719,156,9.796662
-50.147359,162,9.831965
-48.221429,160,9.867132
-52.671429,154,9.901728
-56.261554,157,9.936201
-57.721429,166,9.971919
-48.835714,162,10.010397
-51.385518,157,10.04486
-50.993264,162,10.079976
-55.435714,158,10.116337
-59.331277,200,10.159935
-53.280952,167,10.196296
-55.435714,164,10.233116
-58.966162,167,10.268935
-43.321429,155,10.302595
-55.285221,167,10.34032
-49.621429,156,10.376575
-58.485714,160,10.411737
-51.711311,151,10.445615
-56.937781,152,10.478688
-58.240706,157,10.512675
-54.623891,161,10.548451
-57.226751,153,10.581713
-52.591333,152,10.614935
-50.109298,162,10.651817
-52.906405,160,10.687381
-54.235714,163,10.725297
-59.13862,161,10.762336
-42.321429,159,10.797444
-52.735714,164,10.83268
-60.385714,163,10.868912
-58.666895,155,10.903575
-51.535714,163,10.939056
-53.035714,156,10.974055
-48.071429,157,11.009387
-47.021429,158,11.045413
-52.934671,156,11.081648
-55.435714,159,11.116535
-49.271429,165,11.15405
-53.70167,164,11.190006
-48.171429,163,11.225795
-34.571429,200,11.271335
-57.085714,162,11.306646
-51.871429,158,11.341383
-56.085714,165,11.378576
-51.221429,155,11.412107
-49.695886,161,11.450185
-54.885714,153,11.484448
-38.051062,165,11.521469
-32.721429,200,11.5661
-47.035714,157,11.601814
-50.971429,163,11.638161
-44.871429,163,11.673594
-42.421429,163,11.711237
-47.635714,185,11.75148
-49.563986,158,11.787549
-50.985714,157,11.824688
-50.435714,166,11.86134
-46.620576,161,11.897722
-50.209424,159,11.9332
-51.663232,162,11.969255
-43.685714,150,12.003415
-49.035714,157,12.037839
-53.535714,164,12.074231
-54.435714,161,12.111111
-49.714098,166,12.147757
-44.921429,156,12.184376
-55.198135,157,12.220434
-47.735714,170,12.258969
-47.425365,157,12.294145
-52.571429,158,12.33145
-49.835714,152,12.366033
-49.971429,156,12.401374
-48.285714,165,12.438996
-48.499579,166,12.476016
-43.321429,156,12.51099
-42.952491,162,12.549998
-46.885714,157,12.585426
-41.543472,160,12.62156
-39.258446,168,12.660216
-42.185714,162,12.696789
-41.485714,168,12.734538
-40.271429,174,12.774422
-45.580933,163,12.811009
-54.621429,159,12.847412
-41.971429,197,12.891843
-48.535714,164,12.931256
-46.235714,155,12.966765
-40.159056,159,13.002465
-49.985714,164,13.039392
-47.171429,163,13.07664
-47.235714,162,13.114146
-40.530508,167,13.151905
-38.259223,167,13.19095
-36.870923,168,13.228906
-49.074767,154,13.26408
-38.185714,162,13.303076
-41.427521,163,13.340404
-37.292028,180,13.382264
-45.335714,167,13.419647
-38.964518,161,13.455296
-44.084548,161,13.492144
-51.635714,164,13.528649
-42.363374,168,13.56672
-41.545659,156,13.603104
-53.721429,155,13.638189
-41.883857,179,13.680743
-42.885714,156,13.716692
-44.985714,163,13.752994
-43.308038,162,13.790547
-36.050559,158,13.827877
-42.907143,194,13.873022
-43.35297,170,13.912408
-44.879516,167,13.951117
-41.98389,159,13.987117
-40.016485,156,14.023697
-44.435714,160,14.062209
-40.955136,165,14.10036
-48.54008,172,14.14005
-37.795669,182,14.182378
-51.401958,166,14.220294
-40.14354,156,14.256394
-44.014295,197,14.301356
-38.728082,196,14.347565
