#{"t_start": 1764075890.011261, "env_id": "None"}
r,l,t
-78.65,152,0.542031
-73.085714,200,0.588804
-71.985714,200,0.636032
-78.95,157,0.672522
-59.363688,167,0.710315
-82.2,156,0.747654
-73.0,153,0.783128
-68.6,151,0.817298
-72.016684,163,0.855955
-65.903825,155,0.891582
-70.95,152,0.93049
-71.55,158,0.967027
-76.5,151,1.002294
-73.781266,164,1.041605
-67.935714,155,1.077231
-74.9,155,1.112848
-70.85,156,1.149753
-65.435714,154,1.184959
-77.75,150,1.220108
-68.032127,158,1.257089
-68.685856,153,1.293482
-75.6,162,1.331117
-70.05,158,1.368937
-71.363374,161,1.406467
-72.599169,153,1.441866
-75.35,164,1.484058
-69.78438,168,1.523084
-74.1,159,1.560479
-68.4,160,1.597323
-74.426732,160,1.634248
-66.771429,200,1.683579
-64.275895,149,1.718304
-73.95,155,1.75542
-62.535714,166,1.794628
-78.95,151,1.829425
-73.935714,200,1.876823
-74.868239,160,1.91432
-76.05,154,1.950201
-71.30998,162,1.988944
-75.8,155,2.024652
-70.571429,200,2.073252
-68.485714,188,2.117896
-65.025332,153,2.153521
-68.889323,160,2.191833
-70.9,157,2.22817
-76.35,156,2.264349
-70.96775,164,2.303324
-62.605202,163,2.341338
-69.342142,162,2.378918
-57.231716,159,2.41796
-68.245966,164,2.45778
-59.771429,165,2.496113
-63.397136,155,2.533392
-66.825662,165,2.572182
-65.819617,164,2.611849
-69.204938,160,2.649856
-66.835714,164,2.687884
-71.65,156,2.725786
-70.421429,200,2.772609
-64.221429,200,2.82023
-69.21585,157,2.859815
-65.185714,177,2.902227
-67.562425,200,2.95044
-70.321429,182,2.993636
-62.685714,161,3.033158
-62.685714,158,3.070145
-60.121429,155,3.106722
-67.834553,160,3.145178
-69.82644,161,3.183136
-63.372932,160,3.221276
-61.938914,158,3.261981
-64.96333,156,3.298816
-69.77747,160,3.336918
-60.871429,166,3.377506
-67.5,158,3.415417
-63.771429,168,3.455517
-68.35451,156,3.492386
-62.871429,200,3.54028
-59.185714,168,3.581645
-67.382735,152,3.617814
-67.730602,160,3.657658
-65.287048,166,3.698217
-60.621429,160,3.73677
-65.050051,158,3.776022
-64.052679,152,3.811993
-65.467817,160,3.850807
-60.671429,166,3.890411
-54.321429,150,3.92661
-64.661678,155,3.963365
-67.013467,160,4.002277
-68.385714,200,4.05189
-60.481766,163,4.092431
-63.541078,159,4.130713
-63.44465,164,4.170454
-62.121429,200,4.21894
-60.585714,162,4.257637
-68.38393,200,4.306492
-66.085714,155,4.343435
-53.921429,158,4.38149
-69.25402,166,4.421507
-62.935714,159,4.461796
-67.347696,165,4.501432
-60.6356,150,4.538046
-67.66639,159,4.57611
-63.135714,158,4.615295
-61.034478,164,4.655393
-73.695843,162,4.693312
-64.421429,200,4.742237
-68.635714,188,4.787545
-61.085714,200,4.83685
-66.429683,162,4.878052
-64.958226,200,4.927477
-59.721429,183,4.972001
-62.935714,152,5.00882
-60.121429,200,5.058959
-61.535714,160,5.097547
-65.908275,156,5.13592
-65.285714,200,5.185566
-65.035714,159,5.223712
-63.571429,200,5.273345
-58.821429,200,5.324112
-70.681845,163,5.363931
-59.285714,156,5.40189
-70.554508,197,5.450585
-57.333679,159,5.490266
-64.235714,200,5.539621
-62.221429,199,5.589272
-63.527576,156,5.627664
-63.522589,165,5.668584
-69.555663,166,5.70947
-59.871429,197,5.759374
-64.485714,161,5.799554
-60.121429,163,5.839343
-56.021429,158,5.87885
-63.171429,190,5.925834
-60.306015,159,5.965393
-55.421429,162,6.005931
-67.079047,166,6.047355
-66.335714,167,6.087383
-61.585714,161,6.128138
-59.785714,166,6.1706
-54.499216,161,6.210368
-63.035714,175,6.252785
-63.621429,190,6.301138
-59.335714,157,6.33943
-56.271429,181,6.383557
-47.321429,156,6.422821
-53.235714,160,6.461891
-60.921429,172,6.503675
-68.55,152,6.542766
-53.257143,200,6.594305
-51.285714,161,6.634783
-54.085714,161,6.674802
-51.694261,153,6.712153
-59.209796,157,6.755567
-58.000409,164,6.796474
-57.221429,167,6.83916
-64.685714,160,6.878669
-57.521429,179,6.92313
-51.535714,161,6.96422
-62.785616,151,7.003005
-58.09377,164,7.044668
-56.735714,166,7.085368
-62.809468,168,7.127308
-57.735714,160,7.167357
-62.435717,149,7.20385
-63.685714,182,7.250605
-57.285714,153,7.289245
-66.072011,157,7.328623
-62.004779,155,7.367802
-68.513617,161,7.409413
-58.95,155,7.44779
-58.990536,157,7.48766
-53.535714,162,7.527927
-58.242665,153,7.566741
-68.55,158,7.606525
