#{"t_start": 1764357326.435037, "env_id": "None"}
r,l,t
-56.668208,156,6.221704
-67.4,155,6.25006
-66.75,159,6.327814
-48.258135,159,6.356379
-56.769578,160,6.386165
-59.0,164,6.415449
-50.33257,161,6.444214
-66.15,157,6.472065
-59.333344,155,6.500845
-44.624141,157,6.576248
-65.4,162,6.606242
-50.335714,158,6.635405
-53.970296,163,6.664929
-47.985714,161,6.694992
-51.285714,153,6.724939
-45.609572,147,6.801824
-49.898349,165,6.832694
-47.951839,160,6.861433
-56.867704,153,6.888958
-51.657756,150,6.916633
-43.455926,166,6.946662
-50.717219,152,6.97401
-55.446635,157,7.050225
-48.623664,163,7.078901
-62.6,157,7.107133
-50.367185,168,7.139483
-50.881414,165,7.169557
-58.067404,155,7.197377
-49.485714,146,7.271936
-52.896085,157,7.299826
-56.729504,156,7.327725
-51.385714,163,7.357415
-52.353995,162,7.385751
-46.83982,160,7.41393
-51.141782,162,7.44502
-45.340142,151,7.522128
-45.821429,160,7.552413
-43.69011,153,7.580047
-63.25,158,7.608473
-51.955511,155,7.636369
-45.16547,154,7.664966
-54.893331,152,7.751508
-62.25,157,7.788617
-52.451629,149,7.815148
-56.168576,162,7.844082
-46.517751,157,7.873776
-53.818386,156,7.903206
-48.335714,156,7.930865
-50.968476,153,8.011113
-60.5,153,8.038961
-50.9822,162,8.067747
-48.985714,163,8.098048
-51.5168,160,8.126065
-42.421429,153,8.15287
-45.641858,158,8.231207
-63.0,162,8.261109
-47.469118,155,8.290357
-51.248907,155,8.31783
-48.985714,160,8.345981
-58.235714,160,8.374063
-57.907055,160,8.403542
-42.592397,162,8.479948
-44.121429,160,8.509413
-54.355442,158,8.537167
-54.440556,150,8.565144
-52.6489,158,8.598444
-51.745199,161,8.630672
-39.282639,156,8.710087
-39.671429,161,8.740134
-44.559807,151,8.767616
-51.947066,156,8.79533
-53.247748,154,8.824429
-51.577924,158,8.853743
-45.067148,160,8.883314
-45.085714,160,8.961427
-39.021429,154,8.9893
-45.902707,157,9.017659
-52.335714,161,9.047519
-46.468985,154,9.074685
-40.971429,159,9.102587
-46.321429,162,9.178885
-55.474793,162,9.207189
-42.759167,161,9.236847
-53.166724,153,9.264259
-45.255738,150,9.290588
-47.460115,161,9.318568
-47.840344,156,9.347085
-45.04513,162,9.427628
-50.785714,163,9.458872
-44.832209,156,9.487639
-54.235714,154,9.515981
-47.335714,155,9.544144
-54.292036,153,9.572529
-43.622374,158,9.648225
-47.335714,161,9.678349
-35.621429,155,9.706422
-39.021429,156,9.734681
-48.372675,161,9.765156
-40.721429,157,9.79528
-41.455407,154,9.823596
-45.605356,156,9.902805
-44.833095,162,9.93212
-48.629137,157,9.96021
-44.821429,160,9.990098
-51.135714,169,10.020898
-40.421429,164,10.050929
-39.171429,156,10.127159
-45.035156,159,10.155835
-45.500897,159,10.185262
-46.337905,160,10.214405
-45.721429,164,10.244119
-38.871429,157,10.272541
-37.871429,161,10.302255
-44.571429,164,10.393262
-40.221429,158,10.429899
-63.25,153,10.457525
-43.078138,162,10.48744
-35.921429,157,10.51674
-43.285714,158,10.545299
-40.34994,158,10.623286
-38.287971,154,10.651022
-38.021429,157,10.679211
-40.721429,151,10.706167
-43.771429,160,10.736505
-43.858173,158,10.765688
-42.808445,161,10.794912
-44.311294,156,10.871943
-51.541634,150,10.898971
-45.916654,162,10.929212
-40.095021,147,10.957479
-38.921429,154,10.986308
-42.185714,159,11.015381
-52.531335,159,11.094442
-41.615475,154,11.121518
-39.527768,157,11.150522
-42.430289,154,11.177573
-51.977582,159,11.205552
-42.820887,157,11.232941
-46.110344,165,11.263544
-40.185714,164,11.344732
-42.035714,154,11.373284
-36.771429,165,11.403294
-38.171429,154,11.431135
-42.443375,153,11.45962
-45.861844,160,11.488358
-43.093599,157,11.565031
-36.921429,160,11.594003
-43.530894,161,11.622947
-43.96467,153,11.650414
-38.710325,158,11.680825
-38.46862,154,11.709246
-46.231508,165,11.739046
-37.96811,148,11.814035
-38.421429,155,11.841613
-38.761377,158,11.869574
-38.521429,156,11.898954
-43.298652,157,11.927197
-33.13675,156,11.955275
-38.221429,161,12.032431
-43.754147,156,12.060077
-42.585714,163,12.090083
-40.622286,162,12.118681
-43.076306,162,12.147246
-38.271429,161,12.175444
-38.293167,153,12.203706
-39.385714,153,12.28102
-33.847099,161,12.311279
-39.040848,158,12.339503
-37.61074,152,12.367825
-13.907143,161,12.405106
-32.371429,153,12.43606
-43.025607,168,12.527546
-37.221429,157,12.556959
-44.885714,156,12.585856
-40.821429,157,12.616451
-40.532618,159,12.645234
-15.057143,156,12.673526
-39.101129,159,12.70287
-41.06775,159,12.780621
-39.906359,159,12.809171
-40.835547,156,12.838365
-39.671429,157,12.866919
-44.180848,163,12.896277
-41.671429,156,12.924494
-38.421429,159,13.000754
-42.396023,159,13.028883
-39.821429,163,13.060153
-34.871429,156,13.08855
-43.171139,160,13.117579
-33.877962,158,13.147255
-38.405014,154,13.175637
-39.239258,154,13.252596
-44.171429,155,13.280353
-37.342535,155,13.307701
-40.77444,154,13.334792
-37.584407,158,13.363792
-33.321429,160,13.392708
-39.371429,163,13.46988
-38.80832,159,13.498416
-37.971429,159,13.527702
-45.232165,162,13.557154
-39.94516,156,13.586131
-39.582804,155,13.613838
-39.39434,156,13.641649
-39.621429,157,13.71752
-44.399222,167,13.74693
-41.755165,150,13.77317
-41.372927,157,13.80278
-41.171429,151,13.830162
-43.771135,161,13.859188
-43.571868,155,13.949597
-40.23509,153,13.988101
-46.050416,159,14.017204
-41.915029,150,14.044808
-40.137855,157,14.072997
-44.503342,162,14.103184
-39.657391,163,14.132315
-40.039283,155,14.213821
-33.171429,161,14.242638
-40.485705,154,14.270242
-45.507018,156,14.297728
-41.235404,160,14.327381
-40.126972,149,14.353946
-43.535714,159,14.431146
-33.452176,160,14.459877
-43.010138,163,14.488963
-39.171429,161,14.51878
-39.769027,157,14.546962
-33.171429,166,14.576635
-33.334775,157,14.604619
-38.721429,161,14.682523
-43.95865,160,14.71071
-36.971429,157,14.739432
-40.153954,149,14.765731
-13.088361,165,14.794626
-34.171429,167,14.823815
-40.587436,165,14.901115
-35.121429,164,14.93028
-38.671429,162,14.961311
-38.262592,150,14.989316
-39.430118,161,15.018667
-37.921429,159,15.048369
-40.358468,157,15.12432
-41.131304,156,15.153579
-44.221429,155,15.181449
-43.52901,163,15.21061
-33.871429,158,15.238823
-38.535714,159,15.268203
-39.963052,159,15.296911
-33.082271,159,15.37358
-38.80854,156,15.402099
-40.142029,156,15.430439
-53.003923,160,15.459464
-42.871429,162,15.489089
-41.496768,157,15.516861
-33.621429,162,15.593373
-32.821429,166,15.623712
-40.348455,159,15.653174
-38.121429,157,15.688663
-33.897629,157,15.719614
-32.671429,164,15.756996
-31.871429,160,15.787447
-35.471429,171,15.869568
-40.345461,159,15.899894
-40.021429,159,15.928705
-39.699617,162,15.958988
-39.635714,160,15.988172
-35.121429,155,16.017342
-37.171429,157,16.094351
-40.921429,161,16.124797
-55.225561,159,16.153522
-42.371429,164,16.183213
-32.271429,160,16.212836
-43.171429,160,16.24144
-39.171429,163,16.32303
-38.021429,167,16.357222
-35.121429,161,16.390169
-37.821429,157,16.42031
-33.571429,163,16.450218
-41.135714,171,16.481245
-39.271429,155,16.509439
-32.971429,161,16.590555
-32.421429,163,16.619466
-41.435714,155,16.648598
-43.135714,155,16.677024
-38.871429,163,16.706859
-40.621429,162,16.737299
-37.566212,158,16.814374
-34.921429,160,16.844247
-33.271429,168,16.876165
-32.821429,157,16.916594
-39.231513,161,16.977076
-34.771429,162,17.020901
-38.971429,164,17.40954
-33.821429,163,17.456168
-32.271429,162,17.489478
-38.871429,156,17.520731
-34.371429,160,17.55189
-39.371429,159,17.594542
-32.108721,157,17.623318
-34.421429,157,17.705256
-48.435714,154,17.735455
-38.743216,160,17.765116
-32.121429,159,17.79417
-41.071429,162,17.823597
-33.321429,163,17.854081
-32.471429,156,17.930109
-32.721429,159,17.959997
-38.771429,157,17.988212
-38.712276,158,18.016231
-33.321429,164,18.046123
-34.721429,163,18.076278
-33.121429,160,18.105379
-33.858991,166,18.184137
-34.371429,157,18.212439
-32.321429,159,18.240538
-34.321429,168,18.271703
-33.709227,155,18.29914
-32.671429,160,18.328274
-34.871429,161,18.409048
-33.771429,163,18.439409
-33.621429,163,18.470367
-33.871429,153,18.498316
-38.585077,161,18.527494
-32.121429,155,18.555479
-33.406988,159,18.585371
-32.371429,163,18.662714
-35.471429,158,18.69244
-33.38258,160,18.721347
-33.371429,156,18.7496
-34.921429,165,18.779363
-33.621429,158,18.808992
-34.321429,156,18.884782
-33.671429,159,18.914745
-32.971429,164,18.944299
-32.871429,162,18.973964
-33.221429,156,19.003153
-34.571429,156,19.032413
-32.521429,160,19.113625
-32.771429,166,19.175041
-38.171429,154,19.215109
-32.171429,167,19.249101
-32.781937,164,19.282974
-37.271429,164,19.313874
-32.171429,158,19.34302
-32.171429,156,19.430364
-32.621429,165,19.461163
-34.521429,168,19.492744
-32.871429,158,19.521337
-32.921429,160,19.550966
-32.47512,160,19.579868
-33.471429,165,19.660823
-33.421429,154,19.688531
-33.171429,161,19.71756
-32.471429,161,19.752301
-32.371429,163,19.798633
-43.321429,167,19.830047
-34.721429,159,19.916444
-38.117714,159,19.947085
-32.201793,158,19.97673
-32.921429,163,20.007244
-31.371429,157,20.037793
-32.721429,160,20.068226
-38.185714,165,20.097944
-31.271429,165,20.181809
-32.721429,166,20.21261
-31.783066,167,20.243381
-38.671429,160,20.273623
-33.071429,150,20.300873
-31.921429,164,20.330422
-31.521429,160,20.407946
-31.871429,161,20.436446
-37.611918,156,20.464103
-31.921429,163,20.495434
-32.521429,164,20.525515
-34.171429,162,20.554516
-31.321429,158,20.63162
-31.321429,160,20.660044
-31.271429,161,20.690627
-33.671429,162,20.720896
-32.076442,159,20.750499
-32.221429,164,20.779471
-32.271429,161,20.809805
-32.821429,156,20.885886
-30.971429,162,20.916228
-47.371429,161,20.945118
-32.321429,163,20.97442
-32.321429,163,21.01142
-37.295918,162,21.047775
-32.312783,157,21.144259
-32.271429,158,21.172975
-31.971429,165,21.204883
-42.971429,165,21.234932
-31.971429,164,21.265256
-32.053457,163,21.295016
-34.571429,162,21.325987
-32.921429,159,21.408518
-32.121429,163,21.439289
-31.521429,162,21.468846
-33.021429,161,21.499667
-33.171429,164,21.529888
-31.371429,159,21.558338
-38.571429,165,21.639059
-39.721429,156,21.66715
-31.671429,159,21.695762
-31.321429,164,21.725488
-36.585714,167,21.757565
-33.121429,154,21.786848
-32.471429,167,21.87393
-31.871429,160,21.903857
-32.471429,165,21.934036
-31.766725,162,21.965193
-31.121429,164,21.995343
-36.935714,161,22.024853
-31.471429,165,22.105678
-34.521429,150,22.13285
-32.871429,157,22.163419
-32.371429,162,22.194513
-33.421429,165,22.234133
-31.321429,154,22.266579
-32.421429,158,22.305542
-31.613016,154,22.387977
-40.035714,161,22.418913
-31.271429,161,22.448227
-32.504835,161,22.478761
-30.821429,162,22.507872
-44.321429,158,22.536277
-32.621429,163,22.614725
-31.88301,153,22.642344
-31.671429,163,22.673789
-32.421429,162,22.703604
-31.621429,166,22.733005
-31.971429,163,22.761586
-34.471429,159,22.790642
-32.121429,158,22.86607
-31.021429,158,22.895151
-35.721429,164,22.924024
-31.371429,162,22.952471
-36.971429,155,22.979937
-31.521429,155,23.008583
-37.071429,162,23.088573
-32.271429,167,23.120663
-36.921429,158,23.151161
-37.071429,153,23.179527
-31.571429,160,23.210147
-31.021429,156,23.238772
-31.221429,163,23.268091
-30.671429,155,23.345492
-31.721429,160,23.374342
-33.321429,168,23.404656
-32.095827,160,23.434734
-31.821429,160,23.463829
-31.825213,158,23.492532
-32.121429,161,23.569464
-32.471429,156,23.602564
-33.221429,159,23.637605
-32.321429,171,23.673808
-40.221429,159,23.711128
-37.963164,162,23.74374
-31.471429,166,23.827067
-38.021429,160,23.858106
-31.921429,163,23.888409
-31.921429,166,23.920085
-32.021429,163,23.951647
-44.335714,163,23.981181
-37.921429,152,24.008462
-30.871429,162,24.090702
-32.121429,159,24.120098
-30.771429,159,24.157619
-31.071429,160,24.189576
-31.521429,160,24.227958
-31.871429,159,24.259458
-31.871429,161,24.379109
-38.571429,161,24.411237
-30.971429,154,24.441929
-30.671429,166,24.474893
-31.721429,160,24.505403
-32.821429,156,24.53461
-31.021429,164,24.618103
-31.939251,167,24.649015
-30.371429,159,24.681096
-30.821429,154,24.710488
-31.821429,171,24.743399
-31.671429,160,24.774525
-30.421429,155,24.80319
-32.171429,164,24.886799
-32.021429,162,24.916583
-31.121429,152,24.943876
-31.371429,158,24.973596
-31.421429,160,25.002906
-31.512933,162,25.032308
-41.771429,159,25.111353
-33.321429,166,25.141219
-31.421429,159,25.169959
-32.871429,162,25.200662
-32.071429,159,25.229755
-31.521429,155,25.257901
-37.471429,155,25.285916
-31.621429,156,25.363853
-32.021429,161,25.392905
-31.371429,158,25.42314
-36.485714,167,25.453969
-31.721429,154,25.481786
-31.771429,166,25.513133
-37.185714,166,25.591515
-31.471429,162,25.622383
-31.371429,156,25.65009
-31.971429,168,25.680143
-30.921429,164,25.710018
-32.121429,168,25.740799
-31.671429,151,25.816795
-38.085714,151,25.844514
-33.971429,168,25.874859
-37.135714,157,25.902671
-31.221429,167,25.933327
-31.834286,162,25.963038
-32.371429,159,25.992268
-36.335714,157,26.093866
-31.621429,161,26.123778
-31.871429,162,26.155699
-31.571429,164,26.186213
-38.721429,155,26.215052
-36.439878,162,26.257029
-31.921429,155,26.335515
-32.171429,164,26.366784
-30.471429,153,26.394358
-32.821429,164,26.424144
-37.221429,164,26.453946
-30.421429,162,26.483792
-31.305178,162,26.572148
-30.321429,153,26.601896
-31.189859,161,26.637273
-41.598934,168,26.669726
-31.485653,164,26.700023
-38.921429,162,26.728456
-36.383259,162,26.757269
-30.921429,163,26.836621
-31.471429,162,26.866308
-33.121429,158,26.895973
-31.071429,167,26.926607
-31.833109,160,26.955497
-31.397683,169,26.990481
-30.821429,158,27.091715
-36.485714,162,27.123623
-31.671429,159,27.15326
-31.499198,166,27.183205
-41.071429,155,27.212966
-41.521429,161,27.24246
-31.521429,161,27.350605
-37.271429,159,27.380483
-31.971429,166,27.411895
-30.717272,161,27.441618
-37.321429,154,27.469409
-37.224208,158,27.498108
-31.271429,159,27.527921
-31.008309,159,27.604561
-30.121429,160,27.636633
-37.321429,157,27.668884
-30.421429,160,27.699351
-31.771429,169,27.73353
-30.521429,159,27.770848
-36.921241,159,27.848746
-38.271429,154,27.876475
-31.33054,162,27.905646
-30.779258,167,27.935277
-32.821429,162,27.965839
-30.471429,156,27.996134
-30.921429,161,28.025978
-30.921429,165,28.106983
-30.271429,159,28.135203
-30.571429,162,28.165427
-32.421429,160,28.1948
-35.864196,156,28.223286
-31.297216,164,28.253012
-32.171429,163,28.331089
-30.571429,162,28.360271
-30.921429,155,28.390047
-42.121429,158,28.42251
-30.671429,159,28.45312
-39.071429,160,28.492522
-31.192032,157,28.571652
-42.921429,157,28.601914
-31.092709,165,28.631632
-31.221429,162,28.660755
-30.771429,159,28.695029
-30.871429,154,28.724807
-30.371429,158,28.758619
-30.821429,162,28.843407
-31.301189,168,28.873258
-30.616405,162,28.904185
-37.621429,152,28.931567
-32.095835,163,28.964492
-30.451404,158,28.994487
-31.181061,159,29.091484
-30.271429,156,29.121709
-36.728361,160,29.151035
-31.221429,161,29.180026
-30.271429,160,29.209796
-30.271429,156,29.241867
-30.521429,159,29.272561
-30.862527,164,29.367438
-33.121429,159,29.396749
-39.071429,163,29.427758
-30.971429,164,29.458878
-31.571429,160,29.489082
-31.271429,159,29.524434
-35.535714,156,29.622671
-33.221429,162,29.653462
-36.571429,161,29.686912
-30.471429,158,29.717234
-30.921429,157,29.754961
-30.771429,155,29.784947
-36.721429,165,29.814669
-36.971429,153,29.896904
-32.671429,156,29.925483
-39.971429,159,29.956905
-32.121429,165,29.988678
-31.421429,154,30.025795
-45.071429,154,30.056945
-36.171429,154,30.133232
-31.538026,161,30.163533
-31.688704,160,30.192087
-37.021429,151,30.218984
-32.671429,153,30.245838
-36.81728,158,30.27539
-30.571429,159,30.303985
-37.271429,159,30.381224
-32.196261,164,30.41025
-30.921429,158,30.439977
-31.271429,168,30.472813
-37.721429,158,30.505178
-31.471429,162,30.538258
-31.571429,166,30.61868
-31.821429,157,30.649865
-31.421429,165,30.681969
-37.73408,162,30.715322
-31.321429,165,30.75201
-31.121429,163,30.780794
-38.721429,164,30.860299
-30.921429,157,30.889636
-31.521429,159,30.918491
-31.421429,166,30.948264
-31.071429,161,30.977339
-31.071429,161,31.012119
-37.171429,150,31.041633
-42.521429,168,31.136345
-30.871429,165,31.16628
-31.974582,160,31.197109
-30.639929,157,31.230042
-36.671429,158,31.261195
-36.821429,164,31.298426
-31.471429,158,31.378435
-37.221429,157,31.406761
-38.071429,156,31.436416
-37.535714,164,31.466958
-31.421429,165,31.497384
-38.971429,162,31.528127
-38.071429,157,31.617991
-38.571429,161,31.648489
-36.921429,167,31.678866
-38.071429,162,31.70765
-35.521429,156,31.736759
-31.121429,164,31.766625
-37.321429,157,31.794905
-32.021429,165,31.873751
-31.371429,156,31.903894
-31.021429,161,31.934419
-32.421429,162,31.974899
-43.021429,159,32.005632
-32.173928,163,32.035675
-35.621429,153,32.119615
-41.121429,161,32.149054
-36.871429,161,32.187129
-42.521429,158,32.215344
-37.521429,164,32.244585
-37.921429,158,32.27419
-36.706168,156,32.302284
-31.371429,159,32.383555
-36.471429,162,32.413276
-37.421429,158,32.441791
-31.321429,153,32.470152
-36.721429,161,32.499835
-31.421429,168,32.530237
-36.28437,154,32.61798
-36.071429,160,32.651874
-41.321429,162,32.681901
-31.378372,163,32.711416
-37.291533,159,32.744214
-42.421429,160,32.774365
-36.271429,154,32.86053
-36.971429,159,32.890209
-30.521429,157,32.91855
-31.221429,156,32.946892
-32.071429,164,32.976814
-37.021429,163,33.0094
-43.571429,162,33.0393
-31.521429,164,33.125512
-36.635714,163,33.156784
-30.471429,161,33.194184
-37.321429,164,33.225388
-37.521429,162,33.255114
-31.209047,157,33.283244
-37.921429,155,33.36161
-30.820509,157,33.389901
-38.871429,160,33.420356
-30.821429,164,33.451579
-36.321429,156,33.480957
-35.621429,157,33.510089
-31.821429,154,33.540296
-37.221429,159,33.635687
-36.171429,158,33.668334
-31.171429,162,33.707422
-36.840252,158,33.737824
-31.752908,156,33.766444
-37.721429,156,33.794964
-31.471429,161,33.875927
-37.321429,160,33.905415
-30.971429,159,33.935581
-31.171429,161,33.96458
-42.571429,161,33.99386
-31.621429,161,34.025007
-36.421429,160,34.113446
-36.021429,163,34.146551
-36.471429,157,34.176593
-31.071429,158,34.213675
-35.921429,157,34.241927
-31.721429,155,34.272539
-36.491183,161,34.302572
-31.471429,162,34.381853
-41.612081,164,34.411086
-36.421429,161,34.443229
-35.828509,154,34.474831
-35.871429,160,34.513279
-30.964739,154,34.541816
-37.921429,160,34.636229
-35.871429,159,34.672278
-36.662202,157,34.705981
-31.021429,159,34.734995
-36.371429,155,34.762556
-37.071429,157,34.792389
-30.821429,160,34.821093
-37.371429,165,34.909854
-30.921429,156,34.939214
-31.671429,165,34.971308
-36.421429,157,35.010381
-32.121429,163,35.042258
-36.121429,155,35.071548
-31.071429,163,35.162126
-30.921429,156,35.192694
-36.071429,158,35.227486
-35.971429,154,35.256986
-38.121429,163,35.286335
-37.121429,159,35.31654
-30.809368,157,35.344849
-31.121429,153,35.439886
-37.256926,153,35.470347
-36.621429,155,35.501013
-36.421429,159,35.534612
-36.521429,153,35.571688
-30.871429,162,35.601746
-32.354413,149,35.681222
-31.021429,162,35.711554
-30.771429,160,35.742257
-31.371429,166,35.773835
-36.071429,159,35.805182
-37.421429,156,35.838195
-30.771429,160,35.876061
-38.071429,162,35.957445
-35.771429,158,35.991576
-37.121429,157,36.023011
-31.071429,159,36.063395
-31.771429,162,36.095404
-35.721429,161,36.124715
-37.671429,155,36.203639
-37.121429,156,36.231539
-32.071429,163,36.263165
-36.172859,160,36.294493
-37.248481,163,36.324065
-31.212611,157,36.352784
-35.921429,158,36.381182
-36.174641,157,36.458694
-32.121429,153,36.487577
-36.10353,163,36.517655
-36.671429,154,36.545865
-30.471429,152,36.57573
-36.121429,165,36.609174
-31.410245,163,36.713722
-31.413228,164,36.74433
-36.121429,153,36.772934
-35.944013,160,36.802898
-41.171429,166,36.833225
-31.221429,160,36.862597
-31.571429,159,36.941312
-31.071429,169,36.971494
-31.139561,163,37.003369
-41.671429,164,37.035615
-31.653497,157,37.068873
-37.921429,163,37.102798
-36.021429,163,37.147378
-35.621429,159,37.229739
-30.871429,166,37.25975
-38.821429,154,37.287955
-36.771429,156,37.317194
-35.771429,155,37.347319
-36.321429,156,37.376659
-38.721429,159,37.459489
-30.906776,163,37.493986
-36.121429,153,37.526258
-37.021429,158,37.56594
-36.371429,154,37.593207
-31.821429,159,37.624317
-37.221429,155,37.652994
-35.921429,158,37.737491
-36.721429,159,37.774299
-36.466728,156,37.801777
-37.471429,157,37.831222
-38.421429,154,37.859221
-36.071429,155,37.887001
-36.471429,163,37.969398
-31.121429,160,38.000206
-31.321429,156,38.031763
-31.171429,158,38.070363
-38.171429,165,38.100521
-35.971429,156,38.128472
-36.371429,154,38.160019
-36.121429,160,38.256398
-31.421429,154,38.285468
-36.271429,158,38.315201
-36.171429,155,38.34651
-31.771429,164,38.377542
-35.571429,155,38.414565
-36.071429,157,38.494059
-35.871429,157,38.522476
-35.821429,160,38.552941
-36.35849,163,38.587861
-30.521429,155,38.617336
-36.721429,157,38.646105
-36.621429,159,38.676528
-41.121429,165,38.757147
-35.721429,156,38.786894
-41.321429,155,38.814951
-36.299677,161,38.84374
-35.771429,159,38.871973
-31.271429,157,38.900898
-37.571429,155,38.987077
-30.571429,156,39.02755
-41.071429,163,39.059008
-37.471429,153,39.088475
-36.071429,161,39.118391
-35.921429,151,39.14527
-36.221429,160,39.174293
-30.971429,166,39.259327
-35.721429,155,39.288659
-36.871429,157,39.318795
-38.621429,161,39.347879
-35.671429,158,39.37717
-32.571429,158,39.408043
-42.771429,165,39.503167
-36.721429,160,39.533458
-37.571429,153,39.561076
-36.121429,159,39.58981
-41.621429,159,39.62407
-30.571429,154,39.654219
-36.221429,157,39.695688
-36.671429,166,39.786142
-35.921429,150,39.814552
-35.971429,151,39.843822
-36.371429,164,39.87374
-36.671429,157,39.902611
-36.571429,153,39.93115
-30.421429,154,40.020909
-37.271429,155,40.061986
-36.321429,158,40.094752
-36.271429,159,40.125448
-36.121429,161,40.160007
-36.371429,152,40.192659
-36.271429,158,40.224241
-36.321429,155,40.322361
-40.871429,160,40.352627
-36.821429,161,40.382479
-36.421429,156,40.410849
-35.471429,153,40.438497
-40.471429,153,40.46796
-35.821429,154,40.543675
-36.671429,161,40.574066
-30.621429,158,40.602897
-41.321429,158,40.634796
-36.271429,162,40.667169
-35.571429,154,40.705903
-36.121429,156,40.734278
-36.091934,160,40.816701
-36.416557,155,40.846774
-36.321429,161,40.888949
-32.521429,164,40.920956
-31.471429,163,40.952952
-36.908566,160,40.99411
-36.471429,163,41.07747
-38.021429,163,41.110701
-41.871429,160,41.14727
-42.121429,159,41.179915
-36.721429,165,41.213874
-36.771429,157,41.258366
-31.121429,155,41.436981
-30.965056,159,41.46992
-36.121429,156,41.498782
-37.671429,154,41.528427
-36.39256,157,41.557345
-40.921429,156,41.585475
-30.971429,153,41.622469
-36.010618,150,41.720244
-30.771429,160,41.749116
-36.371429,162,41.778808
-37.121429,163,41.842614
-31.871429,159,41.873491
-36.230562,153,41.905286
-36.971429,164,41.993278
-36.421429,160,42.022156
-31.521429,157,42.052029
-36.421429,156,42.080552
-36.343949,159,42.109678
-31.121429,154,42.137631
