#{"t_start": 1764358412.189961, "env_id": "None"}
r,l,t
-49.021429,155,5.926628
-58.235714,170,5.957113
-49.685714,160,5.985102
-48.721429,160,6.014178
-45.857143,158,6.042674
-60.185714,169,6.072739
-46.235714,154,6.099882
-51.335714,157,6.128976
-47.621429,162,6.158025
-61.55,160,6.186551
-52.535714,166,6.21709
-59.871429,161,6.245652
-56.085714,153,6.272308
-48.885714,154,6.299267
-54.485714,156,6.327628
-53.671429,159,6.356463
-42.071429,156,6.3839
-55.605267,155,6.411021
-53.535714,156,6.754425
-44.085714,166,6.784073
-45.671429,164,6.813109
-45.985714,159,6.84116
-44.485714,155,6.869387
-50.135714,165,6.898354
-47.121429,164,6.927158
-48.485714,160,6.955252
-48.021429,158,6.984281
-52.535714,156,7.011932
-49.271429,162,7.041067
-50.871429,180,7.074091
-44.885714,161,7.102401
-39.871429,158,7.130174
-45.121429,161,7.15808
-44.435714,160,7.187282
-44.685714,163,7.215965
-43.685714,164,7.244812
-54.071429,179,7.277064
-45.785714,165,7.306407
-47.885714,155,7.333619
-42.721429,153,7.360158
-55.235714,172,7.391106
-47.121429,163,7.419433
-47.221429,155,7.446562
-43.785714,157,7.785799
-42.571429,162,7.815676
-41.471429,158,7.844206
-49.885714,157,7.872479
-42.485714,165,7.901828
-35.321429,160,7.931504
-40.419019,159,7.959351
-48.335714,163,7.988035
-34.871429,164,8.017634
-43.571429,151,8.044855
-46.571429,158,8.072696
-36.521429,160,8.100847
-41.471429,158,8.129649
-36.671429,152,8.156429
-42.771429,161,8.185029
-48.735714,158,8.213162
-49.085714,162,8.243012
-39.571429,151,8.269624
-38.007143,164,8.298855
-45.271429,160,8.327169
-44.335714,168,8.358267
-42.760259,167,8.387468
-39.721429,156,8.414797
-44.971429,156,8.443012
-41.071429,154,8.470914
-40.921429,157,8.499039
-41.521429,157,8.838968
-40.221429,150,8.866367
-37.621429,166,8.896307
-36.521429,160,8.924511
-34.339375,161,8.952543
-37.071429,161,8.982112
-39.621429,156,9.009398
-40.621429,160,9.037699
-46.235714,158,9.066119
-33.771429,159,9.095599
-41.571429,164,9.124537
-35.471429,159,9.152705
-33.921429,159,9.181533
-35.471429,160,9.209912
-34.621429,155,9.237125
-40.071429,161,9.265201
-41.321429,156,9.293564
-40.521429,165,9.323338
-39.121429,153,9.350909
-40.071429,159,9.378965
-40.571429,155,9.407243
-38.971429,157,9.434936
-41.271429,160,9.462975
-35.521429,161,9.491254
-34.921429,154,9.519528
-41.471429,157,9.857783
-35.871429,161,9.886178
-34.221429,160,9.91425
-37.171429,159,9.944276
-38.121429,158,9.972754
-40.185714,161,10.001241
-34.121429,161,10.0308
-39.821429,157,10.058604
-35.671429,164,10.087744
-35.221429,161,10.116319
-43.321429,161,10.145931
-33.771429,161,10.174412
-32.971429,164,10.203451
-38.771429,163,10.23222
-35.171429,170,10.263641
-39.585714,157,10.291891
-33.871429,156,10.319097
-39.121429,158,10.34762
-34.921429,154,10.375261
-40.221429,166,10.404818
-40.471429,158,10.432697
-33.921429,161,10.46199
-33.771429,159,10.490031
-33.621429,161,10.51855
-41.171429,157,10.546631
-40.271429,159,10.575891
-44.385714,157,10.920174
-38.985714,155,10.94779
-37.121429,160,10.976934
-41.935714,162,11.006631
-31.721429,159,11.035107
-34.200626,162,11.063589
-43.671429,164,11.09356
-33.671429,161,11.121781
-37.221429,158,11.150093
-38.211828,160,11.178315
-33.771429,159,11.207668
-37.921429,161,11.236565
-41.121429,163,11.265498
-39.871429,163,11.295146
-32.771429,161,11.323729
-38.721429,162,11.352269
-38.371429,159,11.380211
-33.571429,160,11.409224
-37.121429,161,11.437478
-39.435714,156,11.465573
-34.971429,163,11.494138
-43.471429,160,11.524415
-34.621429,154,11.552315
-34.021429,157,11.579985
-33.621429,163,11.608535
-34.521429,153,11.636992
-36.871429,158,11.990883
-33.371429,159,12.018981
-36.821429,158,12.048245
-36.971429,155,12.075758
-46.485714,156,12.102928
-50.385714,162,12.131762
-35.171429,166,12.162372
-33.871429,166,12.191966
-33.071429,158,12.219556
-45.135714,153,12.247002
-43.321429,161,12.275393
-44.335714,160,12.303663
-37.521429,158,12.331614
-47.985714,160,12.361075
-32.121429,152,12.388152
-37.521429,162,12.416677
-38.921429,161,12.444807
-40.735714,155,12.473501
-45.385714,157,12.502026
-41.335714,166,12.531358
-42.935714,157,12.559117
-32.171429,158,12.588855
-37.036493,155,12.616654
-39.321429,160,12.644621
-38.171429,158,12.673145
-38.471429,158,13.01215
-38.371429,160,13.043877
-31.471429,159,13.075996
-37.871429,161,13.107575
-33.071429,163,13.181445
-32.653487,156,13.259137
-38.371429,155,13.290861
-37.271429,157,13.323985
-36.921429,161,13.35716
-38.121429,159,13.388301
-32.721429,161,13.421404
-42.071429,161,13.467404
-40.202214,156,13.49862
-36.971429,158,13.529232
-33.676712,160,13.559711
-37.571429,155,13.588299
-33.471429,162,13.618889
-37.071429,160,13.64913
-32.171429,157,13.678626
-37.621429,153,13.707316
-38.146045,162,13.739308
-36.971429,152,13.767069
-37.921429,162,13.796768
-41.371429,160,13.825998
-38.871429,159,13.856997
-33.721429,163,13.88792
