#{"t_start": 1764075479.141778, "env_id": "None"}
r,l,t
-81.6,152,0.567999
-70.003095,156,0.600969
-73.85,150,0.632693
-76.009033,156,0.66314
-67.105082,168,0.695071
-76.511987,163,0.727527
-69.344601,164,0.761799
-58.821429,159,0.791481
-67.275649,151,0.821231
-71.696748,159,0.852034
-67.071429,183,0.891716
-70.398662,150,0.921841
-77.5,161,0.953073
-78.9,157,0.984083
-61.635714,161,1.015532
-64.235714,165,1.048409
-80.35,158,1.079202
-66.2,156,1.109144
-62.735714,161,1.141148
-67.185714,200,1.17957
-64.935714,158,1.212694
-71.055994,158,1.245389
-81.0,159,1.276139
-74.0,154,1.305763
-68.931295,160,1.338897
-63.685714,165,1.371305
-69.981522,158,1.401734
-75.65,160,1.433088
-59.235714,158,1.465119
-58.835714,163,1.496796
-70.35,152,1.528533
-66.812498,159,1.561422
-74.030305,163,1.593365
-55.985714,169,1.626078
-72.935714,158,1.657919
-67.935714,200,1.696752
-70.578428,155,1.726345
-66.335714,161,1.759063
-68.785714,178,1.794319
-77.2,158,1.824541
-72.385714,200,1.867571
-66.435714,176,1.902771
-73.5,162,1.935987
-67.085714,200,1.977146
-62.471429,158,2.008487
-65.919147,159,2.040491
-56.235714,166,2.075072
-63.421429,200,2.115019
-72.735714,200,2.15526
-67.065536,153,2.187304
-55.085714,158,2.221713
-69.1,163,2.254199
-63.735714,157,2.286368
-66.558795,157,2.317961
-66.594437,189,2.355541
-71.835714,200,2.398665
-65.183995,159,2.432261
-63.035714,161,2.464772
-70.485714,160,2.497969
-60.085714,165,2.530228
-58.171429,156,2.564659
-73.124145,155,2.596691
-65.485714,161,2.628934
-64.827555,157,2.659919
-58.335714,161,2.693898
-63.271429,196,2.733495
-66.313109,153,2.764233
-71.135714,167,2.798853
-67.485714,163,2.831726
-60.135714,155,2.862946
-52.385714,162,2.900333
-68.548084,162,2.932687
-54.969775,161,2.965177
-67.285714,165,3.000351
-56.826345,161,3.03405
-66.823757,168,3.067337
-60.785714,158,3.099905
-55.135714,160,3.132866
-68.347925,165,3.166912
